,0
code,PDD
trade_days,22
win_days,7
win_sells,12
lose_sells,30
max_1d_profit,791.4399999999969
max_1d_lost,-1089.2700000000061
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,99474.16100000005
total_profit_rate,-0.005258389999999502
buy_nums,44
sell_nums,42
avg_win_sell_profit,284.08858333333285
avg_lose_sell_profit,-131.16339999999812
