,0
code,GOOGL
trade_days,9
win_days,3
win_sells,4
lose_sells,7
max_1d_profit,189.00899999999402
max_1d_lost,-68.75
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,100054.81899999996
total_profit_rate,0.0005481899999995044
buy_nums,11
sell_nums,11
avg_win_sell_profit,86.26124999999817
avg_lose_sell_profit,-41.46085714285906
