,0
code,TSLA
trade_days,18
win_days,11
win_sells,15
lose_sells,14
max_1d_profit,260.79999999999444
max_1d_lost,-145.28799999999433
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,101151.04300000002
total_profit_rate,0.011510430000000182
buy_nums,29
sell_nums,29
avg_win_sell_profit,142.29146666666657
avg_lose_sell_profit,-70.23778571428474
