,0
code,MSFT
trade_days,4
win_days,1
win_sells,2
lose_sells,3
max_1d_profit,113.28999999998803
max_1d_lost,-64.82099999999838
start_day,20240102
end_day,20240830
start_cash,100000
end_cash,99975.152
total_profit_rate,-0.00024847999999999537
buy_nums,5
sell_nums,5
avg_win_sell_profit,56.64499999999401
avg_lose_sell_profit,-46.04599999999747
