,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
266,2024-02-14 02:57:00,144.485,144.52,144.52,144.445,31795,4599168.0,1707850620,1.0,,,,,,,,,,12.592442917940282,4.240860285532548,0.1520714285714299,16.701792087392306,-71.7990564435025,1,0,50008.189999999995,144.485:346.0;,144.485:346.0;,,0.0,144.485;
276,2024-02-14 03:07:00,144.2,144.19,144.205,144.17,20258,2925056.0,1707851220,,,,,,,,,,,0.0620427413584394,-1.1537540990796913,0.1475000000000018,11.084854760311202,-76.47541683798319,0,0,99901.38999999998,,,144.2:346.0;,-98.61000000000865,
288,2024-02-14 03:19:00,144.02,144.1,144.1,144.02,25172,3632384.0,1707851940,,,,,1.0,,,,,,0.966173369945043,-5.369483532115034,0.1592857142857155,11.084854760311202,-60.43092367882285,1,0,49926.44999999998,144.02:347.0;,144.02:347.0;,,0.0,144.02;
318,2024-02-14 03:49:00,144.21,144.12,144.22,144.12,48681,7029248.0,1707853740,,,,,,,,,,,98.48294746448366,3.515880305048391,0.1695714285714282,5.747376917514828,64.9513104425566,0,0,99967.31999999998,,,144.21:347.0;,65.92999999999921,
350,2024-02-14 04:21:00,143.6,143.575,143.61,143.575,54880,7894784.0,1707855660,,,,,,,,,1.0,,-8.426557370630128,-5.944395380345767,0.2188571428571423,-1.046820593956312,-76.42842599832545,1,0,49994.51999999998,143.6:348.0;,143.6:348.0;,,0.0,143.6;
386,2024-02-14 04:57:00,144.745,144.815,144.87,144.745,166388,24156928.0,1707857820,,,,,,,,,,,125.1331419640076,22.23176858216189,0.2419285714285714,-6.23429268342008,75.800922849301,0,0,100365.77999999998,,,144.745:348.0;,398.46000000000356,144.745;
199,2024-02-17 01:50:00,140.295,140.335,140.342,140.291,81001,11380992.0,1708105800,,,,,1.0,,,,,,-8.927973038926275,0.8751372147446119,0.1803571428571493,11.277941302728706,-74.9308758350959,1,0,50280.46499999999,140.295:357.0;,140.295:357.0;,,0.0,140.295;
228,2024-02-17 02:19:00,140.16,140.18,140.18,140.12,49421,6944000.0,1708107540,,,,,,,,,,,19.148441841313836,-1.96242617432582,0.1860714285714319,9.53431596056727,-51.31761122580812,0,0,100317.58499999999,,,140.16:357.0;,-48.19499999999675,
193,2024-02-27 01:44:00,137.87,137.955,137.955,137.855,122560,16949248.0,1708969440,,,,,1.0,,,,,,-4.466460061345128,-12.026655910056412,0.189785714285713,9.80566020028104,-75.5160145380982,1,0,50270.77499999999,137.87:363.0;,137.87:363.0;,,0.0,137.87;
210,2024-02-27 02:01:00,137.59,137.6,137.65,137.59,263554,36373248.0,1708970460,,,,,,,,,,,2.902659953050147,-11.3392920496948,0.1904285714285691,3.3490435012419937,-71.84583185105751,0,0,100215.94499999998,,,137.59:363.0;,-101.64000000000041,
190,2024-02-28 01:41:00,137.08,137.045,137.1,137.045,80292,11049728.0,1709055660,1.0,,,,,,,,,,5.828313098232908,15.16701591067769,0.1549285714285641,-22.36476598004677,-73.5537306889651,1,0,50181.74499999997,137.08:365.0;,137.08:365.0;,,0.0,137.08;
288,2024-02-28 03:19:00,138.425,138.4,138.425,138.39,27060,3750912.0,1709061540,,1.0,,,,,,,,,100.7714243633234,89.01711816154194,0.1557857142857191,-20.649307951121852,15.911273484338269,0,1,75513.51999999997,137.08:182.0;,,138.425:183;,246.1349999999998,138.45;
336,2024-02-28 04:07:00,138.56,138.55,138.59,138.545,62300,8644864.0,1709064420,,,,,,,,,,,57.77641560085033,119.89757955744824,0.1407857142857145,-14.403315748136194,-34.33801330925731,0,0,100731.43999999997,,,138.56:182.0;,269.35999999999814,
349,2024-04-05 03:20:00,151.404,151.33,151.41,151.33,65078,9869312.0,1712258400,,,,,,,,,1.0,,2.249028216379063,-2.563093171054433,0.3407142857142884,19.379347411352484,-76.47888370161164,1,0,50465.311999999976,151.404:332.0;,151.404:332.0;,,0.0,151.404;
359,2024-04-05 03:30:00,151.04,150.985,151.11,150.98,70384,10652672.0,1712259000,,,,,,,,,,,-0.3413429844048927,-7.4749045582080385,0.3427857142857147,11.762091318393118,-73.56598254817793,0,0,100610.59199999998,,,151.04:332.0;,-120.84800000000143,151.404;
373,2024-04-05 03:44:00,150.75,150.685,150.75,150.685,50684,7662592.0,1712259840,,,,,,,1.0,,,,5.38552082717516,-10.12925683246803,0.3149285714285729,11.762091318393118,-24.28386475020385,1,0,50260.091999999975,150.75:334.0;,150.75:334.0;,,0.0,150.75;
386,2024-04-05 03:57:00,150.495,150.34,150.495,150.34,202004,30455808.0,1712260620,,,,,,,,,,,5.735221586168329,-12.516155831401583,0.2820714285714294,11.762091318393118,41.16424283368727,0,0,100525.42199999998,,,150.495:334.0;,-85.16999999999848,150.86;
69,2024-04-16 22:40:00,153.455,153.36,153.455,153.34,56050,8597568.0,1713278400,1.0,,,,,,,,,,-14.980429490021336,9.934505942590413,0.4993571428571418,6.796343885996564,-77.90315910065662,1,0,50345.63699999997,153.455:327.0;,153.455:327.0;,,0.0,153.455;
164,2024-04-17 00:15:00,154.51,154.52,154.54,154.485,39799,6156416.0,1713284100,,,,,,,,,,,52.59670951176744,77.49680023817339,0.2237857142857089,0.13900212439205,-42.57623503835755,0,0,100870.40699999998,,,154.51:327.0;,344.98499999999297,
256,2024-05-11 01:47:00,166.27,166.145,166.27,166.145,49796,8294656.0,1715363220,,,,,1.0,,,,,,-7.767574004960714,-10.9566748831935,0.2043571428571421,4.715063176366257,-75.26685307524436,1,0,50490.59699999997,166.27:303.0;,166.27:303.0;,,0.0,166.27;
268,2024-05-11 01:59:00,168.87,169.02,169.165,168.87,212112,35906560.0,1715363940,,1.0,,,,,,,,,100.23693644471172,12.918040107217765,0.340285714285715,4.715063176366257,84.3386319161943,0,1,76158.83699999997,166.27:151.0;,,168.87:152;,395.19999999999914,169.01;
270,2024-05-11 02:01:00,168.623,168.71,168.77,168.57,178976,30240256.0,1715364060,,,,,,1.0,,,,,104.51817962420036,24.497521975208045,0.4199285714285728,8.387136975238164,81.97224427584308,0,1,101620.90999999997,,,168.623:151.0;,355.30299999999704,169.01;
216,2024-05-24 01:07:00,174.72,174.73,174.76,174.71,13256,2316800.0,1716484020,,,,,1.0,,,,,,-7.684516909206813,-2.867228585351484,0.1748571428571454,-0.8793647276878573,-73.68849917058773,1,0,50952.10999999997,174.72:290.0;,174.72:290.0;,,0.0,174.72;
246,2024-05-24 01:37:00,174.43,174.39,174.45,174.39,52450,9152640.0,1716485820,,,,,,,,,,,8.403147254940922,-9.242140470379582,0.1896428571428612,-4.536258622138007,-72.61560104325474,0,0,101536.80999999997,,,174.43:290.0;,-84.09999999999769,
251,2024-05-24 01:42:00,174.25,174.215,174.25,174.12,20055,3494272.0,1716486120,,,,,,,1.0,,1.0,,8.330208129969787,-10.3339546951268,0.2195000000000046,-4.536258622138007,-67.6306185659404,1,0,50830.05999999997,174.25:291.0;,174.25:291.0;,,0.0,174.25;
276,2024-05-24 02:07:00,173.77,173.735,173.785,173.73,49952,8690432.0,1716487620,,,,,,,,,,,10.695524814049946,-10.724935657560096,0.2518571428571456,-8.16716891175993,-55.78473276768947,0,0,101397.12999999998,,,173.77:291.0;,-139.67999999999702,
14,2024-05-31 21:45:00,171.43,171.42,171.43,171.35,39532,6781376.0,1717163100,1.0,,,,,,,,,,17.372355643652256,15.599797685110282,0.461428571428572,-9.1607205757511,-71.59020362187879,1,0,50825.27999999998,171.43:295.0;,171.43:295.0;,,0.0,171.43;
61,2024-05-31 22:32:00,170.63,170.41,170.63,170.41,77478,13246976.0,1717165920,,,,,,,,,,,2.79564100368799,7.985330216144959,0.5751428571428586,-15.305544034577592,-76.80748686190228,0,0,101161.12999999998,,,170.63:295.0;,-236.00000000000335,
175,2024-06-01 00:26:00,169.39,169.42,169.46,169.35,51580,8744320.0,1717172760,,,,,,,1.0,,,,15.936208274273838,-0.5843981575938422,0.2464999999999975,-19.57798101624969,-72.61516430291209,1,0,50513.51999999998,169.39:299.0;,169.39:299.0;,,0.0,169.39;
