,0
code,GOOGL
trade_days,12
win_days,5
win_sells,9
lose_sells,11
max_1d_profit,750.5029999999962
max_1d_lost,-338.7899999999981
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100781.00399999999
total_profit_rate,0.0078100399999998515
buy_nums,18
sell_nums,20
avg_win_sell_profit,255.4541111111103
avg_lose_sell_profit,-138.00754545454535
