,0
code,TSLA
trade_days,16
win_days,6
win_sells,12
lose_sells,15
max_1d_profit,1216.3499999999963
max_1d_lost,-706.1600000000021
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,101050.02699999991
total_profit_rate,0.010500269999999201
buy_nums,26
sell_nums,27
avg_win_sell_profit,370.94883333333337
avg_lose_sell_profit,-226.75726666666722
