,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
13,2024-01-16 22:44:00,144.68,144.815,144.815,144.61,28580.0,1705416240,1.0,,,,,,,,1.0,,17.37948275737878,11.951679617924489,0.5474999999999953,17.374213478343762,-72.3851315325029,1,0,50085.399999999994,144.68:345.0;,144.68:345.0;,,0.0,144.68;
17,2024-01-16 22:48:00,145.13,145.16,145.21,145.1,69944.0,1705416480,,,,,,,,,,,15.328658680712678,11.02240251937991,0.6596428571428541,17.374213478343762,-39.89046670952734,0,0,100155.25,,,145.13:345.0;,155.24999999999608,
76,2024-01-16 23:47:00,142.859,142.85,142.95,142.82,47657.0,1705420020,,,,,,,1.0,,,,3.3244386330050872,6.217933368356139,0.7980714285714328,7.634771578289218,-74.75134446030013,1,0,50297.458999999995,142.859:349.0;,142.859:349.0;,,0.0,142.859;
83,2024-01-16 23:54:00,144.51,144.44,144.55,144.44,51141.0,1705420440,,,,,,,,,,,64.22721887058208,9.832845500101511,0.8941428571428632,7.634771578289218,85.7981891572102,0,0,100731.449,,,144.51:349.0;,576.1989999999937,
58,2024-01-29 23:29:00,129.54,129.455,129.54,129.16,216526.0,1706542140,,,,,,,1.0,,,,0.2296330385717482,-11.70697722626526,1.550785714285717,14.21427031169793,-76.06865242246583,1,0,50469.929,129.54:388.0;,129.54:388.0;,,0.0,129.54;
60,2024-01-29 23:31:00,129.24,129.13,129.27,129.13,107802.0,1706542260,,,,,,,,,,,-0.6081686543038831,-12.536009534135829,1.6093571428571474,7.16432418816666,-76.05853962427186,0,0,100615.049,,,129.24:388.0;,-116.39999999999338,
101,2024-01-30 00:12:00,128.5,128.975,129.01,128.5,104710.0,1706544720,,,1.0,,,,,,,,8.981577415258663,-9.972664021572626,1.0002142857142908,1.295630415172127,-74.95933474788063,1,0,50371.549,128.5:391.0;,128.5:391.0;,,0.0,128.5;
106,2024-01-30 00:17:00,130.224,130.15,130.34,130.09,41870.0,1706545020,,,,,,,,,,,47.64903974869775,-7.727845638334038,1.120285714285718,1.295630415172127,86.1158938930208,0,0,101289.133,,,130.224:391.0;,674.083999999996,
89,2024-03-09 00:00:00,112.602,112.54,112.602,112.49,50709.0,1709913600,,,,,,,1.0,,,,6.13959222264495,-16.254114218518147,0.4139999999999994,18.218470853736875,-45.24084396849253,1,0,50730.835,112.602:449.0;,112.602:449.0;,,0.0,112.602;
91,2024-03-09 00:02:00,112.31,112.28,112.31,112.19,45395.0,1709913720,,,,,,,,,,,4.346080192774345,-16.254114218518147,0.4139999999999994,18.218470853736875,-61.90919739527072,0,0,101158.025,,,112.31:449.0;,-131.10800000000071,
109,2024-03-09 00:20:00,111.05,110.99,111.135,110.99,76996.0,1709914800,,,,,1.0,,,,,,1.0906081705879451,-17.62936090082942,0.4751428571428562,18.218470853736875,-51.06762338282434,1,0,50519.225,111.05:456.0;,111.05:456.0;,,0.0,111.05;
113,2024-03-09 00:24:00,110.94,110.73,110.94,110.73,30340.0,1709915040,,,,,,,,,,,2.3659847259141475,-17.62936090082942,0.4751428571428562,18.218470853736875,51.674097476080064,0,0,101107.86499999999,,,110.94:456.0;,-50.15999999999974,
176,2024-03-09 01:27:00,108.96,108.96,109.01,108.95,76446.0,1709918820,,,1.0,,,,,,,,-1.461298191755937,-12.677954543694714,0.445214285714285,9.963905836566228,-75.8905223308882,1,0,50550.424999999996,108.96:464.0;,108.96:464.0;,,0.0,108.96;
178,2024-03-09 01:29:00,109.4,109.97,109.97,109.4,28502.0,1709918940,,,,,1.0,,,,,,8.655840225735684,-12.677954543694714,0.445214285714285,9.963905836566228,-0.9294539403364552,1,0,7.624999999992724,108.96:464.0;109.4:462.0;,109.4:462.0;,,0.0,109.4;109.4;
181,2024-03-09 01:32:00,110.17,110.01,110.31,110.01,33353.0,1709919120,,,,,,,,,,,30.83269893116285,-10.037995951189725,0.4920714285714282,8.105821480041584,87.28443505570014,0,0,102025.04499999998,,,110.17:464.0;110.17:462.0;,917.1800000000019,
245,2024-03-22 01:36:00,123.68,123.69,123.72,123.68,33090.0,1711042560,,,,,,,1.0,,,,-19.79777068027726,-1.971435652181043,0.3204999999999996,-7.048495879329067,-77.60204508416766,1,0,51068.88499999998,123.68:412.0;,123.68:412.0;,,0.0,123.68;
249,2024-03-22 01:40:00,123.55,123.46,123.55,123.44,34215.0,1711042800,,,,,,,,,,,-20.95688762494369,-3.318105826235545,0.3097857142857145,-7.048495879329067,-78.18060495646723,0,0,101971.48499999999,,,123.55:412.0;,-53.56000000000398,
255,2024-03-22 01:46:00,123.3,123.08,123.32,123.08,38305.0,1711043160,,,,,1.0,,,,,,-18.999341445030048,-3.898819991742848,0.328714285714286,-7.048495879329067,-77.4890273046395,1,0,51048.584999999985,123.3:413.0;,123.3:413.0;,,0.0,123.3;
256,2024-03-22 01:47:00,123.0,122.94,123.09,122.94,58218.0,1711043220,,,,,,,,,,,-19.141172248501704,-3.898819991742848,0.328714285714286,-7.048495879329067,-77.80412941583282,0,0,101847.58499999999,,,123.0:413.0;,-123.89999999999883,
269,2024-03-22 02:00:00,122.565,122.61,122.67,122.565,25055.0,1711044000,,,1.0,,,,,,,,-10.446326489191756,-5.585406619872245,0.3633571428571441,-9.672875378827245,-75.01861670996578,1,0,50860.54499999999,122.565:416.0;,122.565:416.0;,,0.0,122.565;
271,2024-03-22 02:02:00,122.39,122.14,122.431,122.14,44909.0,1711044120,,,,,,,,,,,-10.474803288099023,-5.585406619872245,0.3633571428571441,-9.672875378827245,-75.04844043394004,0,0,101774.78499999999,,,122.39:416.0;,-72.79999999999882,
13,2024-03-25 21:44:00,120.47,121.155,121.155,120.47,68918.0,1711374240,1.0,,,,,,,,1.0,,78.64468047135261,7.332224626122624,1.153499999999999,19.86932838012938,66.83040794909033,1,0,50936.44499999999,120.47:422.0;,120.47:422.0;,,0.0,120.47;
19,2024-03-25 21:50:00,120.77,120.46,120.77,120.438,46436.0,1711374600,,,,,,,,,,,76.11735273948918,20.42206720996944,1.2139999999999995,19.86932838012938,56.97075191275,0,0,101901.38499999998,,,120.77:422.0;,126.5999999999988,
366,2024-04-13 03:37:00,115.45,115.53,115.53,115.45,31651.0,1712950620,,,,,1.0,,,,,,1.3874279390261748,-5.904968279552129,0.1892142857142837,0.9071436888007298,-72.98947226211295,1,0,50987.934999999976,115.45:441.0;,115.45:441.0;,,0.0,115.45;
368,2024-04-13 03:39:00,115.45,115.41,115.48,115.41,27368.0,1712950740,,,,,,,,,,,1.0681009098247785,-5.904968279552129,0.1892142857142837,0.9071436888007298,-44.84914317889218,0,0,101901.38499999998,,,115.45:441.0;,0.0,
8,2024-04-15 21:39:00,114.895,114.92,115.1,114.895,45869.0,1713188340,1.0,,,,,,,,,,24.005346416640734,9.90163969040982,0.3637857142857135,-8.823049630686839,-64.98006727545935,1,0,51002.89999999998,114.895:443.0;,114.895:443.0;,,0.0,114.895;
10,2024-04-15 21:41:00,114.68,114.78,114.97,114.68,46472.0,1713188460,,,,,,,,,,,15.751301193647803,7.819600786710676,0.445928571428571,-8.823049630686839,-74.82166316652935,0,0,101806.13999999998,,,114.68:443.0;,-95.24499999999522,
