,0
code,NVDA
trade_days,13
win_days,6
win_sells,8
lose_sells,15
max_1d_profit,622.7249999999988
max_1d_lost,-984.3640000000048
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,99319.47399999999
total_profit_rate,-0.006805260000000146
buy_nums,22
sell_nums,23
avg_win_sell_profit,231.2729999999998
avg_lose_sell_profit,-168.71400000000074
