,0
code,PDD
trade_days,69
win_days,25
win_sells,38
lose_sells,71
max_1d_profit,1073.9699999999968
max_1d_lost,-1076.040000000006
start_day,20240102
end_day,20240906
start_cash,100000
end_cash,97774.38899999994
total_profit_rate,-0.022256110000000606
buy_nums,111
sell_nums,109
avg_win_sell_profit,156.63507894736733
avg_lose_sell_profit,-115.17949295774542
