,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
17,2024-04-15 21:48:00,114.91,114.935,114.935,114.86,21095.0,2423288.0,1713188880,,,,,,,,,,,18.86546225915435,11.676262757727764,0.5137857142857142,-8.823049630686839,3.9627721687088577,0,0,100705.87100000001,,,114.91:439.0;,162.42999999999574,
269,2024-04-16 02:00:00,113.801,113.77,113.801,113.665,41534.0,4722880.0,1713204000,,,,,,,1.0,,,,2.162705498805757,3.651615497160151,0.2710714285714236,-11.627423043526726,-76.13888758750598,1,0,50405.82900000001,113.801:442.0;,113.801:442.0;,,0.0,113.801;
272,2024-04-16 02:03:00,113.63,113.6,113.63,113.59,22255.0,2528416.0,1713204180,,,,,,,,,,,-0.0705421640585441,3.651615497160151,0.2710714285714236,-11.627423043526726,-74.44152611648772,0,0,100630.28900000002,,,113.63:442.0;,-75.58200000000286,
22,2024-04-19 21:53:00,111.955,111.92,111.955,111.89,31217.0,3494872.0,1713534780,1.0,,,,,,,,,,15.759165473830867,-4.474778042445351,0.4684285714285719,63.2851980406808,-71.34738254200819,1,0,50362.49400000002,111.955:449.0;,111.955:449.0;,,0.0,111.955;
27,2024-04-19 21:58:00,111.805,111.94,111.955,111.805,22944.0,2566944.0,1713535080,,,,,,,,,,,4.536971981458265,-5.412348188458495,0.4769999999999998,63.2851980406808,-75.81670677002016,0,0,100562.93900000001,,,111.805:449.0;,-67.34999999999617,
47,2024-04-19 22:18:00,111.245,110.99,111.245,110.92,61410.0,6821392.0,1713536280,,,,,,,,,1.0,,0.3401646369367199,-7.158888128295956,0.6010000000000011,54.286520955990575,-62.95945498443987,1,0,50280.19900000001,111.245:452.0;,111.245:452.0;,,0.0,111.245;
48,2024-04-19 22:19:00,110.99,110.92,110.99,110.91,56536.0,6274688.0,1713536340,,,,,,,,,,,0.9680523631913972,-7.158888128295956,0.6010000000000011,54.286520955990575,-58.30252561488517,0,0,100447.679,,,110.99:452.0;,-115.26000000000437,
39,2024-04-29 22:10:00,125.995,126.005,126.02,125.895,29972.0,3775088.0,1714399800,,,,,,,1.0,,,,-25.863183830444605,16.59826106238549,0.6410714285714302,62.23528413343365,-78.17248247286231,1,0,50301.669,125.995:398.0;,125.995:398.0;,,0.0,125.995;
47,2024-04-29 22:18:00,126.35,126.27,126.355,126.27,13151.0,1661792.0,1714400280,,,,,,,,,,,-8.796280937923385,12.025061289382222,0.6760714285714299,62.23528413343365,-49.57223527946169,0,0,100588.969,,,126.35:398.0;,141.28999999999593,
224,2024-05-01 01:15:00,124.939,124.935,124.94,124.935,4002.0,499936.0,1714497300,,,,,,,1.0,,1.0,,-1.6782589138290476,-12.006154460581683,0.1963571428571415,24.43563409469745,-71.41429357056603,1,0,50363.491,124.939:402.0;,124.939:402.0;,,0.0,124.939;
228,2024-05-01 01:19:00,124.94,124.96,124.97,124.94,5333.0,666400.0,1714497540,,,,,,,,,,,5.199911125673346,-12.006154460581683,0.1963571428571415,24.43563409469745,-0.9950689914691168,0,0,100589.371,,,124.94:402.0;,0.4020000000019195,
45,2024-05-06 22:16:00,137.995,137.795,137.995,137.795,18476.0,2548544.0,1715004960,,,,,,,1.0,,,,-16.475214120845678,15.877977177568653,0.8224285714285722,92.71606711572704,-72.53645897217254,1,0,50359.191,137.995:364.0;,137.995:364.0;,,0.0,137.995;
46,2024-05-06 22:17:00,137.61,137.848,137.99,137.61,14388.0,1982240.0,1715005020,,,,,,,,,,,-14.029339891887687,15.877977177568653,0.8224285714285722,92.71606711572704,-68.16270525836057,0,0,100449.231,,,137.61:364.0;,-140.1399999999967,
43,2024-05-09 22:14:00,137.97,137.82,137.97,137.82,8867.0,1222944.0,1715264040,,,,,1.0,,,,,,-9.402128877950616,14.69625403031644,0.6069999999999993,45.32467375004116,-76.78399551228249,1,0,50228.151,137.97:364.0;,137.97:364.0;,,0.0,137.97;
45,2024-05-09 22:16:00,137.55,137.51,137.595,137.5,7046.0,969024.0,1715264160,,,,,,,,,,,-10.462617346209711,9.13085819296947,0.6377142857142856,45.32467375004116,-77.3702347526885,0,0,100296.351,,,137.55:364.0;,-152.87999999999545,
47,2024-05-09 22:18:00,137.86,137.91,137.91,137.85,16664.0,2297248.0,1715264280,,,,,,,1.0,,,,-4.974788639369265,9.13085819296947,0.6377142857142856,45.32467375004116,-75.34235066459024,1,0,50115.31099999999,137.86:364.0;,137.86:364.0;,,0.0,137.86;
59,2024-05-09 22:30:00,138.16,138.11,138.23,138.07,10613.0,1466304.0,1715265000,,,,,,,,,,,49.60522914860542,3.822653682202642,0.7223571428571428,43.556404595023295,63.00847855584264,0,0,100405.55099999998,,,138.16:364.0;,109.19999999999379,
286,2024-05-10 02:17:00,136.7,136.61,136.7,136.61,9790.0,1337920.0,1715278620,,,,,1.0,,,,,,-14.306626646720089,-4.269573234798443,0.1996428571428583,35.35348859698169,-76.06898429341776,1,0,50236.65099999998,136.7:367.0;,136.7:367.0;,,0.0,136.7;
287,2024-05-10 02:18:00,136.61,136.65,136.66,136.61,3622.0,494784.0,1715278680,,,,,,,,,,,-12.703469149732364,-4.269573234798443,0.1996428571428583,35.35348859698169,-74.0035137698505,0,0,100372.52099999998,,,136.61:367.0;,-33.02999999999082,
26,2024-05-14 21:57:00,137.355,137.4,137.4,137.27,17634.0,2422384.0,1715695020,1.0,,,,,,,,,,-19.884839304656424,16.958847417125767,0.6499999999999956,70.57319977219301,-76.6303902480542,1,0,50237.94599999998,137.355:365.0;,137.355:365.0;,,0.0,137.355;
32,2024-05-14 22:03:00,137.54,137.74,137.75,137.54,11380.0,1566064.0,1715695380,,,,,,,,,,,-6.5639998839047,15.100300898441631,0.7087142857142814,63.631773650264606,-59.00732196756648,0,0,100440.04599999997,,,137.54:365.0;,67.52500000000083,
3,2024-05-20 21:34:00,147.358,145.89,147.358,145.855,209211.0,30630160.0,1716212040,1.0,,,,,,,,,,40.68482338329875,-5.530532930345274,0.2557857142857114,79.60640074260948,-39.41519054226876,1,0,50338.32599999997,147.358:340.0;,147.358:340.0;,,0.0,147.358;
4,2024-05-20 21:35:00,146.22,146.39,146.54,146.22,81289.0,11888880.0,1716212100,,,,,,,,,,,38.92075431816677,-1.468008477688585,0.4357857142857101,79.60640074260948,-60.1609315226076,0,0,100053.12599999997,,,146.22:340.0;,-386.9200000000018,
282,2024-05-22 02:13:00,144.675,144.62,144.71,144.61,14100.0,2038656.0,1716315180,,,,,,,1.0,,,,11.003382384084205,4.412403648330425,0.3207857142857132,52.30577027819845,-68.34963997244412,1,0,50140.25099999997,144.675:345.0;,144.675:345.0;,,0.0,144.675;
284,2024-05-22 02:15:00,144.49,144.69,144.69,144.49,20727.0,2995200.0,1716315300,,,,,,,,,,,10.67007137609487,1.7239822960267617,0.308642857142857,52.30577027819845,-73.64504161792381,0,0,99989.30099999998,,,144.49:345.0;,-63.825000000000784,
62,2024-05-31 22:33:00,148.84,148.62,148.84,148.62,48979.0,7284896.0,1717165980,1.0,,,,,,,,,,0.7662980147891503,8.749972527386177,0.7270000000000039,34.05141312509306,-76.76570450480916,1,0,50127.900999999976,148.84:335.0;,148.84:335.0;,,0.0,148.84;
68,2024-05-31 22:39:00,148.58,148.73,148.75,148.56,43119.0,6407840.0,1717166340,,,,,,,,,,,-1.5343860214024758,6.097748297053435,0.7187857142857196,34.05141312509306,-75.25411557717466,0,0,99902.20099999997,,,148.58:335.0;,-87.09999999999695,
89,2024-06-04 23:00:00,144.88,144.885,144.92,144.84,11392.0,1651168.0,1717513200,,,,,,,1.0,,,,16.735469847675873,2.161210603841738,0.4724999999999966,5.661089983520206,-73.78449829171943,1,0,50063.48099999997,144.88:344.0;,144.88:344.0;,,0.0,144.88;
96,2024-06-04 23:07:00,144.83,144.905,144.95,144.82,13360.0,1936128.0,1717513620,,,,,,,,,,,11.386393204598017,-1.034375239439214,0.4617857142857104,5.661089983520206,-56.89511695284086,0,0,99885.00099999997,,,144.83:344.0;,-17.199999999994134,
190,2024-06-12 00:41:00,147.37,147.47,147.47,147.36,7022.0,1034752.0,1718124060,1.0,,,,,,,,,,6.729482299037365,3.165108102810976,0.2398571428571451,108.57170634661156,-75.99842427251265,1,0,50073.94099999997,147.37:338.0;,147.37:338.0;,,0.0,147.37;
197,2024-06-12 00:48:00,147.45,147.46,147.46,147.415,7592.0,1119232.0,1718124480,,,,,,,,,,,15.69983667665631,1.424808020923393,0.2445000000000021,108.57170634661156,-49.426761222548,0,0,99912.04099999997,,,147.45:338.0;,27.03999999999462,
6,2024-06-20 21:37:00,144.29,145.03,145.03,144.29,61090.0,8847160.0,1718890620,1.0,,,,,,,,,,67.14689821668014,-5.831086318394881,0.3475714285714316,20.820623025602323,68.16862062252258,1,0,49987.70099999997,144.29:346.0;,144.29:346.0;,,0.0,144.29;
