,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
359,2024-01-06 04:30:00,394.275,394.385,394.385,394.265,79128.0,31312896.0,1704486600,1.0,,,,,,,,,,6.96275220716748,-8.818106250454932,0.3453571428571414,25.895522889226392,-73.8710282017745,1,0,100000.0,,,,0.0,
385,2024-01-25 04:56:00,424.575,424.675,424.805,424.575,317408.0,135301120.0,1706129760,1.0,,,,,,,,,,32.17239628075838,-16.488555897740085,0.507571428571416,84.55383490373757,-70.2478500181741,1,0,100000.0,,,,0.0,
74,2024-02-05 23:45:00,423.885,423.875,424.005,423.875,184500.0,78489600.0,1707147900,1.0,,,,,,,,,,0.1882849200680922,-17.566763825574185,0.7028571428571452,114.27519675550086,-75.76305429662209,1,0,50405.455,423.885:117.0;,423.885:117.0;,,0.0,423.885;
113,2024-02-06 00:24:00,425.165,425.2,425.2,425.135,62236.0,26534912.0,1707150240,,,,,,,,,,,115.19733490242196,-12.45291025363194,0.5561428571428654,111.1815173263694,74.99718316654162,0,0,100149.76000000001,,,425.165:117.0;,149.76000000000346,
291,2024-02-13 03:22:00,433.605,434.075,434.075,433.605,208796.0,90927104.0,1707765720,1.0,,,,,,,,,,7.943773172500144,-0.8823316405020591,0.5319999999999985,88.20785793695617,-76.23564387556796,1,0,50285.185000000005,433.605:115.0;,433.605:115.0;,,0.0,433.605;
307,2024-02-13 03:38:00,434.065,434.217,434.217,434.054,63102.0,27510784.0,1707766680,,,,,,,,,,,38.71289664471382,-5.193016887757338,0.5373571428571446,81.9218741059116,8.28686667766769,0,0,100202.66,,,434.065:115.0;,52.89999999999765,
314,2024-02-22 03:45:00,420.47,420.375,420.47,420.365,184244.0,77650944.0,1708544700,1.0,,,,,,,,,,-14.02402369664982,13.551453100948072,0.5212142857142794,-19.980880680724454,-78.04179468701427,1,0,50166.73,420.47:119.0;,420.47:119.0;,,0.0,420.47;
331,2024-02-22 04:02:00,420.865,421.195,421.205,420.865,189464.0,79967232.0,1708545720,,,,,,,,,,,24.694980023249613,12.783647299739911,0.5308571428571399,-20.22131739560247,57.49891273198813,0,0,100249.66500000001,,,420.865:119.0;,47.004999999997835,
96,2024-02-24 00:07:00,434.865,434.78,434.915,434.78,278355.0,121432576.0,1708704420,1.0,,,,,,,,,,-7.307976938268403,7.672375731627255,0.7675000000000044,127.49981433426495,-78.33163538773465,1,0,50240.19000000001,434.865:115.0;,434.865:115.0;,,0.0,434.865;
104,2024-02-24 00:15:00,434.495,435.005,435.005,434.495,193400.0,84331520.0,1708704900,,,,,,,,,,,-1.827029423249208,-2.785888975589557,0.6982142857142881,127.49981433426495,-75.47921183976001,0,0,100207.11500000002,,,434.495:115.0;,-42.55000000000052,
212,2024-03-09 02:03:00,438.385,438.535,438.705,438.355,357760.0,156985344.0,1709920980,,,,,1.0,,1.0,,1.0,,-5.316857141563872,-21.724656713014497,0.9161428571428588,81.94335399285464,-75.2068436061191,1,0,50231.22500000002,438.385:114.0;,438.385:114.0;,,0.0,438.385;
225,2024-03-09 02:16:00,438.395,438.595,438.595,438.375,176444.0,77346816.0,1709921760,,,,,,,,,,,10.82877692351925,-22.523955817788178,0.8922857142857156,81.94335399285464,60.916794474949015,0,0,100208.25500000002,,,438.395:114.0;,1.1399999999989632,
294,2024-04-05 02:25:00,442.228,442.248,442.258,442.198,184568.0,81702912.0,1712255100,,,,,1.0,,,,,,3.400728584580815,9.472646025120554,0.4474285714285721,104.5923905221686,11.423487702264229,1,0,50236.491000000016,442.228:113.0;,442.228:113.0;,,0.0,442.228;
297,2024-04-05 02:28:00,441.848,441.238,441.848,441.098,342506.0,151288832.0,1712255280,,,,,,,,,,,3.852546028719036,9.472646025120554,0.4474285714285721,104.5923905221686,9.877410335394996,0,0,100165.31500000002,,,441.848:113.0;,-42.939999999999486,
302,2024-04-05 02:33:00,439.618,439.468,439.618,439.058,421454.0,185474048.0,1712255580,,,,,,,,,1.0,,2.009822149922641,2.414383636990408,0.5624285714285732,97.19541265894534,-70.25742315690425,1,0,50488.481000000014,439.618:113.0;,439.618:113.0;,,0.0,439.618;
303,2024-04-05 02:34:00,439.378,439.698,439.788,439.378,305066.0,134306816.0,1712255640,,,,,,,,,,,3.13063331356004,2.414383636990408,0.5624285714285732,97.19541265894534,-64.95081227045559,0,0,100138.195,,,439.378:113.0;,-27.120000000001028,
327,2024-04-05 02:58:00,438.168,438.288,438.288,438.098,250804.0,110076928.0,1712257080,,,,,,,1.0,,,,7.240296133213462,-16.234608271729655,0.8934285714285701,97.19541265894534,-69.85157882652501,1,0,50187.043000000005,438.168:114.0;,438.168:114.0;,,0.0,438.168;
330,2024-04-05 03:01:00,437.618,437.158,437.618,437.158,527796.0,231251968.0,1712257260,,,,,,,,,,,4.289395304475104,-19.14880155873665,0.9391428571428508,84.94568967311336,-70.8755577555347,0,0,100075.495,,,437.618:114.0;,-62.700000000001296,
190,2024-04-13 00:41:00,437.388,437.198,437.388,437.198,138346.0,60623872.0,1712940060,1.0,,,,,,,,,,-15.476766933986047,-14.264615795477283,0.5397142857142886,74.62978095989638,-77.07130410100909,1,0,50213.263,437.388:114.0;,437.388:114.0;,,0.0,437.388;
192,2024-04-13 00:43:00,437.083,437.078,437.143,437.073,119156.0,52175872.0,1712940180,,,,,,,,,,,-16.364805196786783,-14.264615795477283,0.5397142857142886,74.62978095989638,-78.01057418470565,0,0,100040.725,,,437.083:114.0;,-34.7699999999943,
86,2024-04-17 22:57:00,428.287,428.258,428.308,428.158,132177.0,56748032.0,1713365820,1.0,,,,,,,,,,27.725233520908183,2.9585123470059926,0.7957857142857157,10.50427755203297,-69.72384914522759,1,0,50359.43300000001,428.287:116.0;,428.287:116.0;,,0.0,428.287;
97,2024-04-17 23:08:00,428.688,428.958,428.958,428.688,81230.0,34936832.0,1713366480,,,,,,,,,,,72.0020945179751,4.1472086462500215,0.8207857142857132,9.06887908569972,75.06843544864073,0,0,100087.24100000001,,,428.688:116.0;,46.51600000000121,
56,2024-04-19 22:27:00,418.313,418.143,418.313,418.143,247519.0,103783936.0,1713536820,1.0,,,,,,,,,,-10.325725435266214,9.455107627634057,1.2374285714285602,12.417840397658065,-77.97053421506928,1,0,50307.99400000001,418.313:119.0;,418.313:119.0;,,0.0,418.313;
66,2024-04-19 22:37:00,418.488,418.498,418.598,418.408,346796.0,146313728.0,1713537420,,,,,,,,,,,12.252736741603703,9.686465594886322,1.2223571428571307,11.671092184669424,-27.482651791180725,0,0,100108.06600000002,,,418.488:119.0;,20.825000000001353,
166,2024-04-20 00:17:00,415.108,415.288,415.288,415.108,338860.0,140930048.0,1713543420,,,,,,,,,1.0,,-2.2973022753894057,-3.876872969364296,0.604928571428571,8.417629034535405,-77.38853446079571,1,0,50295.10600000002,415.108:120.0;,415.108:120.0;,,0.0,415.108;
170,2024-04-20 00:21:00,415.008,415.118,415.138,415.008,156768.0,65210368.0,1713543660,,,,,,,,,,,-2.8767354391186366,-4.69496205293332,0.581785714285713,8.417629034535405,-73.42836309367972,0,0,100096.06600000002,,,415.008:120.0;,-12.000000000002728,
