,0
code,BABA
trade_days,54
win_days,17
win_sells,26
lose_sells,43
max_1d_profit,184.79999999999427
max_1d_lost,-221.03999999999965
start_day,20240102
end_day,20240906
start_cash,100000
end_cash,99051.54700000002
total_profit_rate,-0.009484529999999824
buy_nums,69
sell_nums,69
avg_win_sell_profit,64.10915384615424
avg_lose_sell_profit,-60.8207209302321
