,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
96,2022041309,276.52,273.62,283.17,273.19,50128784,14217410560.0,0.649,-1.819,15.617450413917126,27.87969895952267,-5.2972285063842435,0,0,1,0,0,0,0,0,
97,2022041809,272.7,279.09,279.915,271.15,43075720,12136615424.0,0.404,-2.188,13.76140082182657,24.32017770834642,-3.5595212511762497,0,0,0,0,0,0,0,0,
98,2022042009,283.19,274.6,287.06,273.8,52361256,14949760000.0,0.112,-2.681,11.01561675305068,20.514408694806292,-3.8057690135401288,0,0,0,0,0,0,0,0,
99,2022042209,275.47,274.51,276.9,264.6,65084650,18031198208.0,-0.164,-3.034,8.617398346891378,17.129877349661356,-3.3845313451449357,0,0,0,0,0,0,0,0,
100,2022042609,271.29,277.01,284.73,253.64,109996140,29715200000.0,-0.391,-3.141,9.066824536118006,17.043744775517695,-0.0861325741436616,0,0,0,0,0,0,0,0,
101,2022042809,278.975,271.31,284.74,270.32,70720492,19906299904.0,-0.682,-3.479,8.243874621178037,16.72084397040058,-0.32290080511711494,0,0,0,0,0,0,0,0,
102,2022050209,271.5,275.57,279.81,269.226,61129708,17164899328.0,-0.898,-3.476,8.553939096934599,17.464724152725935,0.7438801823253556,0,0,0,0,0,0,0,0,
103,2022050409,276.38,271.14,284.57,268.172,76859704,21515660288.0,-1.16,-3.658,7.89342651824299,17.364888441063528,-0.09983571166240779,0,0,0,0,0,0,0,0,
104,2022050609,268.595,258.37,272.98,256.878,85506272,23035500544.0,-1.579,-4.417,4.484547574518871,13.772982718199259,-3.5919057228642686,0,0,0,0,0,0,0,0,
105,2022051009,265.48,254.34,267.59,253.2,88312320,23509954560.0,-2.027,-5.159,0.7048215655841403,8.315031556044943,-5.457951162154316,0,0,0,0,0,0,0,0,
106,2022051209,251.48,254.91,256.82,243.87,85958892,22065470464.0,-2.441,-5.642,-0.15744750724981316,4.64655657687743,-3.668474979167513,0,0,0,0,0,0,0,0,
107,2022051609,253.745,260.61,261.89,249.66,61379732,16129935360.0,-2.751,-5.648,0.8530415570782139,3.1108330538521187,-1.535723523025311,0,0,0,0,0,0,0,0,
108,2022051809,257.41,247.55,259.91,244.41,64116640,16299640320.0,-3.218,-6.258,-1.6031619758684599,-0.24611352403260867,-3.3569465778847274,0,0,0,0,0,0,0,0,
