,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
74,2021102509,137.54,137.437,139.44,135.496,1720613,4684329984.0,1.785,0.101,45.44560574259873,67.29637390219943,-2.995580168048349,0,0,0,0,0,0,0,0,
75,2021102609,139.254,139.298,140.738,134.991,2472722,6872783872.0,1.758,0.074,45.51166994315486,65.75367040387206,-1.54270349832737,0,0,1,0,0,1,0,0,-0.02744055592766237
76,2021102709,139.395,146.208,148.639,138.24,4289072,12447299584.0,1.824,0.411,51.66840766312737,68.43329949221386,2.679629088341798,0,0,0,0,0,0,0,0,
77,2021102809,147.124,145.839,147.124,144.617,1810319,5254090240.0,1.88,0.649,56.78347865907969,72.10606108339968,3.672761591185818,0,0,0,0,0,0,0,0,
78,2021102909,145.068,148.036,148.11,144.656,2166015,6359130112.0,1.961,0.94,63.7506201450303,77.62494394508833,5.5188828616886525,0,0,0,1,0,0,0,0,
79,2021110109,148.036,143.487,148.401,143.391,2346162,6798408704.0,1.974,0.919,65.01677718309193,79.64203000279655,2.0170860577082124,0,0,0,0,0,0,0,0,
80,2021110209,144.57,145.423,146.599,143.846,1674112,4870626816.0,2.012,0.991,68.25104752331313,81.75524811415421,2.113218111357668,0,0,0,0,0,0,0,0,
81,2021110309,145.891,146.588,146.656,144.581,1374662,4005547008.0,2.061,1.094,72.39559975906434,84.4875251571506,2.7322770429963867,0,0,0,0,0,0,0,0,
82,2021110409,147.115,148.258,149.679,146.298,1920563,5693677568.0,2.128,1.248,76.84854235481123,87.71490445015037,3.227379292999771,0,0,0,0,0,0,0,0,
83,2021110509,149.16,148.842,150.284,148.262,1917737,5726785024.0,2.198,1.381,80.82157462770175,90.82512812654137,3.1102236763910014,0,0,0,0,0,0,0,0,
84,2021110809,149.815,149.021,150.546,148.49,1152625,3441372672.0,2.264,1.477,84.27225107027414,93.54518271802881,2.7200545914874397,0,0,0,0,0,0,0,0,
85,2021110909,149.223,148.909,149.824,147.242,976487,2889530112.0,2.323,1.526,87.20335759384807,95.76569179495675,2.2205090769279394,0,0,0,0,0,0,0,0,
86,2021111009,147.49,145.884,149.281,144.573,1498513,4374870016.0,2.336,1.387,86.80756012679177,95.4043253307909,-0.3613664641658545,0,0,0,0,0,0,0,0,
87,2021111109,146.48,145.757,147.503,145.659,825874,2416976896.0,2.345,1.255,86.29037793261696,94.05284498516882,-1.351480345622079,0,0,0,0,0,0,0,0,
88,2021111209,146.605,148.668,148.832,145.401,1118000,3289509888.0,2.391,1.287,88.64824457976258,94.51134071307365,0.4584957279048325,0,0,0,0,0,0,0,0,
89,2021111509,148.891,148.442,149.64,147.588,1175352,3489933568.0,2.429,1.283,90.48801149907615,95.40990411544351,0.8985634023698594,0,0,0,0,0,0,0,0,
90,2021111609,148.139,147.866,148.813,147.303,945200,2791030016.0,2.455,1.233,91.51964345905992,96.04588453723817,0.6359804217946561,0,0,0,0,0,0,0,0,
91,2021111709,148.018,148.037,148.547,147.24,979975,2893260032.0,2.48,1.187,92.56264931709697,96.68625545231222,0.6403709150740582,0,0,0,0,0,0,0,0,
92,2021111809,148.232,149.829,150.571,147.91,1781411,5328652800.0,2.526,1.23,95.18202305104765,98.54602725120095,1.8597717988887297,0,0,1,1,0,0,0,0,
93,2021111909,149.965,148.917,150.881,148.908,1684971,4973450240.0,2.555,1.199,96.30072235773324,99.82492519497902,1.2788979437780625,0,0,1,1,0,0,0,0,
94,2021112209,149.322,146.292,149.82,146.137,1531460,4498070016.0,2.545,1.023,94.71509083127285,98.48583965924429,-1.3390855357347249,0,0,0,0,0,0,0,0,
95,2021112309,146.143,145.772,146.839,144.141,1361558,3955419904.0,2.527,0.846,92.75267708753643,95.77297756191835,-2.7128620973259387,0,0,0,0,0,0,0,0,
96,2021112409,145.464,146.11,146.239,144.368,902008,2626167040.0,2.512,0.714,91.2868709197534,92.87858329082206,-2.8943942710962887,0,0,0,0,0,0,0,0,
97,2021112609,144.339,142.173,145.646,141.939,1523462,4353326592.0,2.443,0.398,86.14337545269595,86.73780719657223,-6.14077609424983,0,0,0,0,0,0,0,0,
98,2021112909,143.99,145.521,146.288,143.18,1629752,4728240128.0,2.421,0.32,84.75907438664785,83.01868505697217,-3.71912213960006,0,0,0,0,0,0,0,0,
99,2021113009,144.999,141.887,145.94,141.693,2103361,5996259840.0,2.349,0.067,79.99470129277358,77.29435875337414,-5.724326303598033,0,0,0,0,0,0,0,0,
100,2021120109,143.99,141.042,145.94,140.919,1702762,4872880128.0,2.268,-0.175,74.91629170459461,70.78444073020512,-6.509918023169021,0,0,0,0,0,0,0,0,
101,2021120209,141.24,142.956,143.74,140.242,1461789,4153760000.0,2.216,-0.263,72.22973125974747,66.30210347666727,-4.48233725353785,0,0,1,0,0,0,0,0,
102,2021120309,143.671,141.992,144.351,140.291,2061508,5843571712.0,2.152,-0.377,68.9050154204798,62.15117999869945,-4.150923477967822,0,0,0,0,0,0,0,0,
103,2021120609,143.031,143.145,143.836,140.246,1530905,4209240064.0,2.105,-0.402,67.0599592499996,59.62394616559362,-2.527233833105825,0,0,0,0,0,0,0,0,
104,2021120709,145.587,147.259,147.521,145.181,1612015,4691659776.0,2.115,-0.202,68.87179143479074,61.56511830695021,1.9411721413565886,0,0,0,0,0,0,0,0,
105,2021120809,147.587,148.176,148.332,146.396,1213516,3555000064.0,2.135,0.004,71.40570958866874,65.76090211970528,4.195783812755067,0,0,0,0,0,0,0,0,
106,2021120909,147.581,147.629,149.09,147.105,1163486,3438439936.0,2.145,0.136,72.86316937100165,69.96822280502163,4.207320685316347,1,0,0,1,1,0,0,0,
107,2021121009,148.69,147.992,148.923,146.703,1223138,3543239936.0,2.158,0.256,74.59901309750569,74.09893903326919,4.1307162282475645,0,0,0,0,0,0,0,0,
108,2021121309,147.771,145.816,148.34,145.509,1353470,3958010368.0,2.138,0.233,73.52610989282184,75.8212175716549,1.7222785383857087,0,0,0,0,0,0,0,0,
109,2021121409,143.958,143.897,145.84,141.205,1922304,5496558592.0,2.093,0.113,70.25947887597192,74.76289284242984,-1.0583247292250633,0,0,0,0,0,0,0,0,
110,2021121509,143.399,146.431,146.639,141.792,1818523,5225699840.0,2.082,0.149,70.3983923999333,73.92272664300913,-0.8401661994207075,0,0,0,0,0,0,0,0,
111,2021121609,147.16,144.435,147.659,143.597,1682519,4884845568.0,2.043,0.072,68.12588205249784,69.59414422979043,-4.328582413218697,0,0,0,0,0,0,0,0,
112,2021121709,142.49,141.715,144.435,141.29,2550894,7259725312.0,1.969,-0.131,62.83626107710276,60.869509013599554,-8.724635216190876,0,0,0,0,0,0,0,0,
113,2021122009,139.99,141.597,142.273,139.33,1359618,3822938112.0,1.895,-0.293,57.99529181925382,52.14752647906202,-8.721982534537531,0,0,1,0,0,1,0,0,-0.044697020646983554
114,2021122109,142.044,143.462,143.859,140.493,1449876,3811409920.0,1.849,-0.319,55.94834307932709,46.44114512489247,-5.706381354169551,0,0,0,0,0,0,0,0,
115,2021122209,143.058,146.405,146.486,143.058,1316119,3803650048.0,1.845,-0.182,57.69308311006398,45.970432727689044,-0.47071239720342817,0,0,0,0,0,0,0,0,
116,2021122309,146.49,146.907,148.201,146.34,1319172,3885811456.0,1.845,-0.047,59.87954421088466,48.138599156958904,2.16816642926986,0,0,0,0,0,0,0,0,
117,2021122709,147.246,147.896,148.334,147.046,799223,2334010112.0,1.858,0.111,63.04083809336254,52.37574351096754,4.237144354008635,0,0,0,1,0,0,0,0,
118,2021122809,148.226,146.677,148.39,146.044,930553,2669230080.0,1.852,0.169,64.40934133146925,55.49696380397667,3.121220293009131,1,0,0,1,1,0,0,0,
119,2021122909,146.634,146.645,147.369,145.686,889373,2600819968.0,1.844,0.21,65.603567411081,57.86657429527348,2.369610491296811,0,0,0,0,0,0,0,0,
120,2021123009,146.684,146.191,147.29,145.984,784384,2299163904.0,1.829,0.215,64.6824475465724,59.08483908963723,1.2182647943637477,0,0,0,0,0,0,0,0,
121,2021123109,146.04,144.842,146.689,144.84,906759,2616280064.0,1.796,0.147,60.97111323683367,58.05699607253413,-1.0278430171030948,0,0,0,0,0,0,0,0,
122,2022010309,145.045,144.982,145.819,143.727,1433947,4099780096.0,1.764,0.099,57.91085934408363,56.4165788648871,-1.6404172076470331,0,0,0,0,0,0,0,0,
123,2022010409,145.386,144.389,146.475,143.752,1419972,4032839936.0,1.726,0.03,54.22400937113122,53.90752035397658,-2.5090585109105206,0,0,1,0,0,1,0,0,-0.015167014471404894
124,2022010509,144.41,137.765,144.425,137.709,2730914,7538180096.0,1.598,-0.369,42.677153801937465,45.24155647223235,-8.665963881744233,0,0,0,0,0,0,0,0,
125,2022010609,136.988,137.738,139.93,136.548,1867371,5156029952.0,1.477,-0.676,33.93622668571197,36.29411445005324,-8.947442022179104,0,0,1,0,0,0,0,0,
126,2022010709,138.135,137.007,138.39,135.807,1488028,4022560000.0,1.351,-0.945,26.142660192856283,27.91629721294551,-8.377817237107735,0,0,0,0,0,0,0,0,
127,2022011009,135.068,138.66,138.801,133.181,2220406,6047569408.0,1.253,-1.056,23.6672124907829,23.79344973527857,-4.122847477666937,0,0,0,0,0,0,0,0,
128,2022011109,137.997,139.726,140.206,136.682,1436486,3996607232.0,1.175,-1.073,22.694197342227994,22.811391284928902,-0.982058450349669,0,0,0,0,0,0,0,0,
129,2022011209,141.14,141.421,142.515,139.569,1305602,3691140096.0,1.123,-0.985,23.740205767507547,24.911851424585166,2.1004601396562634,0,0,0,0,0,0,0,0,
130,2022011309,141.53,138.577,142.778,138.436,1571830,4406004736.0,1.035,-1.051,21.68205405046929,25.47126749061826,0.5594160660330942,0,0,0,0,0,0,0,0,
131,2022011409,137.069,139.471,140.726,136.85,1483064,4131079936.0,0.963,-1.042,20.893576387332445,26.236170199463473,0.7649027088452129,0,0,0,0,0,0,0,0,
132,2022011809,136.165,135.988,137.39,135.434,1744405,4743410176.0,0.847,-1.203,16.511127420349368,23.827015486435755,-2.4091547130277178,0,0,0,0,0,0,0,0,
133,2022011909,136.514,135.107,137.949,135.017,1466042,3852320000.0,0.725,-1.358,11.739391347129526,19.680269222680906,-4.146746263754849,0,0,0,0,0,0,0,0,
134,2022012009,136.24,133.298,137.616,131.512,1495357,4021469952.0,0.586,-1.556,7.261537792923576,14.90327942206578,-4.776989800615127,0,0,0,0,0,0,0,0,
135,2022012109,132.584,130.342,134.856,129.99,2782571,7365961216.0,0.414,-1.843,1.929327911239767,9.119371994320403,-5.783907427745376,0,0,0,0,0,0,0,0,
136,2022012409,125.968,130.794,131.193,124.5,3834712,9765210112.0,0.257,-2.019,1.520828557406631,6.816712092323428,-2.302659901996975,0,0,0,0,0,0,0,0,
137,2022012509,128.73,126.925,129.348,125.51,2348028,5995321856.0,0.058,-2.332,-1.5385515154662528,3.7372877207218664,-3.0794243716015615,0,0,0,0,0,0,0,0,
138,2022012609,131.109,129.223,132.908,127.259,2456475,6376090112.0,-0.1,-2.425,-2.347813718135825,2.0533282821781995,-1.683959438543667,0,0,0,0,0,0,0,0,
139,2022012709,131.294,128.995,132.587,128.936,1600939,4128859904.0,-0.251,-2.478,-3.030803451867996,0.8412424593679191,-1.2120858228102804,0,0,0,0,0,0,0,0,
140,2022012809,129.649,133.341,133.94,127.346,1718074,4499239936.0,-0.335,-2.262,-0.15338032293632864,2.370498760861338,1.5292563014934188,0,0,0,0,0,0,0,0,
141,2022013109,134.152,135.294,135.445,132.199,1999300,5354129920.0,-0.388,-1.963,4.031503366235455,5.835274840313289,3.4647760794519513,0,0,0,0,0,0,0,0,
142,2022020109,137.585,137.634,150.29,134.395,3432182,8958210048.0,-0.406,-1.582,9.197845532714766,10.59795931422559,4.7626844739123015,0,0,0,1,0,0,0,0,
143,2022020209,151.24,147.99,152.89,144.566,6159961,18304456704.0,-0.282,-0.727,19.96371407904978,19.773043181631124,9.175083867405533,0,0,0,0,0,0,0,0,
144,2022020309,145.696,143.08,149.625,142.671,3575861,10348999680.0,-0.232,-0.307,26.315756618482922,27.15364733548023,7.380604153849106,0,0,0,0,0,0,0,0,
145,2022020409,143.434,143.283,145.288,140.585,2899911,8297272320.0,-0.182,0.036,32.159653962261984,33.28817459815174,6.1345272626715115,0,0,0,0,0,0,0,0,
146,2022020709,144.24,139.191,144.49,138.89,2748665,7714140160.0,-0.189,0.089,34.64686832719944,36.210843904214784,2.9226693060630424,0,0,0,1,0,0,0,0,
147,2022020809,139.017,139.389,139.94,137.006,2714180,7528290304.0,-0.194,0.14,37.022795767851264,37.67264820800334,1.4618043037885542,0,0,0,0,0,0,0,0,
148,2022020909,140.954,141.582,142.514,140.192,2007194,5670705664.0,-0.168,0.292,40.63728107425979,39.399909381335135,1.7272611733317973,0,0,0,0,0,0,0,0,
149,2022021009,139.694,138.61,141.64,137.983,1966533,5482335744.0,-0.184,0.252,41.87206549893101,39.51817401782701,0.11826463649187247,0,0,0,0,0,0,0,0,
150,2022021109,138.59,134.272,139.146,133.426,1997917,5355069952.0,-0.257,-0.008,40.06231024935221,36.90945399762249,-2.6087200202045153,0,0,0,0,0,0,0,0,
151,2022021409,133.246,135.516,136.29,132.49,1715054,4635891712.0,-0.309,-0.145,39.29815331006289,34.147471276566165,-2.7619827210563273,0,0,1,0,0,0,0,0,
152,2022021509,137.561,136.598,138.586,135.811,1335563,3611579904.0,-0.343,-0.194,39.35864722235877,32.069604330742806,-2.0778669458233594,0,0,0,0,0,0,0,0,
153,2022021609,136.637,137.728,138.076,135.04,1251065,3418676992.0,-0.36,-0.172,40.186485310996105,31.014345095765663,-1.055259234977143,0,0,0,0,0,0,0,0,
154,2022021709,136.233,132.529,137.728,132.477,1947475,5200829952.0,-0.446,-0.422,37.436324621544856,27.913750827345638,-3.100594268420025,0,0,0,0,0,0,0,0,
155,2022021809,133.457,130.393,133.977,130.208,2404690,5972700160.0,-0.555,-0.722,33.562061946453355,23.380175710138616,-4.533575117207022,0,0,0,0,0,0,0,0,
156,2022022209,129.828,129.803,132.162,128.213,2249537,5849953280.0,-0.666,-0.977,29.733072217918917,18.44568926608514,-4.934486444053476,0,0,0,0,0,0,0,0,
157,2022022309,131.639,127.578,132.033,127.544,1639301,4206569984.0,-0.799,-1.279,24.850679274345197,12.734398441778069,-5.711290824307071,0,0,0,0,0,0,0,0,
158,2022022409,124.944,132.681,132.952,123.759,2722754,7008000000.0,-0.856,-1.232,24.316505771060662,10.0800836158068,-2.6543148259712694,0,0,0,0,0,0,0,0,
159,2022022509,133.542,134.449,135.262,131.763,1820299,4872130048.0,-0.885,-1.088,25.039107999132852,9.626854383957436,-0.45322923184936315,0,0,0,0,0,0,0,0,
160,2022022809,133.04,135.047,135.74,132.49,1943221,5217500160.0,-0.903,-0.931,26.112696706702522,10.385802332962157,0.7589479490047211,0,0,0,1,0,0,0,0,
161,2022030109,134.868,134.051,136.246,133.229,1327475,3553639936.0,-0.933,-0.848,26.45065736865004,11.07719682168485,0.6913944887226933,0,0,0,0,0,0,0,0,
162,2022030209,134.618,134.561,135.241,133.062,1175990,3151650048.0,-0.954,-0.745,27.11910324427849,11.92458738270912,0.8473905610242696,0,0,0,0,0,0,0,0,
163,2022030309,136.0,133.889,136.43,132.49,1246869,3296290048.0,-0.982,-0.691,27.304808854074196,12.381188176572266,0.4566007938631458,0,0,0,0,0,0,0,0,
164,2022030409,132.918,131.896,133.842,130.327,1522532,3981799936.0,-1.034,-0.743,26.19228687124378,11.661321549729706,-0.7198666268425598,0,0,1,1,0,0,0,0,
165,2022030709,131.478,126.369,131.633,126.02,2255647,5746030080.0,-1.157,-1.061,21.604955685498894,7.8933169870995386,-3.7680045626301677,0,0,0,0,0,0,0,0,
166,2022030809,126.24,127.095,131.238,125.665,2021355,5154509824.0,-1.263,-1.258,18.028963902881145,3.6903257533437284,-4.20299123375581,0,0,1,0,0,0,0,0,
167,2022030909,131.24,133.41,133.74,128.94,1851270,4878289920.0,-1.276,-1.066,19.027540264090163,2.6709284038772836,-1.0193973494664448,0,0,1,1,0,0,0,0,
168,2022031009,131.256,132.42,133.22,130.902,1355070,3570149888.0,-1.301,-0.955,19.31060736074231,2.397786516328182,-0.2731418875491016,0,0,0,0,0,0,0,0,
169,2022031109,133.479,129.861,134.957,129.621,1576322,4116329984.0,-1.358,-0.988,17.924696834745745,1.2715830472779146,-1.1262034690502674,0,0,0,0,0,0,0,0,
170,2022031409,130.24,125.941,130.49,125.265,1940563,4919029760.0,-1.463,-1.205,14.159168030085908,-1.9289655514419763,-3.200548598719891,0,0,0,0,0,0,0,0,
171,2022031509,126.966,129.188,129.845,125.71,1545976,3957040128.0,-1.517,-1.19,12.979497626711193,-4.053708684738297,-2.1247431332963203,0,0,0,0,0,0,0,0,
