,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
281,2022082209,86.95,87.41,88.23,86.83,15545032,1391730304.0,-2.606,-2.054,-5.012523527200557,-18.59029597668595,-1.9823535502774092,0,0,1,1,0,0,0,0,
282,2022082309,86.55,87.21,88.46,84.12,17345880,1552642304.0,-2.672,-2.011,-6.429281237016042,-20.314455957303892,-1.7241599806179408,0,0,0,0,0,0,0,0,
283,2022082409,85.28,89.9,91.505,84.95,22808330,2103430912.0,-2.696,-1.812,-6.28458574072836,-20.84691028339313,-0.5324543260892369,0,0,0,0,0,0,0,0,
284,2022082509,93.44,97.27,98.35,92.43,39170608,3897905920.0,-2.617,-1.25,-2.461696197078936,-18.299034647573095,2.5478756358200343,0,0,0,0,0,0,0,0,
285,2022082609,102.22,95.38,103.83,95.0,45773440,4614475264.0,-2.565,-0.894,0.10489726502277108,-14.338875059228045,3.96015958834505,0,0,0,0,0,0,0,0,
286,2022082909,96.34,93.98,98.22,93.79,18323472,1802989184.0,-2.534,-0.678,1.7837824244994493,-9.793296572561616,4.545578486666429,0,0,0,0,0,0,0,0,
287,2022083009,93.24,91.22,95.17,90.0,17865794,1678153088.0,-2.54,-0.645,2.0010912716929994,-7.092910474577664,2.7003860979839516,0,0,0,0,0,0,0,0,
288,2022083109,94.04,92.79,95.965,91.72,16169039,1533921792.0,-2.522,-0.528,3.029796481687214,-4.462623199056125,2.630287275521539,0,0,0,0,0,0,0,0,
289,2022090109,90.13,91.09,92.06,89.06,11929077,1115303808.0,-2.526,-0.519,3.1798927541787236,-2.4536164540439245,2.0090067450122007,0,0,0,0,0,0,0,0,
290,2022090209,89.15,89.18,91.018,88.18,12378935,1140459264.0,-2.553,-0.604,2.4419582551492454,-2.2429659311146963,0.21065052292922815,0,0,0,0,0,0,0,0,
291,2022090609,86.7,85.83,87.65,85.227,15573459,1375411584.0,-2.622,-0.837,0.20799735314666634,-5.072306523187606,-2.82934059207291,0,0,0,0,0,0,0,0,
292,2022090709,85.9,87.98,88.23,85.169,12838564,1151516288.0,-2.656,-0.896,-0.6683773743202579,-7.29987928005815,-2.2275727568705435,0,0,1,0,0,0,0,0,
293,2022090809,85.94,86.9,87.55,85.793,13291754,1187810944.0,-2.701,-0.986,-1.9129515246158704,-9.901165719542945,-2.601286439484795,0,0,0,0,0,0,0,0,
294,2022090909,88.43,89.52,90.24,88.14,10759201,990393856.0,-2.706,-0.908,-1.6760852408574394,-10.50766553833273,-0.6064998187897856,0,0,1,1,0,0,0,0,
295,2022091209,89.8,92.07,92.26,89.4,15604001,1473950080.0,-2.673,-0.702,1.0506359009398096,-8.543371615632225,1.9642939227005058,0,0,0,0,0,0,0,0,
296,2022091309,88.14,86.85,91.04,86.625,21149824,1888350848.0,-2.711,-0.804,0.6111266643249067,-9.48999250822854,-0.9466208925963144,0,0,0,0,0,0,0,0,
297,2022091409,86.84,86.3,87.11,85.561,10843634,963127808.0,-2.752,-0.902,-0.1520173948309278,-11.71412079678693,-2.22412828855839,0,0,0,0,0,0,0,0,
298,2022091509,86.01,86.21,88.465,85.44,12350816,1078557440.0,-2.79,-0.971,-0.8474082928780433,-14.342169082152765,-2.6280482853658356,0,0,0,0,0,0,0,0,
299,2022091609,85.08,83.81,85.77,82.825,19321998,1668648192.0,-2.856,-1.136,-2.1977084658786055,-17.733063221594506,-3.390894139441741,0,0,0,0,0,0,0,0,
300,2022091909,82.48,85.04,85.23,82.43,12822134,1114946560.0,-2.899,-1.187,-1.9396418385263559,-20.03008153508908,-2.2970183134945756,0,0,0,0,0,0,0,0,
301,2022092009,85.33,83.18,86.06,82.39,19129016,1630835840.0,-2.962,-1.307,-3.2442145101380504,-22.919997705460716,-2.8899161703716345,0,0,0,0,0,0,0,0,
302,2022092109,82.5,78.98,83.05,78.73,24054605,1969570176.0,-3.076,-1.603,-4.852897742415436,-26.085767529539822,-3.1657698240791063,0,0,0,0,0,0,0,0,
303,2022092209,80.01,78.09,80.59,77.55,19141220,1549658368.0,-3.194,-1.858,-6.023817271550108,-28.91386203434608,-2.828094504806259,0,0,0,0,0,0,0,0,
304,2022092309,76.64,76.18,77.43,74.98,20492118,1607191296.0,-3.327,-2.132,-6.605902388678253,-31.066996206253975,-2.153134171907894,0,0,0,0,0,0,0,0,
305,2022092609,77.32,76.29,78.36,76.08,17880572,1421761792.0,-3.449,-2.312,-6.9924079416852365,-32.71692227891796,-1.6499260726639875,0,0,0,0,0,0,0,0,
306,2022092709,76.81,75.25,77.74,74.5,16975106,1326186752.0,-3.576,-2.477,-7.656295733911975,-34.30088827460612,-1.5839659956881604,0,0,0,0,0,0,0,0,
307,2022092809,73.865,78.37,78.84,72.99,20725414,1653376000.0,-3.65,-2.411,-5.343192635747123,-33.63673801763419,0.6641502569719364,0,0,0,0,0,0,0,0,
308,2022092909,75.43,76.44,76.56,74.13,17913632,1397477120.0,-3.743,-2.428,-4.422936176289326,-33.13620461715966,0.5005334004745237,0,0,0,0,0,0,0,0,
309,2022093009,76.12,77.37,79.135,75.83,17116868,1377059456.0,-3.815,-2.362,-2.975606250251886,-32.29772105574773,0.8384835614119339,0,0,0,0,0,0,0,0,
310,2022100309,77.14,77.83,78.3,75.48,13249570,1058600384.0,-3.874,-2.256,-1.3534191828242115,-31.260730987423983,1.036990068323746,0,0,0,0,0,0,0,0,
311,2022100409,80.38,81.49,82.405,78.73,18251994,1528952704.0,-3.877,-1.953,2.4035020281362094,-28.635120214117563,2.62561077330642,0,0,0,0,0,0,0,0,
312,2022100509,81.48,81.77,83.57,80.65,13193991,1111679488.0,-3.873,-1.678,5.961523677663806,-25.613035679733144,3.022084534384419,0,0,0,0,0,0,0,0,
313,2022100609,81.45,81.7,82.62,80.9,11583629,977649792.0,-3.867,-1.445,9.117613401454179,-22.78145103896756,2.831584640765584,0,0,0,0,0,0,0,0,
314,2022100709,79.73,78.62,81.06,78.06,11632448,948235008.0,-3.9,-1.405,10.043285543075662,-21.72953195996442,1.0519190790031416,0,0,0,0,0,0,0,0,
315,2022101009,77.15,76.62,77.73,75.17,14070870,1040978176.0,-3.955,-1.46,9.646775949183521,-22.37670619531113,-0.6471742353467107,0,0,1,1,0,0,0,0,
316,2022101109,74.76,72.75,75.32,71.54,18387948,1391958272.0,-4.055,-1.684,7.777499704077648,-24.7762520521417,-2.3995458568305708,0,0,0,0,0,0,0,0,
317,2022101209,72.28,73.11,74.03,71.425,13247869,1003536768.0,-4.143,-1.818,6.408833956729509,-27.43441944321671,-2.658167391075011,0,0,1,0,0,0,0,0,
318,2022101309,69.62,72.39,73.14,68.83,17563436,1299728256.0,-4.231,-1.937,6.161331222116857,-29.285377456146477,-1.850958012929766,0,0,0,0,0,0,0,0,
319,2022101409,73.43,70.4,73.78,70.38,13697586,1011384256.0,-4.338,-2.107,4.87694832024804,-31.464785662576446,-2.1794082064299687,0,0,0,0,0,0,0,0,
320,2022101709,72.53,74.15,75.24,71.75,14487400,1110158848.0,-4.385,-2.018,5.803988333196777,-31.620077304046305,-0.15529164146985863,0,0,0,0,0,0,0,0,
321,2022101809,75.39,73.72,76.01,72.47,14970556,1139574400.0,-4.431,-1.945,6.418509589979806,-31.05740304912561,0.5626742549206938,0,0,0,0,0,0,0,0,
322,2022101909,70.66,68.65,72.08,67.901,23094472,1662553472.0,-4.54,-2.126,4.715702198735144,-32.39114989140563,-1.3337468422800214,0,0,0,0,0,0,0,0,
323,2022102009,68.98,69.4,72.3,68.25,19173394,1401498752.0,-4.628,-2.2,3.619609206783224,-33.783388481609094,-1.392238590203462,0,0,0,0,0,0,0,0,
324,2022102109,68.58,69.56,70.08,66.88,19526824,1396042112.0,-4.706,-2.221,3.2560454771048626,-34.51738832293803,-0.7339998413289379,0,0,0,0,0,0,0,0,
325,2022102409,60.77,60.53,61.88,55.44,101023152,6189833216.0,-4.898,-2.678,3.581208957460973,-34.505995892088436,0.011392430849596735,0,0,0,0,0,0,0,0,
326,2022102509,62.46,60.6,63.42,58.66,69302368,4363332608.0,-5.073,-2.995,3.9229415301391732,-34.19812719330774,0.30786869878069467,0,0,0,0,0,0,0,0,
327,2022102609,60.74,65.89,67.16,60.031,53063308,3583107584.0,-5.164,-2.929,6.339814707881921,-31.804746601372628,2.393380591935113,0,0,0,0,0,0,0,0,
328,2022102709,62.82,63.22,65.22,62.07,25812644,1714758272.0,-5.281,-2.978,7.458494417481791,-29.92780836541519,1.8769382359574394,0,0,1,1,0,0,0,0,
329,2022102809,60.58,61.12,61.45,59.227,28638002,1805516544.0,-5.415,-3.086,7.641923871690004,-29.1879936122493,0.7398147531658879,0,0,0,0,0,0,0,0,
330,2022103109,60.87,60.96,62.15,59.89,20645268,1320389120.0,-5.54,-3.139,8.042610709448933,-28.96297708588928,0.22501652636002234,0,0,0,0,0,0,0,0,
331,2022110109,65.39,63.24,65.68,62.66,27257000,1829465088.0,-5.622,-3.021,9.625694205317224,-27.871818784387813,1.0911583015014656,0,0,0,0,0,0,0,0,
332,2022110209,63.86,62.08,65.6,61.73,28298088,1869140352.0,-5.711,-2.95,10.50045657605262,-27.103365647979672,0.7684531364081408,0,0,0,0,0,0,0,0,
333,2022110309,60.8,62.59,64.21,60.58,23360518,1526363648.0,-5.783,-2.83,11.868426879066448,-26.064189876759897,1.0391757712197744,0,0,0,1,0,0,0,0,
334,2022110409,68.55,67.19,69.38,65.07,51295756,3548451584.0,-5.785,-2.461,15.481229482419526,-22.954909627349593,3.109280249410304,0,0,0,0,0,0,0,0,
335,2022110709,68.68,67.09,69.38,66.08,26087638,1819705984.0,-5.783,-2.146,18.649503480141497,-19.463047547911486,3.491862079438107,0,0,0,0,0,0,0,0,
336,2022110809,65.0,65.51,66.298,63.695,23870184,1614342272.0,-5.798,-1.955,20.647073835226443,-16.451318019404425,3.011729528507061,0,0,0,0,0,0,0,0,
337,2022110909,63.81,62.22,64.79,62.13,22099340,1452215040.0,-5.852,-1.952,20.709320280314934,-15.551724823360331,0.8995931960440942,0,0,0,0,0,0,0,0,
338,2022111009,65.41,67.15,67.38,61.53,28757184,1984352000.0,-5.832,-1.668,23.31221701427326,-13.08280265160596,2.4689221717543717,0,0,0,0,0,0,0,0,
339,2022111109,69.7,68.15,70.73,66.7,38723360,2733387520.0,-5.795,-1.373,26.136409311626906,-9.868504502397911,3.214298149208048,0,0,0,0,0,0,0,0,
340,2022111409,70.54,68.71,71.98,68.65,30310714,2182702336.0,-5.748,-1.097,29.160553639137177,-6.385565752517721,3.4829387498801907,0,0,0,0,0,0,0,0,
341,2022111509,76.31,76.68,77.72,75.24,53150492,4189778688.0,-5.591,-0.453,36.99855894324314,0.8278851121432922,7.213450864661013,0,0,0,0,0,0,0,0,
342,2022111609,77.7,75.54,79.18,74.815,26637348,2058577024.0,-5.454,-0.004,43.288036224608675,8.103445190712051,7.275560078568759,0,0,0,0,0,0,0,0,
343,2022111709,73.38,81.64,83.04,72.49,62050576,5131241472.0,-5.239,0.662,53.56580876191515,17.807120919279157,9.703675728567106,0,0,0,0,0,0,0,0,
344,2022111809,79.53,77.86,80.08,77.27,29528332,2377094656.0,-5.082,0.976,60.30186687553815,25.533832285885836,7.726711366606679,0,0,0,1,0,0,0,0,
345,2022112109,76.07,74.31,76.385,73.86,19005148,1467121024.0,-4.979,1.024,64.01144584735638,30.07683389660525,4.543001610719415,0,0,0,0,0,0,0,0,
346,2022112209,72.82,73.37,74.83,71.84,20694114,1563873792.0,-4.89,0.999,67.63619366944931,32.500383659217334,2.423549762612083,0,0,0,0,0,0,0,0,
347,2022112309,75.57,75.88,76.22,73.37,19032676,1480250752.0,-4.768,1.097,72.48169171332994,35.28768649654356,2.787302837326223,0,0,0,0,0,0,0,0,
348,2022112509,72.88,72.88,74.37,72.4,13036881,985644544.0,-4.69,1.003,74.66530692320137,36.38946624750025,1.1017797509566947,0,0,1,1,0,0,0,0,
349,2022112809,72.12,73.26,74.788,70.97,19119392,1458407808.0,-4.608,0.937,76.76934511154477,37.036784939179626,0.6473186916793736,0,0,0,0,0,0,0,0,
350,2022112909,77.62,77.24,78.25,76.859,24178076,1932893440.0,-4.473,1.08,81.2465028778962,39.49053862785132,2.4537536886716964,0,0,0,0,0,0,0,0,
351,2022113009,80.12,84.94,86.95,78.98,60169612,5221832192.0,-4.238,1.577,88.21136743104766,44.45141282779858,4.960874199947256,0,0,0,0,0,0,0,0,
352,2022120109,81.73,83.32,84.898,81.7,20243018,1738831488.0,-4.035,1.86,93.3200362413624,49.223489777566385,4.772076949767808,0,0,0,0,0,0,0,0,
353,2022120209,83.43,87.44,89.215,82.88,35042628,3149870848.0,-3.785,2.271,98.94601265715319,54.462754853575944,5.239265076009559,0,0,0,0,0,0,0,0,
354,2022120509,90.28,87.9,92.58,87.05,30929816,2803340032.0,-3.54,2.585,102.42436409408492,58.37175671615083,3.9090018625748826,0,0,0,0,0,0,0,0,
355,2022120609,89.26,88.83,89.62,86.655,26675734,2431450368.0,-3.294,2.844,105.86616505161544,61.82875715848222,3.457000442331392,0,0,0,0,0,0,0,0,
356,2022120709,84.44,85.71,86.612,84.09,19507404,1717391616.0,-3.101,2.847,107.18795218645292,63.62555945264225,1.796802294160031,0,0,0,0,0,0,0,0,
357,2022120809,89.35,91.55,91.7,88.28,29241462,2720458496.0,-2.838,3.116,111.23030360111412,66.89534028503084,3.269780832388591,0,0,0,0,0,0,0,0,
358,2022120909,90.65,88.72,92.25,88.59,15452118,1424632064.0,-2.626,3.138,113.23317096259272,69.33081196825981,2.4354716832289682,0,0,0,0,0,0,0,0,
359,2022121209,87.47,86.79,88.72,85.16,15190207,1354577152.0,-2.45,3.014,113.87976616588253,70.61791680655523,1.28710483829542,0,0,0,0,0,0,0,0,
360,2022121309,90.83,88.79,92.33,86.64,21150556,1950606848.0,-2.255,2.983,115.34118619475048,72.03813818654652,1.4202213799912897,0,0,0,0,0,0,0,0,
361,2022121409,88.44,88.29,89.5,86.92,15575486,1411161728.0,-2.077,2.893,116.24342370563055,73.17691956491826,1.1387813783717462,0,0,1,0,0,0,0,0,
362,2022121509,90.47,83.59,91.33,83.45,30419400,2698259712.0,-1.97,2.542,114.48736591466232,72.2208819361561,-0.9560376287621608,0,0,0,0,0,0,0,0,
363,2022121609,86.18,84.17,87.87,84.0,25084556,2199565568.0,-1.86,2.265,113.08412555135754,70.92878908931773,-1.2920928468383721,0,0,0,0,0,0,0,0,
364,2022121909,87.13,84.54,87.26,83.89,20737008,1814549120.0,-1.75,2.039,111.89334610383366,69.75946702206348,-1.1693220672542566,0,0,0,0,0,0,0,0,
365,2022122009,82.42,83.3,84.54,82.42,15315427,1313929728.0,-1.661,1.772,110.06890687499633,68.21565473828937,-1.543812283774102,0,0,0,0,0,0,0,0,
366,2022122109,83.39,85.19,85.76,82.88,18212852,1583770368.0,-1.551,1.64,109.2963519654881,67.61012386974335,-0.6055308685460261,0,0,0,0,0,0,0,0,
367,2022122209,86.46,85.35,88.0,84.055,16004787,1400126592.0,-1.443,1.523,108.57595064645884,67.54681316778328,-0.06331070196006294,0,0,0,0,0,0,0,0,
368,2022122309,85.23,83.03,86.28,82.915,17949298,1549333248.0,-1.372,1.292,106.62996500835624,66.6495361789984,-0.8972769887848813,0,0,0,0,0,0,0,0,
369,2022122709,83.93,87.24,88.065,83.59,22959936,2046325760.0,-1.247,1.314,106.95738407209822,67.52257566749869,0.8730394885002823,0,0,0,0,0,0,0,0,
370,2022122809,86.36,84.58,87.78,83.86,16268785,1425533440.0,-1.164,1.176,105.38824198476415,67.78806044671848,0.26548477921978986,0,0,0,0,0,0,0,0,
371,2022122909,85.005,86.51,86.88,84.48,12535405,1112407680.0,-1.059,1.153,104.92183159330452,68.78517213628601,0.9971116895675323,0,0,0,0,0,0,0,0,
372,2022123009,84.83,85.47,86.79,84.35,11926714,1049160896.0,-0.973,1.066,103.81686082429069,69.51400502532215,0.7288328890361413,0,0,0,0,0,0,0,0,
373,2023010309,88.49,89.36,91.81,87.63,27891044,2572908032.0,-0.839,1.187,104.97155216831496,71.6024020517415,2.088397026419358,0,0,0,0,0,0,0,0,
374,2023010409,96.23,101.3,101.89,94.39,53291752,5377129472.0,-0.55,1.886,107.48899197144178,75.49870957321332,3.8963075214718117,0,0,0,0,0,0,0,0,
375,2023010509,98.78,101.96,103.07,98.03,30400384,3154882560.0,-0.269,2.44,109.41164484235684,79.50026168862007,4.001552115406753,0,0,0,1,0,0,0,0,
376,2023010609,101.49,104.78,105.38,99.85,21072356,2231337728.0,0.034,2.987,111.2763513590006,83.46688087802637,3.966619189406302,0,0,0,0,0,0,0,0,
377,2023010909,109.37,108.21,110.71,105.56,42085272,4661704704.0,0.367,3.553,112.1475232535438,86.42290439705721,2.956023519030836,0,0,0,0,0,0,0,0,
378,2023011009,110.35,112.26,112.86,108.6,33478576,3800668672.0,0.734,4.157,113.55994360867433,89.42729371253616,3.004389315478946,0,0,0,0,0,0,0,0,
379,2023011109,111.98,112.4,113.17,109.708,22804412,2601585664.0,1.082,4.582,114.66328396166134,92.09967729612102,2.6723835835848604,0,0,0,0,0,0,0,0,
380,2023011209,111.04,110.53,112.38,108.87,16590604,1873152512.0,1.384,4.756,114.86056266022032,93.80846811204944,1.708790815928424,0,0,0,0,0,0,0,0,
381,2023011309,111.9,114.39,115.255,111.28,25615104,2971411200.0,1.72,5.031,115.61296770317611,95.63799126336923,1.8295231513197905,0,0,0,0,0,0,0,0,
382,2023011709,112.9,112.57,115.48,111.74,16945556,1949587200.0,2.011,5.085,115.46871700037312,96.71065933516815,1.0726680717989154,0,0,0,0,0,0,0,0,
