,0
code,MSFT
trade_days,3
win_days,0
win_sells,1
lose_sells,3
max_1d_profit,0
max_1d_lost,-64.29399999999839
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,99886.07900000003
total_profit_rate,-0.001139209999999724
buy_nums,4
sell_nums,4
avg_win_sell_profit,7.979999999999222
avg_lose_sell_profit,-40.633666666666215
