,code,total_profit_rate
0,AAPL,0.0011223600000001
1,AMD,-0.004370410000000269
2,BABA,0.003856650000000128
3,GOOGL,0.002603510000000142
4,MSFT,-0.001139209999999724
5,NVDA,0.01139776999999964
6,PDD,-0.0002377499999998145
7,TSLA,0.00788038000000002
8,平均,0.002639162500000028
