,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-05 21:31:00,424.71,424.81,435.02,420.15,9251940,3942721792.0,1722864660,,,,,,,,,,,55.325311362727334,56.00883909921045,1.034142857142866,,74.25550159949415,48.18270414552205,24.013855582200947
1,2024-08-05 21:32:00,424.82,425.72,425.72,424.82,708956,301433600.0,1722864720,,,,,,,,,,,49.1398028514822,56.00883909921045,1.034142857142866,,44.82803976683993,48.661649396926755,24.013855582200947
2,2024-08-05 21:33:00,426.48,425.85,426.795,425.85,640901,273277440.0,1722864780,,,,,,,,,,,43.70411406136067,56.00883909921045,1.034142857142866,,-23.77539808029334,48.44727493062184,24.013855582200947
3,2024-08-05 21:34:00,426.394,427.62,427.62,426.394,416202,177634304.0,1722864840,,,,,,,,,,,40.028145562835334,56.00883909921045,1.034142857142866,,-52.90203072387185,47.806637060215664,24.013855582200947
4,2024-08-05 21:35:00,428.26,427.56,428.26,427.56,424050,181558784.0,1722864900,,,,,,,,,,,36.7229823858997,51.65216123938629,3.046285714285724,,-58.87031616685601,47.01506058782306,24.013855582200947
5,2024-08-05 21:36:00,428.03,427.62,428.22,426.92,501239,214429696.0,1722864960,,1.0,,,,,,,,,33.83365543556934,51.65216123938629,3.046285714285724,,-61.79496032421144,46.13841326574979,24.013855582200947
6,2024-08-05 21:37:00,427.6,429.4,429.4,427.6,529084,226892288.0,1722865020,,,,,,,,,,,32.45342458633168,51.65216123938629,3.046285714285724,,-63.14883446018703,45.22704527641772,24.013855582200947
7,2024-08-05 21:38:00,429.84,430.08,430.27,429.66,554334,238395392.0,1722865080,,,,,,,,,,,31.696534434004022,51.65216123938629,3.046285714285724,,-60.81249692731136,44.417383238035484,24.013855582200947
8,2024-08-05 21:39:00,429.6,430.49,430.54,429.46,459901,197748736.0,1722865140,,,,,,,,,,,31.31855540846351,51.65216123938629,3.046285714285724,,-57.23299882402472,43.72728427993859,24.013855582200947
9,2024-08-05 21:40:00,430.43,432.085,432.085,430.43,457938,197392384.0,1722865200,,,,,,,,,,,32.05926169174329,50.60118055168998,3.3245000000000045,,-52.876275964436125,43.149600683333006,24.013855582200947
10,2024-08-05 21:41:00,431.41,429.11,431.41,429.11,829953,357415936.0,1722865260,,,,,,,,,,,30.785001799261806,50.60118055168998,3.3245000000000045,,-42.83719070777135,42.749509029048944,24.013855582200947
11,2024-08-05 21:42:00,429.6,428.15,430.38,428.15,688742,295860736.0,1722865320,,,,,,1.0,,1.0,,1.0,29.04300269083933,50.60118055168998,3.3245000000000045,,-47.14850034304534,42.288686096242465,24.013855582200947
12,2024-08-05 21:43:00,428.72,429.05,429.44,428.51,435904,187051520.0,1722865380,,,,,,,,,,,28.111910001178728,50.60118055168998,3.3245000000000045,,-52.40095387942441,41.73953497366661,24.013855582200947
13,2024-08-05 21:44:00,430.085,429.71,430.085,429.64,374202,160846336.0,1722865440,,,,,,,,,,,27.74702704145804,50.60118055168998,3.3245000000000045,,-52.34239009480872,41.19865954900398,24.013855582200947
14,2024-08-05 21:45:00,429.19,429.93,429.93,429.14,334829,143821312.0,1722865500,,,,,,,,,,,27.597247093068418,48.27221371887509,3.5412857142857166,,-49.72593772276181,40.71241356485014,24.013855582200947
15,2024-08-05 21:46:00,431.075,432.085,432.085,431.02,519029,223751168.0,1722865560,,,,,,,,,,,28.913614792556643,48.27221371887509,3.5412857142857166,,-46.5590870253521,40.282505563660465,24.013855582200947
16,2024-08-05 21:47:00,431.83,432.25,432.55,431.482,607276,262283264.0,1722865620,,,,,,,,,,,30.22335934339354,48.27221371887509,3.5412857142857166,,-32.48291583797461,40.02604577875614,24.013855582200947
17,2024-08-05 21:48:00,432.41,433.08,433.08,432.195,390776,169034752.0,1722865680,,,,,,,,,,,31.962127656500087,48.27221371887509,3.5412857142857166,,-18.308001782251623,39.89360994053678,24.013855582200947
18,2024-08-05 21:49:00,432.58,433.27,433.27,432.58,266060,115273216.0,1722865740,,,,,,,,,,,33.65799433148209,48.27221371887509,3.5412857142857166,,-0.2279342535161792,39.89202287958517,24.013855582200947
19,2024-08-05 21:50:00,433.32,433.6,433.63,433.19,401784,174220288.0,1722865800,,,,,,,,,,,35.40409133461884,48.4962343989757,3.7434285714285727,,13.064643318756028,39.984595285523724,24.013855582200947
20,2024-08-05 21:51:00,432.67,433.33,433.41,432.67,371464,160968704.0,1722865860,,,,,,,,,,,36.79597383128099,48.4962343989757,3.7434285714285727,,23.078790942304316,40.15496957184541,24.013855582200947
21,2024-08-05 21:52:00,433.64,433.025,433.93,433.025,363086,157533696.0,1722865920,,,,,,,,,,,37.845916303206494,48.4962343989757,3.7434285714285727,,26.498760107504417,40.355164557472676,24.013855582200947
22,2024-08-05 21:53:00,433.07,433.615,433.84,433.07,245278,106370048.0,1722865980,,,,,,,,,,,39.17825700805365,48.4962343989757,3.7434285714285727,,26.028226357139275,40.55223653590565,24.013855582200947
23,2024-08-05 21:54:00,433.34,432.375,433.34,432.03,334656,144704000.0,1722866040,,,,,,,,,,,39.554154165099746,48.4962343989757,3.7434285714285727,,29.273490514187234,40.77955906200956,24.013855582200947
24,2024-08-05 21:55:00,432.235,432.62,432.78,432.235,232130,100188160.0,1722866100,,,,,,,,,,,40.054498136412064,48.053452423647116,3.8135000000000048,,22.32418953657626,40.94700981702627,24.013855582200947
25,2024-08-05 21:56:00,432.27,432.74,433.22,432.27,216508,93484032.0,1722866160,,,,,,,,,,,40.58243177097266,48.053452423647116,3.8135000000000048,,19.065459222963785,41.08852551682569,24.013855582200947
26,2024-08-05 21:57:00,432.88,433.15,433.15,432.15,274006,118335488.0,1722866220,,,,,,,,,,,41.32493637598857,48.053452423647116,3.8135000000000048,,17.545397315795892,41.21843547588361,24.013855582200947
27,2024-08-05 21:58:00,432.92,432.8,432.97,432.555,331036,143067136.0,1722866280,,,,,,,,,,,41.75666720898393,48.053452423647116,3.8135000000000048,,19.39286918393081,41.36353120916756,24.013855582200947
28,2024-08-05 21:59:00,432.45,432.63,432.63,432.32,260180,112290816.0,1722866340,,,,,,,,,,,42.02897841683493,48.053452423647116,3.8135000000000048,,17.57000519610876,41.49450609359004,24.013855582200947
29,2024-08-05 22:00:00,433.035,432.48,433.16,432.48,187134,80863232.0,1722866400,,,,,,,,,,,42.17177821330668,47.689425263975764,3.85135714285715,,14.779912257565142,41.60398395574309,24.013855582200947
