,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
31,2024-03-12 22:02:00,197.76,198.29,198.29,197.76,266474,1710252120,,1.0,,,,,,,,,37.49299362540866,25.38439300974771,1.4525000000000026,-3.6497839662550007,75.640685169768,0,1,74575.43500000001,195.78:126.0;,,197.76:127;,251.4599999999987,198.01;
44,2024-03-12 22:15:00,197.106,197.13,197.22,197.057,289533,1710252900,,,,,,,,,,,54.05016098101892,36.26735899241279,1.5527857142857189,-3.6497839662550007,45.19228845890157,0,0,99410.79100000001,,,197.106:126.0;,167.07599999999917,
46,2024-03-13 22:17:00,193.74,192.89,193.74,192.72,630604,1710339420,,,,,,,1.0,,,,-9.137940720946707,7.930017418352293,1.781785714285712,19.01633858366704,-76.267981926428,1,0,49813.35100000001,193.74:256.0;,193.74:256.0;,,0.0,193.74;
84,2024-03-13 22:55:00,194.12,194.3,194.3,194.12,149116,1710341700,,,,,,,,,,,85.61761999740774,-10.86486928403221,1.1916428571428526,16.63044202552407,79.44215448985219,0,0,99508.07100000001,,,194.12:256.0;,97.27999999999884,
224,2024-03-15 01:15:00,189.269,189.588,189.588,189.269,313968,1710436500,,,,,1.0,,,,,,-8.943914184708397,-7.57093568336667,0.5745714285714294,3.077444843068413,-77.61653075194118,1,0,49919.59300000001,189.269:262.0;,189.269:262.0;,,0.0,189.269;
230,2024-03-15 01:21:00,188.755,188.66,189.17,188.66,327420,1710436860,,,,,,,,,,,-12.468463652521365,-9.546639098662716,0.5794285714285711,3.077444843068413,-77.60068963225133,0,0,99373.403,,,188.755:262.0;,-134.66800000000262,
233,2024-03-15 01:24:00,188.665,188.74,188.84,188.665,213272,1710437040,,,,,,,1.0,,,,-9.345607196518031,-9.546639098662716,0.5794285714285711,3.077444843068413,-72.50083220714879,1,0,49754.50800000001,188.665:263.0;,188.665:263.0;,,0.0,188.665;
240,2024-03-15 01:31:00,188.39,188.244,188.398,188.244,195920,1710437460,,,,,,,,,,,-3.17406317242747,-11.316754736739178,0.6290714285714277,1.5097187397147067,-57.26302052375189,0,0,99301.07800000001,,,188.39:263.0;,-72.3250000000015,
255,2024-03-15 01:46:00,187.13,186.49,187.13,186.49,418732,1710438360,,,1.0,,,,,,,,-2.70672041907342,-12.502001129360906,0.7312142857142833,1.5097187397147067,-68.04833937345678,1,0,49711.62800000001,187.13:265.0;,187.13:265.0;,,0.0,187.13;
277,2024-03-15 02:08:00,187.57,187.445,187.79,187.445,238588,1710439680,,,,,,,,,,,66.25889926006971,-4.055440690622781,0.8580714285714269,1.932824754930202,67.79313157099385,0,0,99417.67800000001,,,187.57:265.0;,116.5999999999994,
135,2024-03-20 23:46:00,178.81,178.95,179.0,178.712,163022,1710949560,,,,,,,1.0,,1.0,,-1.420561315948504,-6.716192648527922,0.5561428571428634,12.101640015918989,-75.08344231867771,1,0,49887.30800000001,178.81:277.0;,178.81:277.0;,,0.0,178.81;
139,2024-03-20 23:50:00,178.2,178.53,178.59,178.2,220688,1710949800,,,,,,,,,,,-5.540804582388617,-7.89054945742005,0.5768571428571505,12.101640015918989,-77.09114348405646,0,0,99248.70800000001,,,178.2:277.0;,-168.97000000000378,
167,2024-03-21 00:18:00,176.263,176.01,176.3,176.01,270026,1710951480,,,,,1.0,,,,,,-3.636424223640507,-12.575823589203551,0.595000000000005,9.330798418831762,-74.06228557096293,1,0,49542.54200000001,176.263:282.0;,176.263:282.0;,,0.0,176.263;
172,2024-03-21 00:23:00,175.41,175.378,175.471,175.265,377614,1710951780,,,,,,,,,,,-2.930271514521809,-13.015536540880206,0.5897142857142877,9.330798418831762,-70.27047573705916,0,0,99008.16200000001,,,175.41:282.0;,-240.54600000000244,
9,2024-04-05 21:40:00,166.416,165.65,166.416,165.65,356175,1712324400,1.0,,,,,,,,1.0,,62.09269975344692,6.437147627475685,1.2772142857142836,-0.4932811481891122,70.22639743771833,1,0,49582.610000000015,166.416:297.0;,166.416:297.0;,,0.0,166.416;
23,2024-04-05 21:54:00,169.71,169.834,169.834,169.61,258972,1712325240,,,,,,,,,,1.0,117.79250787477226,16.463184752400807,1.4825714285714289,-0.4932811481891122,81.12665554081234,0,1,99986.48000000001,,,169.71:297.0;,978.3180000000033,170.01;
334,2024-04-18 03:05:00,155.285,155.16,155.31,155.16,188736,1713380700,,,1.0,,,,,,,,13.167528991520328,7.421008269899708,0.5769285714285713,9.166379870143553,-77.20130407227592,1,0,50139.99500000001,155.285:321.0;,155.285:321.0;,,0.0,155.285;
353,2024-04-18 03:24:00,154.865,155.02,155.02,154.79,209860,1713381840,,,,,,,,,,,-1.2693886030823904,5.9694808111731135,0.5722857142857123,9.166379870143553,-72.15649757312332,0,0,99851.66,,,154.865:321.0;,-134.81999999999599,
3,2024-04-18 21:34:00,155.798,155.21,155.798,155.21,345293,1713447240,1.0,,,,,,,,,,45.11968464278113,11.94078269738829,0.6491428571428567,-0.4818555438155272,76.20644419191413,1,0,49996.3,155.798:320.0;,155.798:320.0;,,0.0,155.798;
6,2024-04-18 21:37:00,154.16,153.245,154.16,153.245,538465,1713447420,,,,,,,,,,,35.08661907543609,16.95270135617705,0.887357142857141,-0.4818555438155272,67.9599035662062,0,0,99327.5,,,154.16:320.0;,-524.1600000000017,
8,2024-04-18 21:39:00,153.93,153.078,153.93,152.927,498435,1713447540,,,,,,,1.0,,1.0,,25.09851857449009,16.95270135617705,0.887357142857141,-0.4818555438155272,-43.06001069352514,1,0,49454.18,153.93:324.0;,153.93:324.0;,,0.0,153.93;
10,2024-04-18 21:41:00,152.77,152.67,152.77,152.35,386734,1713447660,,,,,,,,,,,16.084555620552024,14.197892867211262,1.0188571428571396,-0.4818555438155272,-72.15864166248318,0,0,98951.66,,,152.77:324.0;,-375.8399999999989,
119,2024-04-19 23:30:00,149.55,149.72,149.72,149.49,163760,1713540600,,,,,,,1.0,,,,-4.370951310058956,-0.5251911721827511,0.646642857142857,17.53279218582127,-74.98473917893031,1,0,49600.159999999996,149.55:330.0;,149.55:330.0;,,0.0,149.55;
142,2024-04-19 23:53:00,149.35,149.265,149.38,149.265,156626,1713541980,,,,,,,,,,,11.083685568848356,-5.380551913820568,0.5467142857142834,17.53279218582127,-48.69245423043652,0,0,98885.66,,,149.35:330.0;,-66.00000000000563,
338,2024-04-20 03:09:00,145.89,146.001,146.045,145.83,139980,1713553740,,,1.0,,,,,,,,9.126013694986778,4.695131965757582,0.6077857142857174,6.663166768538449,-53.353843698293645,1,0,49428.95000000001,145.89:339.0;,145.89:339.0;,,0.0,145.89;
366,2024-04-20 03:37:00,145.94,145.97,145.99,145.887,197544,1713555420,,,,,,,,,,,80.94502591434426,15.227512497935514,0.5884285714285754,5.947565177086297,38.48993181369928,0,0,98902.61000000002,,,145.94:339.0;,16.950000000003854,
164,2024-06-01 00:15:00,161.065,160.95,161.11,160.95,70796,1717172100,,,1.0,,,,,,,,12.797070749555523,-23.23957501132864,0.5073571428571414,14.02498149865886,-13.922324815940424,1,0,49455.65500000001,161.065:307.0;,161.065:307.0;,,0.0,161.065;
169,2024-06-01 00:20:00,160.528,160.656,160.656,160.415,145444,1717172400,,,,,,,,,,,8.042899696147249,-23.210196854122,0.5337857142857152,14.02498149865886,-71.0207359958171,0,0,98737.75100000002,,,160.528:307.0;,-164.85900000000188,
11,2024-06-11 21:42:00,158.84,159.16,159.16,158.84,259089,1718113320,1.0,,,,,,,,1.0,,28.376462614745307,13.2301488124903,0.6478571428571444,-6.803255848645449,-71.11840527690977,1,0,49497.35100000002,158.84:310.0;,158.84:310.0;,,0.0,158.84;
21,2024-06-11 21:52:00,159.18,159.021,159.18,158.985,172556,1718113920,,,,,,,,,,,34.84350428167076,16.517291117486614,0.7607857142857191,-6.803255848645449,-9.577857761305934,0,0,98843.15100000001,,,159.18:310.0;,105.40000000000106,
31,2024-06-11 22:02:00,157.74,158.04,158.04,157.74,252934,1718114520,,,,,,,1.0,,,,2.5241696098220245,10.520683133269335,0.896642857142859,-11.93845833240522,-76.05731670853959,1,0,49628.27100000001,157.74:312.0;,157.74:312.0;,,0.0,157.74;
89,2024-06-11 23:00:00,158.22,158.23,158.43,158.22,148618,1718118000,,,,,,,,,,,62.68432087452668,35.41301049443845,0.7606428571428572,-16.444559729098273,42.1205713829162,0,0,98992.91100000001,,,158.22:312.0;,149.7599999999968,
29,2024-07-16 22:00:00,177.079,176.78,177.079,176.594,289261,1721138400,1.0,,,,,,,,,,1.962221098899164,8.626915182729597,1.0678571428571462,16.799202933364313,-70.50778143932993,1,0,49587.87,177.079:279.0;,177.079:279.0;,,0.0,177.079;
36,2024-07-16 22:07:00,175.844,175.334,175.844,175.334,176193,1721138820,,,,,,,,,,,-3.7141271727896097,6.707463425997688,1.1228571428571468,16.799202933364313,-73.53258611942336,0,0,98648.34599999999,,,175.844:279.0;,-344.5650000000038,
38,2024-07-16 22:09:00,175.3,175.21,175.32,175.127,299465,1721138940,,,,,,,,,1.0,,-5.662865586268119,6.707463425997688,1.1228571428571468,16.799202933364313,-75.96290888364447,1,0,49213.745999999985,175.3:282.0;,175.3:282.0;,,0.0,175.3;
40,2024-07-16 22:11:00,175.28,175.405,175.405,175.205,156540,1721139060,,,,,,,1.0,,,,-6.425002559524408,4.704590534469681,1.1825000000000043,16.799202933364313,-76.82886787069192,1,0,135.34599999998318,175.3:282.0;175.28:280.0;,175.28:280.0;,,0.0,175.3;175.28;
85,2024-07-16 22:56:00,175.68,175.641,175.836,175.641,73893,1721141760,,,,,,,,,,,84.10207154694113,15.039071285637895,0.9810714285714316,10.291545184314144,26.28154137475688,0,0,98867.506,,,175.68:282.0;175.68:280.0;,219.1600000000003,
278,2024-07-18 02:09:00,161.5,161.821,161.955,161.5,191356,1721239740,,,1.0,,,,,,,,-13.849712452508044,12.967614312060132,0.471428571428571,-12.464276384906997,-75.73678781470821,1,0,49448.505999999994,161.5:306.0;,161.5:306.0;,,0.0,161.5;
298,2024-07-18 02:29:00,161.99,162.09,162.09,161.99,97876,1721240940,,,,,,,,,,,40.73232608264748,18.22743172150477,0.4832142857142888,-12.464276384906997,-20.970118070177232,0,0,99017.446,,,161.99:306.0;,149.94000000000278,
6,2024-07-18 21:37:00,161.83,161.832,162.03,161.66,249412,1721309820,1.0,,,,,,,,,,44.17241697719963,15.44708415906467,1.0511428571428536,3.82604992862753,76.21656641258575,1,0,49659.295999999995,161.83:305.0;,161.83:305.0;,,0.0,161.83;
13,2024-07-18 21:44:00,160.62,160.59,160.74,160.59,153004,1721310240,,,,,,,,,,,41.95908189696681,21.47926390725524,1.0914999999999964,3.82604992862753,18.964667431196258,0,0,98648.396,,,160.62:305.0;,-369.05000000000246,
68,2024-07-18 22:39:00,157.125,156.995,157.16,156.92,273836,1721313540,,,,,1.0,,,,,,-7.073174750528867,11.403210635984683,1.329499999999996,2.67911346693349,-76.30546686546909,1,0,49154.02099999999,157.125:315.0;,157.125:315.0;,,0.0,157.125;
72,2024-07-18 22:43:00,155.54,155.35,155.54,155.35,423956,1721313780,,,,,,,,,,,-6.334796397323942,10.674473274067536,1.200571428571424,2.67911346693349,-75.36743431543415,0,0,98149.12099999998,,,155.54:315.0;,-499.2750000000025,
106,2024-07-18 23:17:00,155.15,155.13,155.15,154.73,425684,1721315820,,,1.0,,,,,,,,16.188376499672778,9.322252797603326,1.040142857142852,2.7170997706338422,-75.63794797786987,1,0,48656.270999999986,155.15:319.0;,155.15:319.0;,,0.0,155.15;
117,2024-07-18 23:28:00,153.885,153.755,153.885,153.74,397004,1721316480,,,,,,,,,,,-1.7377727830903495,5.355692145378399,1.0165714285714225,2.7170997706338422,-77.85825363758968,0,0,97745.58599999998,,,153.885:319.0;,-403.53500000000474,
61,2024-07-19 22:32:00,152.72,152.55,152.759,152.55,145812,1721399520,,,,,,,,,1.0,,8.573400101095793,16.717609562075737,1.199714285714285,5.989826815535635,-74.63207580568215,1,0,48875.18599999998,152.72:320.0;,152.72:320.0;,,0.0,152.72;
65,2024-07-19 22:36:00,152.269,152.533,152.533,152.19,194157,1721399760,,,,,,,1.0,,,,3.387305415054378,12.781743747532389,1.1495714285714282,5.989826815535635,-77.53412561407536,1,0,149.10599999997794,152.72:320.0;152.269:320.0;,152.269:320.0;,,0.0,152.72;152.269;
113,2024-07-19 23:24:00,153.04,153.06,153.088,153.0,166468,1721402640,,,,,,,,,,,82.28174768887432,19.825994310477604,0.7634999999999995,6.028774930347569,58.383140283172686,0,0,98094.70599999998,,,153.04:320.0;153.04:320.0;,349.1199999999935,
8,2024-07-25 21:39:00,142.99,142.988,143.235,142.65,173300,1721914740,1.0,,,,,,,,1.0,,7.524112510325594,16.738370146479042,0.8048571428571469,-2.5056304794457063,-71.43278995958653,1,0,49049.13599999998,142.99:343.0;,142.99:343.0;,,0.0,142.99;
14,2024-07-25 21:45:00,142.012,142.09,142.13,142.012,331547,1721915100,,,,,,,,,,,2.7667038663450683,13.049402339147974,0.9721428571428622,-2.5056304794457063,-59.05552260643251,0,0,97759.25199999998,,,142.012:343.0;,-335.45400000000296,
35,2024-07-25 22:06:00,139.11,139.333,139.6,139.11,312876,1721916360,,,,,,,1.0,,,,-11.89967664388951,7.852131558589349,1.2866428571428574,-4.91532909491044,-76.45176486441743,1,0,48792.53199999998,139.11:352.0;,139.11:352.0;,,0.0,139.11;
38,2024-07-25 22:09:00,137.88,137.77,138.12,137.77,489685,1721916540,,,,,,,,,,,-12.345017262477947,7.852131558589349,1.2866428571428574,-4.91532909491044,-76.10081928947449,0,0,97326.29199999997,,,137.88:352.0;,-432.9600000000064,
