,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
36,2024-01-03 23:07:00,239.745,239.43,239.98,239.43,479878.0,114924032.0,1704294420,,,,,,,1.0,,,,-7.432368491788207,-8.239620615296467,1.3991428571428568,19.93908593761357,-69.2601185672658,1,0,50133.04,239.745:208.0;,239.745:208.0;,,0.0,239.745;
41,2024-01-03 23:12:00,237.42,237.17,237.53,237.17,670024.0,158840832.0,1704294720,,,,,,,,,,,-9.101061941207307,-10.02541021853184,1.4867857142857122,19.93908593761357,-76.16298047029616,0,0,99516.4,,,237.42:208.0;,-483.60000000000355,
38,2024-01-11 23:09:00,226.859,226.67,226.859,226.58,303134.0,67985920.0,1704985740,,,,,,,,,1.0,,-2.439674186817492,14.216180265267084,1.336500000000001,19.006600347606277,-76.50540549360852,1,0,49834.278999999995,226.859:219.0;,226.859:219.0;,,0.0,226.859;
81,2024-01-11 23:52:00,226.56,226.825,226.825,226.508,337860.0,76379136.0,1704988320,,,,,,,,,,,37.802620758623895,-7.430080580178711,0.9912857142857152,17.22859318169833,-55.91312720399436,0,0,99450.919,,,226.56:219.0;,-65.48100000000144,
98,2024-01-13 00:09:00,220.87,221.155,221.169,220.87,323788.0,71537664.0,1705075740,,,,,,,,,1.0,,14.142387592360812,14.810658766981106,0.8492142857142844,11.990600059003564,-72.30345125078998,1,0,49755.168999999994,220.87:225.0;,220.87:225.0;,,0.0,220.87;
123,2024-01-13 00:34:00,220.95,221.08,221.08,220.91,346748.0,76603392.0,1705077240,,,,,,,,,,,93.93272517373144,10.354299943585346,0.6787857142857153,11.5300691648517,68.08718472496295,0,0,99468.919,,,220.95:225.0;,17.99999999999642,
132,2024-01-13 00:43:00,219.64,219.467,219.64,219.4,279028.0,61069312.0,1705077780,,,,,,,1.0,,,,27.90543000557288,4.796273248323303,0.7757142857142867,11.5300691648517,-71.85607855417715,1,0,49830.278999999995,219.64:226.0;,219.64:226.0;,,0.0,219.64;
145,2024-01-13 00:56:00,218.27,218.01,218.27,218.01,665064.0,144911360.0,1705078560,,,,,,,,,,,-9.203479921024533,-4.805285612894181,0.7479285714285737,11.5300691648517,-77.35049303369136,0,0,99159.299,,,218.27:226.0;,-309.6199999999946,
149,2024-01-13 01:00:00,218.26,218.25,218.27,218.161,299200.0,65175552.0,1705078800,,,,,1.0,,,,,,-9.781027399799434,-6.593276377637039,0.7433571428571436,9.58732625417364,-73.89155800499722,1,0,49614.279,218.26:227.0;,218.26:227.0;,,0.0,218.26;
246,2024-01-13 02:37:00,219.09,219.162,219.175,219.02,195664.0,42823680.0,1705084620,,,,,,,,,,,48.51740276164969,12.52354201609409,0.4725714285714296,8.679310728250794,-26.3882215131302,0,0,99347.709,,,219.09:227.0;,188.41000000000284,
138,2024-01-20 00:49:00,207.93,207.92,207.947,207.82,214736.0,44527616.0,1705682940,,,,,,,1.0,,1.0,,12.754613695268231,10.85418763736807,0.7487142857142837,15.436557843012444,-75.87328252669396,1,0,49860.369,207.93:238.0;,207.93:238.0;,,0.0,207.93;
199,2024-01-20 01:50:00,209.18,209.035,209.18,208.97,245020.0,51057664.0,1705686600,,,,,,,,,,,75.4001002719279,18.67840930000625,0.5125000000000048,13.919950005112184,5.998391732136761,0,0,99645.209,,,209.18:238.0;,297.5,
150,2024-01-26 01:01:00,184.284,184.167,184.359,184.167,494600.0,90732544.0,1706202060,,,,,,,1.0,,,,-2.3036603768703685,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.09379532180151,1,0,49888.529,184.284:270.0;,184.284:270.0;,,0.0,184.284;
154,2024-01-26 01:05:00,183.979,183.89,183.979,183.835,390592.0,71442432.0,1706202300,,,,,1.0,,,,,,-7.776825315461252,-8.388652628798642,0.6215714285714264,15.379191330030828,-76.14077156587899,1,0,214.19900000000052,184.284:270.0;183.979:270.0;,183.979:270.0;,,0.0,184.284;183.979;
157,2024-01-26 01:08:00,183.34,183.22,183.34,183.22,410008.0,74815488.0,1706202480,,,,,,,,,,,-11.405796370797006,-8.388652628798642,0.6215714285714264,15.379191330030828,-75.15890020825664,0,0,49715.999,183.979:270.0;,,183.34:270.0;,-254.87999999999687,183.98;
164,2024-01-26 01:15:00,183.01,183.05,183.05,182.755,724624.0,131739648.0,1706202900,,,,,,,,,,,-12.03827236268252,-8.273067329968509,0.6434285714285721,15.379191330030828,-73.88934514421243,0,0,99128.699,,,183.01:270.0;,-261.6300000000061,
184,2024-01-26 01:35:00,180.17,180.5,180.5,180.08,991008.0,178421760.0,1706204100,,,1.0,,,,,,,,-7.396701393631128,-7.854555423953112,0.7435000000000015,11.829600679374948,-77.32485698499076,1,0,49401.778999999995,180.17:276.0;,180.17:276.0;,,0.0,180.17;
228,2024-01-26 02:19:00,180.94,180.875,181.06,180.875,392704.0,70950912.0,1706206740,,,,,,,,,,,90.95203938425996,-0.7081288662709149,0.7204285714285723,9.411388970527398,28.968422125248804,0,0,99341.219,,,180.94:276.0;,212.52000000000282,
285,2024-02-14 03:16:00,182.556,182.75,182.75,182.556,297480.0,54285312.0,1707851760,,,,,,,,,1.0,,-19.281004640732554,6.68376091194267,0.3658571428571459,-9.107890176930312,-78.02326739471467,1,0,49685.986999999994,182.556:272.0;,182.556:272.0;,,0.0,182.556;
316,2024-02-14 03:47:00,182.905,182.84,182.905,182.84,158968.0,29042688.0,1707853620,,,,,,,,,,,63.86842440677207,8.692930676412182,0.3508571428571412,-12.35187914769584,38.02889885899545,0,0,99436.147,,,182.905:272.0;,94.92799999999716,
326,2024-02-14 03:57:00,182.34,182.461,182.533,182.34,312544.0,57003008.0,1707854220,,,,,,,1.0,,,,11.809900821076036,3.1829630468688563,0.3532857142857141,-12.35187914769584,-77.38391856501784,1,0,49839.666999999994,182.34:272.0;,182.34:272.0;,,0.0,182.34;
356,2024-02-14 04:27:00,182.19,182.15,182.33,182.14,141176.0,25703424.0,1707856020,,,,,,,,,,,11.426049573511484,-0.2562034893418996,0.3491428571428555,-15.539146336555362,-72.31298174779891,0,0,99395.347,,,182.19:272.0;,-40.800000000001546,
164,2024-03-05 01:15:00,189.102,189.21,189.354,189.102,296088.0,55903232.0,1709572500,,,1.0,,,,,,,,14.55540068593887,-21.10812543847851,0.6104999999999998,18.339468902617117,-73.65514608424772,1,0,49850.62299999999,189.102:262.0;,189.102:262.0;,,0.0,189.102;
