,dt,open,close,high,low,vol,ts
0,2022-12-28 22:31:00,232.6,232.97,233.25,232.078,449211,1672237860
1,2022-12-28 22:32:00,232.59,232.97,232.97,232.34,75602,1672237920
2,2022-12-28 22:33:00,233.16,233.6,233.61,233.16,122713,1672237980
3,2022-12-28 22:34:00,233.79,234.09,234.3,233.725,87363,1672238040
4,2022-12-28 22:35:00,234.46,234.455,234.5,234.455,64293,1672238100
5,2022-12-28 22:36:00,234.8,234.78,234.918,234.615,86037,1672238160
6,2022-12-28 22:37:00,234.78,234.81,234.81,234.63,51355,1672238220
7,2022-12-28 22:38:00,234.56,234.46,234.56,234.41,54494,1672238280
8,2022-12-28 22:39:00,234.25,234.328,234.44,234.23,46303,1672238340
9,2022-12-28 22:40:00,234.283,234.245,234.283,234.14,52265,1672238400
10,2022-12-28 22:41:00,234.28,234.169,234.37,234.169,69023,1672238460
11,2022-12-28 22:42:00,234.24,234.09,234.24,233.995,57987,1672238520
12,2022-12-28 22:43:00,234.295,234.05,234.295,234.04,28851,1672238580
13,2022-12-28 22:44:00,234.09,233.968,234.12,233.968,47580,1672238640
14,2022-12-28 22:45:00,233.893,234.0,234.05,233.893,32752,1672238700
15,2022-12-28 22:46:00,234.205,234.15,234.37,234.14,51455,1672238760
16,2022-12-28 22:47:00,234.15,234.0,234.15,233.87,29514,1672238820
17,2022-12-28 22:48:00,234.193,233.97,234.2,233.97,22754,1672238880
18,2022-12-28 22:49:00,233.94,234.22,234.22,233.92,33470,1672238940
19,2022-12-28 22:50:00,234.239,234.03,234.239,233.99,34552,1672239000
20,2022-12-28 22:51:00,234.06,233.691,234.06,233.691,34202,1672239060
21,2022-12-28 22:52:00,233.45,233.58,233.58,233.335,30812,1672239120
22,2022-12-28 22:53:00,233.47,233.5,233.521,233.295,48051,1672239180
23,2022-12-28 22:54:00,233.455,233.175,233.488,233.175,28957,1672239240
24,2022-12-28 22:55:00,233.22,233.55,233.55,233.21,105607,1672239300
25,2022-12-28 22:56:00,233.57,234.005,234.005,233.57,60116,1672239360
26,2022-12-28 22:57:00,233.953,233.95,233.98,233.91,30656,1672239420
27,2022-12-28 22:58:00,233.97,233.86,234.05,233.86,37958,1672239480
28,2022-12-28 22:59:00,234.07,234.13,234.14,234.0,59344,1672239540
29,2022-12-28 23:00:00,234.14,234.24,234.24,233.96,42787,1672239600
30,2022-12-28 23:01:00,234.275,234.462,234.57,234.275,72716,1672239660
31,2022-12-28 23:02:00,234.51,234.82,234.82,234.46,43591,1672239720
32,2022-12-28 23:03:00,234.68,234.22,234.68,234.195,46824,1672239780
33,2022-12-28 23:04:00,233.98,234.22,234.25,233.98,34001,1672239840
34,2022-12-28 23:05:00,234.07,234.255,234.35,234.07,41917,1672239900
35,2022-12-28 23:06:00,234.16,234.2,234.33,234.16,26742,1672239960
36,2022-12-28 23:07:00,234.18,234.42,234.42,234.18,30961,1672240020
37,2022-12-28 23:08:00,234.53,234.33,234.53,234.33,24596,1672240080
38,2022-12-28 23:09:00,234.48,234.37,234.58,234.37,27044,1672240140
39,2022-12-28 23:10:00,234.505,234.36,234.505,234.305,22021,1672240200
40,2022-12-28 23:11:00,234.415,234.58,234.58,234.35,41318,1672240260
41,2022-12-28 23:12:00,234.66,234.505,234.66,234.505,52519,1672240320
42,2022-12-28 23:13:00,234.46,234.59,234.65,234.46,32056,1672240380
43,2022-12-28 23:14:00,234.625,234.66,234.73,234.625,55663,1672240440
44,2022-12-28 23:15:00,234.66,234.845,234.845,234.66,71307,1672240500
45,2022-12-28 23:16:00,234.805,234.96,235.14,234.805,70474,1672240560
46,2022-12-28 23:17:00,235.02,235.041,235.12,234.97,34883,1672240620
47,2022-12-28 23:18:00,235.08,234.93,235.08,234.909,27101,1672240680
48,2022-12-28 23:19:00,234.9,234.94,234.94,234.77,34004,1672240740
49,2022-12-28 23:20:00,235.0,235.415,235.415,234.99,69699,1672240800
50,2022-12-28 23:21:00,235.297,235.22,235.297,235.215,57570,1672240860
51,2022-12-28 23:22:00,235.24,235.037,235.24,234.925,60815,1672240920
52,2022-12-28 23:23:00,235.08,235.07,235.1,234.99,40866,1672240980
