,dt,open,close,high,low,vol,ts
0,2023-04-11 21:31:00,282.14,281.78,285.49,280.24,1274448,1681219860
1,2023-04-11 21:32:00,281.405,281.25,281.405,280.86,326739,1681219920
2,2023-04-11 21:33:00,281.07,280.46,281.07,280.33,272566,1681219980
3,2023-04-11 21:34:00,280.53,280.49,280.74,280.49,231362,1681220040
4,2023-04-11 21:35:00,280.35,280.94,280.94,280.35,205688,1681220100
5,2023-04-11 21:36:00,280.91,280.616,280.949,280.616,161731,1681220160
6,2023-04-11 21:37:00,280.7,280.45,280.7,280.45,104600,1681220220
7,2023-04-11 21:38:00,280.54,280.64,280.7,280.54,116658,1681220280
8,2023-04-11 21:39:00,280.45,280.27,280.47,280.205,152853,1681220340
9,2023-04-11 21:40:00,280.18,280.31,280.35,280.18,173017,1681220400
10,2023-04-11 21:41:00,280.37,280.44,280.58,280.37,206651,1681220460
11,2023-04-11 21:42:00,280.47,280.27,280.47,280.27,149714,1681220520
12,2023-04-11 21:43:00,280.19,280.05,280.28,280.05,108228,1681220580
13,2023-04-11 21:44:00,280.1,280.14,280.18,280.015,130768,1681220640
14,2023-04-11 21:45:00,280.18,280.18,280.254,280.16,88175,1681220700
15,2023-04-11 21:46:00,280.02,280.29,280.303,280.02,159666,1681220760
16,2023-04-11 21:47:00,280.3,280.385,280.439,280.3,100071,1681220820
17,2023-04-11 21:48:00,280.43,280.21,280.43,280.21,189251,1681220880
18,2023-04-11 21:49:00,280.275,280.31,280.39,280.27,90617,1681220940
19,2023-04-11 21:50:00,280.295,279.99,280.295,279.99,149102,1681221000
20,2023-04-11 21:51:00,280.12,279.97,280.265,279.97,99677,1681221060
21,2023-04-11 21:52:00,279.98,279.72,279.98,279.55,168849,1681221120
22,2023-04-11 21:53:00,279.63,279.4,279.63,279.4,150785,1681221180
23,2023-04-11 21:54:00,279.515,279.52,279.595,279.47,100720,1681221240
24,2023-04-11 21:55:00,279.51,279.78,279.78,279.41,222162,1681221300
25,2023-04-11 21:56:00,279.92,279.89,279.965,279.89,130031,1681221360
26,2023-04-11 21:57:00,279.99,280.15,280.15,279.93,99053,1681221420
