,dt,open,close,high,low,vol,turnover,ts
0,2022-08-25 21:31:00,272.36,271.065,273.4,270.64,1029837,284666144.0,1661434260
1,2022-08-25 21:32:00,270.97,270.4,270.97,270.32,103921,28645472.0,1661434320
2,2022-08-25 21:33:00,270.575,270.96,270.96,270.537,74084,20422016.0,1661434380
3,2022-08-25 21:34:00,270.61,270.15,270.61,270.15,136253,37525760.0,1661434440
4,2022-08-25 21:35:00,270.05,269.966,270.1,269.85,162935,44808288.0,1661434500
5,2022-08-25 21:36:00,269.94,270.19,270.23,269.94,107881,29674656.0,1661434560
6,2022-08-25 21:37:00,269.98,269.8,270.22,269.8,85587,23545312.0,1661434620
7,2022-08-25 21:38:00,269.8,269.815,269.92,269.661,70314,19318496.0,1661434680
8,2022-08-25 21:39:00,270.049,270.05,270.28,270.049,93051,25597696.0,1661434740
9,2022-08-25 21:40:00,270.07,270.5,270.5,270.07,66650,18347040.0,1661434800
10,2022-08-25 21:41:00,270.32,270.42,270.77,270.32,80487,22177120.0,1661434860
11,2022-08-25 21:42:00,270.52,270.232,270.52,270.232,58713,16168640.0,1661434920
12,2022-08-25 21:43:00,270.37,270.25,270.435,270.25,38866,10700800.0,1661434980
13,2022-08-25 21:44:00,270.333,270.182,270.4,270.182,55521,15279296.0,1661435040
14,2022-08-25 21:45:00,270.19,270.16,270.28,270.15,44619,12276864.0,1661435100
15,2022-08-25 21:46:00,270.081,270.62,270.62,270.081,57845,15918592.0,1661435160
16,2022-08-25 21:47:00,270.59,270.35,270.65,270.3,52314,14412608.0,1661435220
17,2022-08-25 21:48:00,270.285,270.255,270.31,270.23,64539,17764416.0,1661435280
18,2022-08-25 21:49:00,270.23,270.36,270.435,270.23,29179,8032192.0,1661435340
19,2022-08-25 21:50:00,270.36,270.2,270.36,270.2,39892,10979840.0,1661435400
20,2022-08-25 21:51:00,270.05,270.11,270.383,270.05,124123,34144384.0,1661435460
21,2022-08-25 21:52:00,270.22,270.34,270.34,270.22,44716,12307584.0,1661435520
22,2022-08-25 21:53:00,270.384,270.59,270.59,270.34,49985,13769600.0,1661435580
23,2022-08-25 21:54:00,270.7,270.83,270.83,270.64,57864,15952000.0,1661435640
24,2022-08-25 21:55:00,270.91,271.2,271.33,270.91,215012,59521344.0,1661435700
25,2022-08-25 21:56:00,271.19,271.535,271.54,271.19,48143,13302144.0,1661435760
26,2022-08-25 21:57:00,271.53,271.41,271.55,271.41,39971,11050624.0,1661435820
27,2022-08-25 21:58:00,271.43,271.56,271.58,271.37,35598,9840896.0,1661435880
28,2022-08-25 21:59:00,271.621,271.66,271.675,271.621,46891,12969472.0,1661435940
29,2022-08-25 22:00:00,271.83,271.77,271.86,271.725,47141,13044672.0,1661436000
30,2022-08-25 22:01:00,272.05,271.935,272.22,271.935,74651,20680768.0,1661436060
31,2022-08-25 22:02:00,271.938,271.85,272.03,271.85,25624,7095872.0,1661436120
32,2022-08-25 22:03:00,271.81,272.099,272.099,271.8,43091,11926784.0,1661436180
33,2022-08-25 22:04:00,271.95,271.745,271.95,271.745,31523,8727168.0,1661436240
34,2022-08-25 22:05:00,271.83,271.94,271.94,271.74,46726,12931904.0,1661436300
35,2022-08-25 22:06:00,271.955,272.097,272.15,271.955,34521,9561600.0,1661436360
36,2022-08-25 22:07:00,272.125,272.045,272.14,272.045,24505,6789056.0,1661436420
37,2022-08-25 22:08:00,272.1,272.18,272.25,271.975,37931,10509504.0,1661436480
38,2022-08-25 22:09:00,272.17,272.0,272.17,271.96,53539,14833344.0,1661436540
39,2022-08-25 22:10:00,272.125,272.03,272.125,272.0,62775,17389632.0,1661436600
40,2022-08-25 22:11:00,272.085,271.922,272.085,271.91,47809,13241920.0,1661436660
41,2022-08-25 22:12:00,271.97,271.86,272.03,271.86,54850,15188864.0,1661436720
42,2022-08-25 22:13:00,271.76,271.901,271.96,271.76,47262,13083904.0,1661436780
43,2022-08-25 22:14:00,271.97,271.865,271.97,271.84,42374,11731648.0,1661436840
44,2022-08-25 22:15:00,271.88,271.8,271.88,271.74,31620,8751360.0,1661436900
45,2022-08-25 22:16:00,271.92,271.779,271.92,271.779,41524,11496448.0,1661436960
46,2022-08-25 22:17:00,271.92,272.0,272.0,271.85,43886,12152128.0,1661437020
47,2022-08-25 22:18:00,272.002,272.05,272.19,272.0,39747,11008768.0,1661437080
48,2022-08-25 22:19:00,271.96,271.79,271.96,271.79,37889,10488960.0,1661437140
49,2022-08-25 22:20:00,271.825,271.78,271.825,271.74,43148,11938560.0,1661437200
50,2022-08-25 22:21:00,271.68,272.09,272.09,271.68,42757,11832192.0,1661437260
51,2022-08-25 22:22:00,271.98,271.86,272.075,271.86,26588,7361920.0,1661437320
52,2022-08-25 22:23:00,271.9,271.735,271.9,271.735,19363,5356416.0,1661437380
53,2022-08-25 22:24:00,271.8,271.905,271.94,271.8,17373,4807808.0,1661437440
54,2022-08-25 22:25:00,271.96,272.085,272.15,271.94,33127,9174528.0,1661437500
55,2022-08-25 22:26:00,272.18,272.163,272.375,272.163,49176,13631872.0,1661437560
56,2022-08-25 22:27:00,272.12,271.95,272.12,271.89,29410,8142464.0,1661437620
57,2022-08-25 22:28:00,272.059,272.135,272.18,272.059,24441,6769408.0,1661437680
58,2022-08-25 22:29:00,272.175,272.22,272.22,272.13,14903,4128768.0,1661437740
59,2022-08-25 22:30:00,272.18,272.19,272.21,272.15,28380,7864320.0,1661437800
60,2022-08-25 22:31:00,272.336,272.31,272.336,272.165,27817,7709568.0,1661437860
61,2022-08-25 22:32:00,272.26,272.435,272.435,272.2,51633,14313600.0,1661437920
62,2022-08-25 22:33:00,272.45,272.36,272.45,272.29,32985,9147392.0,1661437980
63,2022-08-25 22:34:00,272.36,272.62,272.62,272.36,68936,19126656.0,1661438040
64,2022-08-25 22:35:00,272.61,272.44,272.64,272.44,58493,16233216.0,1661438100
65,2022-08-25 22:36:00,272.33,272.429,272.46,272.315,46130,12793088.0,1661438160
66,2022-08-25 22:37:00,272.415,272.37,272.415,272.37,13827,3835776.0,1661438220
67,2022-08-25 22:38:00,272.52,272.43,272.55,272.43,61667,17110784.0,1661438280
68,2022-08-25 22:39:00,272.46,272.38,272.46,272.33,21085,5846784.0,1661438340
69,2022-08-25 22:40:00,272.36,272.44,272.44,272.36,35852,9943424.0,1661438400
70,2022-08-25 22:41:00,272.45,272.27,272.55,272.27,48312,13402112.0,1661438460
71,2022-08-25 22:42:00,272.33,272.36,272.455,272.315,33880,9394176.0,1661438520
72,2022-08-25 22:43:00,272.43,272.445,272.57,272.43,23238,6447360.0,1661438580
73,2022-08-25 22:44:00,272.395,272.33,272.395,272.288,22766,6313600.0,1661438640
74,2022-08-25 22:45:00,272.31,272.397,272.397,272.31,14827,4111232.0,1661438700
