,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
162,2024-02-22 01:13:00,67.26,66.873,67.26,66.873,446910.0,300747776.0,1708535580,,,,,1.0,,,,1.0,,-4.374917023570433,-2.943692081228761,0.1902142857142854,-24.050398150832805,-74.92903519895167,1,0,50025.82,67.26:743.0;,67.26:743.0;,,0.0,67.26;
163,2024-02-22 01:14:00,66.935,66.789,66.943,66.729,449670.0,301365248.0,1708535640,,,,,,,,,,,-5.582462427795932,-2.943692081228761,0.1902142857142854,-24.050398150832805,-76.57756267689861,0,0,99758.525,,,66.935:743.0;,-241.47500000000213,
165,2024-02-22 01:16:00,66.785,66.926,66.951,66.785,208172.0,139520000.0,1708535760,,,,,,,1.0,,,,-5.566727128218041,-5.103984673540751,0.2309999999999996,-24.050398150832805,-76.78625775087053,1,0,49803.344999999994,66.785:748.0;,66.785:748.0;,,0.0,66.785;
175,2024-02-22 01:26:00,66.65,66.709,66.725,66.65,129696.0,86431744.0,1708536360,,,,,,,,,,,-3.3554203645303247,-7.638131147963136,0.2394999999999996,-24.050398150832805,-72.58350209307318,0,0,99657.545,,,66.65:748.0;,-100.9799999999932,
6,2024-03-12 21:37:00,87.316,87.433,87.433,87.278,281136.0,245538304.0,1710250620,1.0,,,,,,,,,,82.74198690488532,17.256769401324178,0.5512142857142877,6.329686221027529,78.98799689707874,1,0,49887.424999999996,87.316:570.0;,87.316:570.0;,,0.0,87.316;
14,2024-03-12 21:45:00,86.9,86.799,86.939,86.799,243524.0,211591680.0,1710251100,,,,,,,,,,,81.15935699722203,30.92126777749856,0.6085000000000035,6.329686221027529,59.55600731526889,0,0,99420.42499999999,,,86.9:570.0;,-237.11999999999819,
9,2024-04-05 21:40:00,86.308,86.107,86.308,86.107,250817.0,216349440.0,1712324400,1.0,,,,,,,,,,66.89400494143759,-2.6901099227218594,0.5037857142857172,19.821612042872037,74.6215740305617,1,0,49793.32499999998,86.308:575.0;,86.308:575.0;,,0.0,86.308;
16,2024-04-05 21:47:00,87.209,87.127,87.273,87.095,156473.0,136444416.0,1712324820,,1.0,,,,,,,,,92.31076690859878,3.4372701299466826,0.5625714285714309,19.821612042872037,82.3656193706541,0,1,74909.51699999999,86.308:287.0;,,87.209:288;,259.4879999999989,87.294;
55,2024-04-05 22:26:00,86.985,86.964,86.985,86.861,133501.0,116076544.0,1712327160,,,,,,,,,,,73.20740563619708,34.98156147415144,0.5540714285714289,20.979464360865137,-5.341143209807362,0,0,99874.212,,,86.985:287.0;,194.29899999999785,
351,2024-04-16 03:22:00,86.249,86.359,86.359,86.233,110952.0,95477760.0,1713208920,,,1.0,,,,,,,,-6.029414158339279,-4.305248141255724,0.2406428571428601,17.947093001435064,-73.10296085408216,1,0,50022.29,86.249:578.0;,86.249:578.0;,,0.0,86.249;
359,2024-04-16 03:30:00,86.124,86.033,86.124,86.02,173776.0,149139456.0,1713209400,,,,,,,,,,,-2.705448182881085,-5.803084963606679,0.2496428571428605,9.20679127099703,-70.18751170093832,0,0,99801.962,,,86.124:578.0;,-72.25,86.371;
198,2024-04-18 00:49:00,84.555,84.663,84.663,84.555,128460.0,108320768.0,1713372540,,,1.0,,,,,,,,6.430896116484519,-15.751694951601516,0.2782857142857163,12.066991609810673,-72.77590019470226,1,0,49914.511999999995,84.555:590.0;,84.555:590.0;,,0.0,84.555;
