,code,total_profit_rate
0,AAPL,-0.0002963199999997945
1,AMD,-0.021541729999999815
2,BABA,0.0030232000000005588
3,GOOGL,0.0034511100000000905
4,MSFT,-0.007520100000000252
5,NVDA,0.0028308899999998083
6,PDD,-0.006833260000000063
7,TSLA,0.026332630000000412
8,平均,-6.919749999988178e-05
