,0
code,AAPL
trade_days,14
win_days,6
win_sells,6
lose_sells,8
max_1d_profit,144.06000000000267
max_1d_lost,-116.95999999999412
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,99970.36800000002
total_profit_rate,-0.0002963199999997945
buy_nums,15
sell_nums,15
avg_win_sell_profit,79.15100000000002
avg_lose_sell_profit,-63.067249999999305
