,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-06-28 21:31:00,453.07,451.9,454.95,451.87,493269,1719581460,,,,,,,,,,,50.674770083288536,7.3234031716676355,0.486857142857141,66.78971308845112,51.936245402488055
1,2024-06-28 21:32:00,451.993,452.72,452.72,451.993,63595,1719581520,,,,,,,,,,,47.01676663411804,7.3234031716676355,0.486857142857141,66.78971308845112,-39.14868352640355
2,2024-06-28 21:33:00,452.71,452.41,453.0,452.41,67816,1719581580,,,,,,,,,,,41.891017217352896,7.3234031716676355,0.486857142857141,66.78971308845112,-50.482857236500955
3,2024-06-28 21:34:00,452.603,452.733,452.82,452.5,36676,1719581640,,,,,,,,,,,39.27034561535055,7.3234031716676355,0.486857142857141,66.78971308845112,-61.03068740942813
4,2024-06-28 21:35:00,452.5,452.19,452.64,452.19,44540,1719581700,,,,,,,,,,,33.6841934208672,6.3008242990826915,0.6768571428571387,66.78971308845112,-61.054232847687395
5,2024-06-28 21:36:00,452.48,451.725,452.48,451.725,77574,1719581760,,,,,,,,,,,26.202917844548523,6.3008242990826915,0.6768571428571387,66.78971308845112,-67.59144229640638
6,2024-06-28 21:37:00,451.76,452.11,452.19,451.69,58861,1719581820,,,,,,,,,,,22.031605841252357,6.3008242990826915,0.6768571428571387,66.78971308845112,-73.2569975588282
7,2024-06-28 21:38:00,452.103,452.35,452.42,452.103,35672,1719581880,,,,,,,,,,,19.764224038023244,6.3008242990826915,0.6768571428571387,66.78971308845112,-73.68778003788306
8,2024-06-28 21:39:00,452.29,452.18,452.624,452.18,37586,1719581940,,,,,,,,,,,16.79462942676855,6.3008242990826915,0.6768571428571387,66.78971308845112,-72.44364721101698
9,2024-06-28 21:40:00,452.18,452.07,452.22,452.07,50126,1719582000,,,,,,,,,,,13.555089324875453,5.144307540892449,0.7117857142857125,66.78971308845112,-72.54820871775911
10,2024-06-28 21:41:00,451.97,452.534,452.534,451.97,51332,1719582060,,,,,,,,,,,13.444760579538396,5.144307540892449,0.7117857142857125,66.78971308845112,-73.24152937637137
11,2024-06-28 21:42:00,452.471,452.61,452.65,452.425,58009,1719582120,,,,,,,,,,,13.849497355803209,5.144307540892449,0.7117857142857125,66.78971308845112,-70.05400552425989
12,2024-06-28 21:43:00,452.61,452.27,452.61,452.27,63658,1719582180,,,,,,,,,,,12.272757409221214,5.144307540892449,0.7117857142857125,66.78971308845112,-65.89029192018751
13,2024-06-28 21:44:00,452.48,452.62,452.635,452.48,53284,1719582240,,,,,,,,,,,12.975575479538875,5.144307540892449,0.7117857142857125,66.78971308845112,-66.97901983744532
14,2024-06-28 21:45:00,452.68,452.84,452.84,452.605,36908,1719582300,,,,,,,,,,,14.946635136180689,8.679769858006821,0.7532142857142787,66.78971308845112,-62.115888563225134
15,2024-06-28 21:46:00,453.06,453.51,453.55,453.06,58835,1719582360,,,,,,,,,,,20.681743858285614,8.679769858006821,0.7532142857142787,66.78971308845112,-50.73539265705594
16,2024-06-28 21:47:00,453.35,453.33,453.37,453.189,32796,1719582420,,,,,,,,,,,24.778652630062183,8.679769858006821,0.7532142857142787,66.78971308845112,14.769941953501917
17,2024-06-28 21:48:00,453.335,453.07,453.435,453.07,33691,1719582480,,,,,,,,,,,26.936774540410354,8.679769858006821,0.7532142857142787,66.78971308845112,42.87146757549464
18,2024-06-28 21:49:00,453.29,453.015,453.29,453.0,55398,1719582540,,,,,,,,,,,28.562731855794567,8.679769858006821,0.7532142857142787,66.78971308845112,42.760064104884826
