,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao
0,2023-09-28 21:31:00,308.74,308.101,310.84,307.77,830082,1695907860,,,,,,,,,,,9.514818140400067,96.270941965821,19.336920865367627,-63.31889982687756
1,2023-09-28 21:32:00,307.96,307.9,307.97,307.78,130093,1695907920,,,,,,,,,,,5.581025750676602,96.270941965821,19.336920865367627,-70.22546164014366
2,2023-09-28 21:33:00,307.92,307.7,307.92,307.7,98364,1695907980,,,,,,,,,,,1.5181998827540752,96.270941965821,19.336920865367627,-73.87209519127076
3,2023-09-28 21:34:00,307.505,307.566,307.566,307.32,131019,1695908040,,,,,,,,,,,-0.9640703529226329,96.270941965821,19.336920865367627,-76.02003013024996
4,2023-09-28 21:35:00,307.78,308.04,308.119,307.585,106034,1695908100,,,,,,,,,,,-1.0479106340803526,85.04146871875658,19.336920865367627,-76.62917231669422
5,2023-09-28 21:36:00,308.09,307.7,308.09,307.651,109947,1695908160,,,,,,,,,,,-2.5139747339999587,85.04146871875658,19.336920865367627,-75.78116580577111
6,2023-09-28 21:37:00,307.88,308.176,308.41,307.88,88160,1695908220,,,,,,,,,,,-1.6835764260241746,85.04146871875658,19.336920865367627,-76.06319183786226
7,2023-09-28 21:38:00,308.13,307.93,308.13,307.825,55542,1695908280,,,,,,,,,,,-1.9303013430993872,85.04146871875658,19.336920865367627,-74.70308671132724
8,2023-09-28 21:39:00,307.992,308.07,308.085,307.92,64987,1695908340,,,,,,,,,,,-1.4699803760045285,85.04146871875658,19.336920865367627,-74.4606402922248
9,2023-09-28 21:40:00,308.21,307.82,308.21,307.82,55349,1695908400,,,,,,,,,,,-2.0679868380703113,74.05491017674801,19.336920865367627,-73.62314719965165
10,2023-09-28 21:41:00,307.82,307.91,307.97,307.82,60697,1695908460,,,,,,,,,,,-2.1403090667203344,74.05491017674801,19.336920865367627,-74.01476204152037
11,2023-09-28 21:42:00,307.74,308.12,308.12,307.53,79885,1695908520,,,,,,,,,,,-1.226477017498894,74.05491017674801,19.336920865367627,-73.79851393231442
12,2023-09-28 21:43:00,307.93,308.335,308.49,307.93,82384,1695908580,,,,,,,,,,,0.5850785474068516,74.05491017674801,19.336920865367627,-72.4761494368624
13,2023-09-28 21:44:00,308.18,307.72,308.18,307.72,42875,1695908640,,,,,,,,,,,-0.39651947188946224,74.05491017674801,19.336920865367627,-69.82300977189014
14,2023-09-28 21:45:00,307.76,307.62,307.8,307.62,98225,1695908700,,,,,,,,,,,-1.6419949671243756,63.389306577004305,19.336920865367627,-71.99109269389838
15,2023-09-28 21:46:00,307.48,307.82,307.97,307.48,94248,1695908760,,,,,,,,,,,-1.8247226828380647,63.389306577004305,19.336920865367627,-73.67577877141944
16,2023-09-28 21:47:00,308.1,308.282,308.282,308.1,230595,1695908820,,,,,,,,,,,0.07207430014936023,63.389306577004305,19.336920865367627,-73.57718725358988
17,2023-09-28 21:48:00,308.4,308.51,308.707,308.4,74581,1695908880,,,,,,,,,,,2.806628944588823,63.389306577004305,19.336920865367627,-70.27302438209828
18,2023-09-28 21:49:00,308.53,308.24,308.53,308.24,51606,1695908940,,,,,,,,,,,4.128493278058713,63.389306577004305,19.336920865367627,-64.10682018897606
