,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-07-30 21:31:00,426.97,425.92,427.55,425.02,672002,287278272.0,1722346260,,,,,,,,,,,21.265109061708415,47.19927143951708,0.6553571428571396,61.96267985861998,-67.85659249534092
1,2024-07-30 21:32:00,426.42,426.18,426.42,426.02,139583,59595616.0,1722346320,,,,,,,,,,,23.26726756799235,47.19927143951708,0.6553571428571396,61.96267985861998,-65.34637516573967
2,2024-07-30 21:33:00,425.865,425.85,426.37,425.85,78803,33629344.0,1722346380,,,,,,,,,,,23.381660602289656,47.19927143951708,0.6553571428571396,61.96267985861998,-60.71050005477872
3,2024-07-30 21:34:00,425.36,425.61,426.02,425.36,63482,27070912.0,1722346440,,,,,,,,,,,22.291801362461854,47.19927143951708,0.6553571428571396,61.96267985861998,-60.07542180945271
4,2024-07-30 21:35:00,425.38,425.815,425.815,425.335,74864,31906848.0,1722346500,,,,,,,,,,,22.510067110166347,44.01749986300341,0.8082142857142856,61.96267985861998,-61.79544644843623
5,2024-07-30 21:36:00,426.38,426.31,426.89,426.31,106087,45303264.0,1722346560,,,,,,,,,,,25.44484951838362,44.01749986300341,0.8082142857142856,61.96267985861998,-60.594475148344095
6,2024-07-30 21:37:00,426.3,426.1,426.47,426.1,72999,31172448.0,1722346620,,,,,,,,,,,27.020557995068657,44.01749986300341,0.8082142857142856,61.96267985861998,-52.72374189612059
7,2024-07-30 21:38:00,426.85,426.25,426.85,426.16,82168,35095008.0,1722346680,,,,,,,,,,,29.306385997886622,44.01749986300341,0.8082142857142856,61.96267985861998,-49.14058531795814
8,2024-07-30 21:39:00,426.27,425.82,426.36,425.82,64290,27448320.0,1722346740,,,,,,,,,,,29.114435511885148,44.01749986300341,0.8082142857142856,61.96267985861998,-42.58538455036181
9,2024-07-30 21:40:00,425.76,426.91,426.91,425.76,60789,25952192.0,1722346800,,,,,,,,,,,34.84832890890698,45.611840214813256,0.8360714285714315,61.96267985861998,-47.548882244337726
10,2024-07-30 21:41:00,426.76,427.26,427.26,426.76,95234,40737344.0,1722346860,,,,,,,,,,,41.8930987234842,45.611840214813256,0.8360714285714315,61.96267985861998,-17.549323502764864
11,2024-07-30 21:42:00,427.39,428.05,428.05,427.39,81441,34895296.0,1722346920,,,,,,,,,,,51.21623345390829,45.611840214813256,0.8360714285714315,61.96267985861998,25.182692747768815
12,2024-07-30 21:43:00,428.02,427.53,428.14,427.53,71823,30790400.0,1722346980,,,,,,,,,,,56.55767840761152,45.611840214813256,0.8360714285714315,61.96267985861998,54.53629022315286
13,2024-07-30 21:44:00,427.41,427.98,427.98,427.384,47605,20395072.0,1722347040,,,,,,,,,,,63.54484998315692,45.611840214813256,0.8360714285714315,61.96267985861998,56.31513263497418
14,2024-07-30 21:45:00,427.25,426.56,427.25,426.56,52979,22665600.0,1722347100,,,,,,,,,,,62.798902687669056,45.63622449782038,0.9116428571428555,61.96267985861998,61.55565763839388
15,2024-07-30 21:46:00,426.74,426.47,426.87,426.47,38129,16303808.0,1722347160,,,,,,,,,,,61.69175868603905,45.63622449782038,0.9116428571428555,61.96267985861998,45.34404006813563
16,2024-07-30 21:47:00,426.485,426.29,426.485,426.26,68718,29346048.0,1722347220,,,,,,,,,,,59.82245070101591,45.63622449782038,0.9116428571428555,61.96267985861998,22.845598113774876
17,2024-07-30 21:48:00,426.325,426.2,426.325,426.1,30041,12828352.0,1722347280,,,,,,,,,,,57.719115067393346,45.63622449782038,0.9116428571428555,61.96267985861998,-4.436517412136459
18,2024-07-30 21:49:00,425.92,425.3,425.92,425.3,63906,27257728.0,1722347340,,,,,,,,,,,51.431546283490164,45.63622449782038,0.9116428571428555,61.96267985861998,-24.36256647580887
19,2024-07-30 21:50:00,425.529,425.368,425.549,425.32,60936,25971328.0,1722347400,,,,,,,,,,,46.179832306178554,40.86523365878173,0.9759285714285723,61.96267985861998,-52.667223825362065
20,2024-07-30 21:51:00,425.2,425.51,425.51,425.18,73105,31146176.0,1722347460,,,,,,,,,,,42.22512639068867,40.86523365878173,0.9759285714285723,61.96267985861998,-61.01640886278649
21,2024-07-30 21:52:00,425.335,425.113,425.34,425.113,38787,16529152.0,1722347520,,,,,,,,,,,36.78601559963943,40.86523365878173,0.9759285714285723,61.96267985861998,-63.55898462466191
22,2024-07-30 21:53:00,425.0,424.31,425.0,424.31,125435,53351552.0,1722347580,,,,,,,,,,,28.038008479147948,40.86523365878173,0.9759285714285723,61.96267985861998,-67.53291176038715
23,2024-07-30 21:54:00,424.662,425.22,425.22,424.66,38909,16559232.0,1722347640,,,,,,,,,,,24.7704867402947,40.86523365878173,0.9759285714285723,61.96267985861998,-73.01738343014163
24,2024-07-30 21:55:00,425.235,425.25,425.37,425.105,33414,14239424.0,1722347700,,,,,,,,,,,22.072233135049203,36.156614308905404,1.0280714285714265,61.96267985861998,-72.33187623660437
25,2024-07-30 21:56:00,425.38,424.83,425.56,424.83,30564,13022464.0,1722347760,,,,,,,,,,,17.67449824138592,36.156614308905404,1.0280714285714265,61.96267985861998,-71.56513036074159
26,2024-07-30 21:57:00,424.93,425.035,425.145,424.8,49682,21153792.0,1722347820,,,,,,,,,,,14.838436784106918,36.156614308905404,1.0280714285714265,61.96267985861998,-72.7901222914694
27,2024-07-30 21:58:00,425.12,425.425,425.425,425.1,49907,21263104.0,1722347880,,,,,,,,,,,14.307676182475362,36.156614308905404,1.0280714285714265,61.96267985861998,-72.60118784810122
28,2024-07-30 21:59:00,425.61,426.035,426.05,425.61,60123,25649472.0,1722347940,,,,,,,,,,,16.912840451589602,36.156614308905404,1.0280714285714265,61.96267985861998,-70.34661280616709
29,2024-07-30 22:00:00,426.385,426.57,426.64,426.31,60434,25809024.0,1722348000,,,,,,,,,,,21.939393431865724,37.310033837613005,1.124999999999996,65.28259071146297,-62.90028648258984
30,2024-07-30 22:01:00,426.96,427.01,427.48,426.96,75830,32426880.0,1722348060,,,,,,,,,,,28.64730638682917,37.310033837613005,1.124999999999996,65.28259071146297,-40.900174227315446
31,2024-07-30 22:02:00,426.988,426.33,426.988,426.33,61974,26477056.0,1722348120,,,,,,,,,,,31.337901224347036,37.310033837613005,1.124999999999996,65.28259071146297,15.12184997865305
32,2024-07-30 22:03:00,426.25,426.05,426.25,425.915,43407,18514304.0,1722348180,,,,,,,,,,,32.40446813911946,37.310033837613005,1.124999999999996,65.28259071146297,19.407212987820124
33,2024-07-30 22:04:00,426.16,426.24,426.623,426.16,34421,14688768.0,1722348240,,,,,,,,,,,34.32864968432126,37.310033837613005,1.124999999999996,65.28259071146297,7.814826692745932
34,2024-07-30 22:05:00,426.31,426.77,426.77,426.31,29998,12803456.0,1722348300,,,,,,,,,,,38.68344492002713,39.17287801816639,1.2073571428571361,65.28259071146297,9.972105186572742
35,2024-07-30 22:06:00,426.91,426.98,426.98,426.745,40216,17177344.0,1722348360,,,,,,,,,,,43.62465197946479,39.17287801816639,1.2073571428571361,65.28259071146297,34.49049522251859
36,2024-07-30 22:07:00,426.8,427.5,427.5,426.8,50208,21474432.0,1722348420,,,,,,,,,,,50.601714549241976,39.17287801816639,1.2073571428571361,65.28259071146297,49.8187503766373
37,2024-07-30 22:08:00,427.515,427.49,427.55,427.42,39922,17087360.0,1722348480,,,,,,,,,,,56.77680842653919,39.17287801816639,1.2073571428571361,65.28259071146297,62.66997246566693
38,2024-07-30 22:09:00,427.26,427.4,427.4,427.167,24135,10317184.0,1722348540,,,,,,,,,,,61.83168050997493,39.17287801816639,1.2073571428571361,65.28259071146297,66.77031670624518
