,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao
0,2023-12-11 22:31:00,366.98,365.0,372.39,364.89,1953162,1702305060,,,,,,,,,,,80.06677640528059,94.83187092651389,84.67051543488856,63.52684847034326
1,2023-12-11 22:32:00,365.205,365.35,365.35,364.925,312032,1702305120,,,,,,,,,,,67.39277736310089,94.83187092651389,84.67051543488856,-25.436367974336264
2,2023-12-11 22:33:00,365.42,365.61,365.785,365.42,318975,1702305180,,,,,,,,,,,56.70599117349808,94.83187092651389,84.67051543488856,-62.329145938945786
3,2023-12-11 22:34:00,365.93,366.85,366.85,365.93,211165,1702305240,,,,,,,,,,,50.1771340534429,94.83187092651389,84.67051543488856,-69.97874293776711
4,2023-12-11 22:35:00,367.175,367.135,367.915,367.135,294071,1702305300,,,,,,,,,,,45.06446380298976,82.57535844922108,84.67051543488856,-70.7931992264984
5,2023-12-11 22:36:00,367.01,365.78,367.3,365.78,477882,1702305360,,,,,,,,,,,37.26681462425627,82.57535844922108,84.67051543488856,-70.57371955268536
6,2023-12-11 22:37:00,365.7,366.03,366.03,365.67,204936,1702305420,,,,,,,,,,,30.961764150094808,82.57535844922108,84.67051543488856,-73.0301612618663
7,2023-12-11 22:38:00,366.16,366.487,366.83,366.16,129574,1702305480,,,,,,,,,,,26.498479568658908,82.57535844922108,84.67051543488856,-73.92303946955383
8,2023-12-11 22:39:00,367.133,366.773,367.25,366.575,240280,1702305540,,,,,,,,,,,23.27243362048918,82.57535844922108,84.67051543488856,-73.65026869667798
9,2023-12-11 22:40:00,367.17,367.15,367.59,367.1,197981,1702305600,,,,,,,,,,,21.374132093812833,71.69374998251567,84.67051543488856,-72.80493848221214
10,2023-12-11 22:41:00,366.92,366.59,366.92,366.59,100266,1702305660,,,,,,,,,,,18.40103750791316,71.69374998251567,84.67051543488856,-71.16153222075121
11,2023-12-11 22:42:00,366.47,367.59,367.752,366.47,249540,1702305720,,,,,,,,,,,18.23777689924509,71.69374998251567,84.67051543488856,-71.20835005901694
12,2023-12-11 22:43:00,367.215,367.26,367.54,367.138,94678,1702305780,,,,,,,,,,,17.369720838027604,71.69374998251567,84.67051543488856,-68.07441871917334
13,2023-12-11 22:44:00,367.11,366.93,367.277,366.93,270901,1702305840,,,,,,,,,,,15.873049135453968,71.69374998251567,84.67051543488856,-66.49370275660355
14,2023-12-11 22:45:00,367.12,367.14,367.456,367.12,102409,1702305900,,,,,,,,,,,15.1199470218221,61.998714654290325,84.67051543488856,-66.52871023771583
15,2023-12-11 22:46:00,366.92,366.67,366.92,366.67,100788,1702305960,,,,,,,,,,,13.388855297105067,61.998714654290325,84.67051543488856,-65.40450261308617
16,2023-12-11 22:47:00,366.545,366.763,366.88,366.542,103810,1702306020,,,,,,,,,,,12.145674578773978,61.998714654290325,84.67051543488856,-66.58165095369219
17,2023-12-11 22:48:00,366.6,367.01,367.01,366.6,89806,1702306080,,,,,,,,,,,11.709867600466737,61.998714654290325,84.67051543488856,-66.7261809685723
18,2023-12-11 22:49:00,367.005,366.435,367.005,366.435,101793,1702306140,,,,,,,,,,,10.009668924842956,61.998714654290325,84.67051543488856,-65.44845797493383
19,2023-12-11 22:50:00,366.53,366.49,366.85,366.49,70953,1702306200,,,,,,,,,,,8.703535936050002,51.8355120388174,84.67051543488856,-67.13777944663586
20,2023-12-11 22:51:00,366.556,366.59,366.68,366.556,70564,1702306260,,,,,,,,,,,7.8581552594076385,51.8355120388174,84.67051543488856,-67.74814610832807
21,2023-12-11 22:52:00,366.63,366.54,366.63,366.515,97347,1702306320,,,,,,,,,,,7.061557099127157,51.8355120388174,84.67051543488856,-67.52208355447583
22,2023-12-11 22:53:00,366.645,366.8,366.8,366.645,106983,1702306380,,,,,,,,,,,7.056224445708693,51.8355120388174,84.67051543488856,-67.41153961541909
23,2023-12-11 22:54:00,366.96,367.69,368.0,366.96,197633,1702306440,,,,,,,,,,,9.274988035964228,51.8355120388174,84.67051543488856,-65.79661242072278
24,2023-12-11 22:55:00,367.56,367.13,367.56,367.13,88459,1702306500,,,,,,,,,,,9.972391622485347,44.3859722299519,84.67051543488856,-57.413402561520215
25,2023-12-11 22:56:00,366.83,367.12,367.214,366.83,122145,1702306560,,,,,,,,,,,10.637157163326208,44.3859722299519,84.67051543488856,-55.145245745746905
26,2023-12-11 22:57:00,366.84,366.535,366.84,366.535,72338,1702306620,,,,,,,,,,,9.882489688368082,44.3859722299519,84.67051543488856,-53.244734934707985
27,2023-12-11 22:58:00,366.72,366.678,366.72,366.545,115732,1702306680,,,,,,,,,,,9.618542026718828,44.3859722299519,84.67051543488856,-58.20119344467215
28,2023-12-11 22:59:00,366.65,366.86,366.93,366.65,62512,1702306740,,,,,,,,,,,9.88537138306961,44.3859722299519,84.67051543488856,-59.33578809208267
29,2023-12-11 23:00:00,366.926,367.23,367.23,366.926,71087,1702306800,,,,,,,,,,,11.077241419599673,38.06632770909934,75.86645461594628,-58.01968490798645
30,2023-12-11 23:01:00,367.12,367.41,367.41,366.923,111364,1702306860,,,,,,,,,,,12.63191703299087,38.06632770909934,75.86645461594628,-52.21614668782481
31,2023-12-11 23:02:00,367.315,367.12,367.38,367.04,76380,1702306920,,,,,,,,,,,13.371708988814703,38.06632770909934,75.86645461594628,-43.57668225044201
32,2023-12-11 23:03:00,366.93,366.993,367.038,366.93,75347,1702306980,,,,,,,,,,,13.775407032402256,38.06632770909934,75.86645461594628,-42.18991107097714
33,2023-12-11 23:04:00,366.91,367.02,367.02,366.765,63759,1702307040,,,,,,,,,,,14.249013835614988,38.06632770909934,75.86645461594628,-43.46208010994328
34,2023-12-11 23:05:00,366.985,367.26,367.26,366.985,82006,1702307100,,,,,,,,,,,15.296902232464149,32.595735173708704,75.86645461594628,-43.32214525340626
35,2023-12-11 23:06:00,367.1,367.66,367.66,367.03,102042,1702307160,,,,,,,,,,,17.23994749089057,32.595735173708704,75.86645461594628,-37.43796068991369
36,2023-12-11 23:07:00,367.68,367.5,367.68,367.418,82510,1702307220,,,,,,,,,,,18.625294085409408,32.595735173708704,75.86645461594628,-20.24769385629002
37,2023-12-11 23:08:00,367.345,366.995,367.345,366.995,58959,1702307280,,,,,,,,,,,18.677195823034012,32.595735173708704,75.86645461594628,-12.24763938508282
38,2023-12-11 23:09:00,366.9,367.19,367.22,366.9,59697,1702307340,,,,,,,,,,,19.22806266614903,32.595735173708704,75.86645461594628,-24.713157071455246
