,0
code,TSLA
trade_days,16
win_days,7
win_sells,12
lose_sells,14
max_1d_profit,1219.3049999999964
max_1d_lost,-561.7360000000047
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,101589.56100000005
total_profit_rate,0.015895610000000504
buy_nums,26
sell_nums,26
avg_win_sell_profit,380.6816666666661
avg_lose_sell_profit,-212.75849999999951
