,code,total_profit_rate
0,AAPL,0.001667460000000176
1,AMD,-0.02235567000000027
2,BABA,0.004136569999999784
3,GOOGL,0.009906490000000101
4,MSFT,-0.01059886000000032
5,NVDA,0.03358055999999987
6,PDD,0.008860580000000562
7,TSLA,0.015895610000000504
8,平均,0.005136592500000051
