,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,manxian,jw1D
0,2024-08-05 21:31:00,74.03,74.33,76.66,73.4,1402284,104801224.0,1722864660,,,,,,,,,,,34.09167522089477,95.79160742037982,0.12028571428571512,,66.33312350965363,52.249961041460836,66.00120641814456
1,2024-08-05 21:32:00,74.345,74.5,74.62,74.345,34172,2543880.0,1722864720,,,,,,,,,,,31.1980794683941,95.79160742037982,0.12028571428571512,,22.86762498353458,52.47032625565291,66.00120641814456
2,2024-08-05 21:33:00,74.43,74.535,74.535,74.015,987367,73293760.0,1722864780,,,,,,,,,,,28.823244210822452,95.79160742037982,0.12028571428571512,,-30.347428590199392,52.163130614991296,66.00120641814456
3,2024-08-05 21:34:00,74.515,74.76,74.76,74.515,174444,13016944.0,1722864840,,,,,,,,,,,27.806848703742958,95.79160742037982,0.12028571428571512,,-49.92077465760289,51.54321489934513,66.00120641814456
4,2024-08-05 21:35:00,74.75,74.58,74.75,74.58,136692,10208576.0,1722864900,,,,,,,,,,,26.101172593307012,85.00040168541238,0.4067142857142859,,-54.004826874768746,50.83365442132103,66.00120641814456
5,2024-08-05 21:36:00,74.645,74.444,74.645,74.444,73047,5447424.0,1722864960,,,,,,,,,,,23.989587860277567,85.00040168541238,0.4067142857142859,,-58.55484143886532,50.00233507680244,66.00120641814456
6,2024-08-05 21:37:00,74.44,74.59,74.59,74.44,98647,7351264.0,1722865020,,,,,,,,,,,22.843105746356116,85.00040168541238,0.4067142857142859,,-62.29624420908826,49.05007672893637,66.00120641814456
7,2024-08-05 21:38:00,74.59,74.56,74.66,74.54,142942,10663248.0,1722865080,,,,,,,,,,,21.731947512880737,85.00040168541238,0.4067142857142859,,-62.6672104728862,48.10107588658924,66.00120641814456
8,2024-08-05 21:39:00,74.49,74.52,74.563,74.47,88933,6626512.0,1722865140,,,,,,,,,,,20.606266734955057,85.00040168541238,0.4067142857142859,,-62.97993247321436,47.157849961854915,66.00120641814456
9,2024-08-05 21:40:00,74.54,74.49,74.61,74.465,91343,6806256.0,1722865200,,,,,,,,,,,19.51552627546485,74.92853461060173,0.4170714285714285,,-63.36454662632965,46.21757705424327,66.00120641814456
10,2024-08-05 21:41:00,74.395,74.23,74.395,74.23,224617,16695728.0,1722865260,,,,,,,,,,,17.376805367700044,74.92853461060173,0.4170714285714285,,-63.69259222729259,45.282733634121584,66.00120641814456
11,2024-08-05 21:42:00,74.15,73.991,74.165,73.991,150292,11134144.0,1722865320,,,,,,,,,,,14.404898143688357,74.92853461060173,0.4170714285714285,,-66.20788467176838,44.25564632946576,66.00120641814456
12,2024-08-05 21:43:00,74.03,74.17,74.17,73.9,158346,11715072.0,1722865380,,,,,,,,,,,12.657065475183401,74.92853461060173,0.4170714285714285,,-69.28620128671785,43.085297122865924,66.00120641814456
13,2024-08-05 21:44:00,74.32,74.15,74.34,74.15,128008,9504544.0,1722865440,1.0,,,,,,,,,,11.068427383123634,74.92853461060173,0.4170714285714285,,-69.6740762873878,41.92215765547047,66.00120641814456
14,2024-08-05 21:45:00,74.155,74.193,74.193,74.071,109520,8119808.0,1722865500,,,,,,,,,,,9.919165162815375,64.54623710715308,0.45528571428571396,,-69.91957884466323,40.77535660188822,66.00120641814456
15,2024-08-05 21:46:00,74.27,74.22,74.27,74.22,93451,6936832.0,1722865560,,,,,,,,,,,9.106336208496018,64.54623710715308,0.45528571428571396,,-69.62390270815276,39.67752914492647,66.00120641814456
16,2024-08-05 21:47:00,74.35,74.66,74.66,74.35,105509,7855488.0,1722865620,,,,,,,,,,,10.524054413617435,64.54623710715308,0.45528571428571396,,-69.04357839807791,38.641530944082085,66.00120641814456
17,2024-08-05 21:48:00,74.69,74.86,74.86,74.69,117341,8770720.0,1722865680,,,,,,,,,,,12.794301097678073,64.54623710715308,0.45528571428571396,,-63.909535880376566,37.85242155432333,66.00120641814456
18,2024-08-05 21:49:00,74.846,74.95,75.0,74.846,133395,9997376.0,1722865740,,,,,,,,,,,15.29998548545501,64.54623710715308,0.45528571428571396,,-54.62472875030403,37.31929657689521,66.00120641814456
19,2024-08-05 21:50:00,74.96,74.953,74.96,74.925,54115,4055392.0,1722865800,,,,,,,,,,,17.59896746164293,58.87048548337242,0.5018571428571426,,-40.902788113545604,36.99599381056592,66.00120641814456
20,2024-08-05 21:51:00,74.875,74.93,74.95,74.875,55210,4135936.0,1722865860,,,,,,,,,,,19.58531157629679,58.87048548337242,0.5018571428571426,,-26.420887005434935,36.812175473001496,66.00120641814456
21,2024-08-05 21:52:00,74.91,74.9,74.97,74.9,48393,3625472.0,1722865920,,1.0,,,,,,,,,21.25492962439361,58.87048548337242,0.5018571428571426,,-15.546642646444697,36.70976322680531,66.00120641814456
22,2024-08-05 21:53:00,74.936,74.975,74.983,74.91,36385,2726048.0,1722865980,,,,,,,,,,,23.133404622034675,58.87048548337242,0.5018571428571426,,-9.606478058515865,36.647630468299496,66.00120641814456
23,2024-08-05 21:54:00,74.875,74.86,74.875,74.78,42936,3212544.0,1722866040,,,,,,,,,,,24.297128259245397,58.87048548337242,0.5018571428571426,,-0.5118585928635813,36.64435641432195,66.00120641814456
24,2024-08-05 21:55:00,74.89,74.98,74.98,74.89,36567,2739136.0,1722866100,,,,,,,,,,,25.929348235945454,53.96099767421089,0.5130714285714281,,-2.4398349960067267,36.62874261633462,66.00120641814456
25,2024-08-05 21:56:00,74.958,75.07,75.07,74.958,65756,4932352.0,1722866160,,,,,,,,,,,27.83403120675355,53.96099767421089,0.5130714285714281,,4.463536649134317,36.657335589611115,66.00120641814456
26,2024-08-05 21:57:00,75.095,75.09,75.105,75.087,62270,4674560.0,1722866220,,,,,,,,,,,29.64715550397183,53.96099767421089,0.5130714285714281,,14.500532772290045,36.75214177347574,66.00120641814456
27,2024-08-05 21:58:00,75.065,75.07,75.07,75.035,29950,2247520.0,1722866280,,,,,,,,,,,31.185906765799828,53.96099767421089,0.5130714285714281,,21.339486762046402,36.89572462205456,66.00120641814456
28,2024-08-05 21:59:00,75.06,75.12,75.12,75.034,57739,4333568.0,1722866340,,,,,,,,,,,32.80693044671902,53.96099767421089,0.5130714285714281,,23.867454208054983,37.05897372659357,66.00120641814456
29,2024-08-05 22:00:00,75.18,74.96,75.18,74.96,44826,3366176.0,1722866400,,,,,,,,,,,33.5069584627458,49.523085716079976,0.5228571428571434,,27.67503148681248,37.253332258124324,66.00120641814456
30,2024-08-05 22:01:00,75.07,75.376,75.376,75.07,67375,5067968.0,1722866460,,,,,,,,,,,36.102052078491184,49.523085716079976,0.5228571428571434,,20.81556334194257,37.39496055998785,66.00120641814456
31,2024-08-05 22:02:00,75.42,75.56,75.56,75.42,75072,5666016.0,1722866520,,,,,,,,,,,39.28731627740561,49.523085716079976,0.5228571428571434,,37.32754446628118,37.68011892590834,66.00120641814456
32,2024-08-05 22:03:00,75.6,75.511,75.62,75.511,39253,2965312.0,1722866580,,,,,,,,,,,41.89324120489506,49.523085716079976,0.5228571428571434,,50.066747299195875,38.13023884377645,66.00120641814456
33,2024-08-05 22:04:00,75.52,75.559,75.61,75.52,35879,2710848.0,1722866640,,,,,,,,,,1.0,44.43526104638896,49.523085716079976,0.5228571428571434,,54.024259641225385,38.65552656424658,66.00120641814456
