,dt,open,close,high,low,vol,turnover,ts
0,2024-01-08 22:31:00,181.345,181.0,181.86,179.26,2215168,402910176.0,1704724260
1,2024-01-08 22:32:00,181.18,181.35,181.575,181.18,513657,93545632.0,1704724320
2,2024-01-08 22:33:00,181.3,180.89,181.3,180.845,415165,75510464.0,1704724380
3,2024-01-08 22:34:00,180.815,181.1,181.165,180.815,232067,42181568.0,1704724440
4,2024-01-08 22:35:00,181.16,181.12,181.25,181.12,248751,45255872.0,1704724500
5,2024-01-08 22:36:00,181.035,180.885,181.035,180.885,220472,40073984.0,1704724560
6,2024-01-08 22:37:00,180.925,181.116,181.12,180.925,185236,33671680.0,1704724620
7,2024-01-08 22:38:00,181.133,181.444,181.444,181.133,237198,43168192.0,1704724680
8,2024-01-08 22:39:00,181.47,181.638,181.638,181.47,239152,43597952.0,1704724740
9,2024-01-08 22:40:00,181.61,182.075,182.075,181.61,396796,72440448.0,1704724800
10,2024-01-08 22:41:00,182.201,182.05,182.22,182.024,375211,68633536.0,1704724860
11,2024-01-08 22:42:00,182.11,182.35,182.35,182.11,345670,63256960.0,1704724920
12,2024-01-08 22:43:00,182.38,182.294,182.45,182.294,265216,48572736.0,1704724980
13,2024-01-08 22:44:00,182.37,182.24,182.405,182.24,265165,48520704.0,1704725040
14,2024-01-08 22:45:00,182.24,182.21,182.251,182.15,185582,33931264.0,1704725100
15,2024-01-08 22:46:00,182.278,182.302,182.33,182.232,173358,31706880.0,1704725160
16,2024-01-08 22:47:00,182.315,182.245,182.315,182.24,196344,35914240.0,1704725220
17,2024-01-08 22:48:00,182.233,182.32,182.41,182.233,221902,40605440.0,1704725280
18,2024-01-08 22:49:00,182.388,182.3,182.388,182.28,141497,25883904.0,1704725340
19,2024-01-08 22:50:00,182.24,182.127,182.265,182.12,146298,26744064.0,1704725400
20,2024-01-08 22:51:00,182.1,181.954,182.1,181.92,211582,38649088.0,1704725460
21,2024-01-08 22:52:00,181.95,182.01,182.124,181.95,140945,25745152.0,1704725520
22,2024-01-08 22:53:00,182.0,181.97,182.1,181.94,202074,36920576.0,1704725580
23,2024-01-08 22:54:00,181.92,181.88,181.92,181.865,99766,18208384.0,1704725640
24,2024-01-08 22:55:00,181.83,182.0,182.0,181.808,263883,48172544.0,1704725700
25,2024-01-08 22:56:00,182.035,182.165,182.165,182.025,190964,34906368.0,1704725760
26,2024-01-08 22:57:00,182.174,182.185,182.23,182.145,117591,21493888.0,1704725820
27,2024-01-08 22:58:00,182.125,182.33,182.384,182.05,262403,47996800.0,1704725880
28,2024-01-08 22:59:00,182.43,182.588,182.588,182.43,248694,45549696.0,1704725940
29,2024-01-08 23:00:00,182.66,182.68,182.71,182.66,246082,45113728.0,1704726000
30,2024-01-08 23:01:00,182.685,182.731,182.731,182.6,208690,38242176.0,1704726060
31,2024-01-08 23:02:00,182.75,182.736,182.755,182.725,168515,30883456.0,1704726120
32,2024-01-08 23:03:00,182.725,182.91,182.91,182.725,192894,35365504.0,1704726180
33,2024-01-08 23:04:00,182.975,183.04,183.04,182.97,170408,31291136.0,1704726240
34,2024-01-08 23:05:00,183.01,183.091,183.091,182.98,157237,28882048.0,1704726300
35,2024-01-08 23:06:00,183.11,182.972,183.11,182.95,120254,22080384.0,1704726360
36,2024-01-08 23:07:00,182.98,182.94,182.99,182.94,207897,38171392.0,1704726420
37,2024-01-08 23:08:00,183.015,182.925,183.015,182.925,97721,17931264.0,1704726480
38,2024-01-08 23:09:00,182.95,182.931,183.05,182.931,141602,25997440.0,1704726540
39,2024-01-08 23:10:00,182.96,182.94,182.99,182.78,192698,35318400.0,1704726600
40,2024-01-08 23:11:00,182.929,182.845,182.929,182.829,122945,22437888.0,1704726660
