,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
149,2024-01-17 01:00:00,68.12,68.13,68.13,68.115,27802.0,1939200.0,1705424400,1.0,,,,,,,,,,10.313895741543078,0.1323882254236004,0.1364285714285722,13.64089375310094,-75.69178441583354,1,0,50068.03999999999,68.12:733.0;,68.12:733.0;,,0.0,68.12;
155,2024-01-17 01:06:00,68.035,68.035,68.08,68.03,64887.0,4522688.0,1705424760,,,,,,,,,,,-0.162221932173324,-0.71660855834714,0.1332142857142863,13.64089375310094,-76.77059253452741,0,0,99937.69499999999,,,68.035:733.0;,-62.30500000000583,
383,2024-02-29 04:54:00,72.895,72.86,72.895,72.86,66851.0,4980224.0,1709153640,,,,,,,1.0,,,,24.465849867422374,10.694411208277389,0.0900714285714302,-11.467719382111696,-55.972849676499465,1,0,50004.619999999995,72.895:685.0;,72.895:685.0;,,0.0,72.895;
386,2024-02-29 04:57:00,72.925,72.935,72.94,72.92,59204.0,4416256.0,1709153820,,,,,,,,,,,26.63265157228203,10.386349900282482,0.0997857142857157,-11.467719382111696,-25.439742117828693,0,0,99958.245,,,72.925:685.0;,20.55000000000078,72.965;
313,2024-03-15 02:44:00,71.955,71.94,71.957,71.94,15818.0,1163840.0,1710441840,,,,,,,1.0,,,,0.6153624483887654,13.929044754126624,0.0742142857142858,-3.364420102343871,-76.71639501654998,1,0,50021.475,71.955:694.0;,71.955:694.0;,,0.0,71.955;
320,2024-03-15 02:51:00,71.935,71.905,71.935,71.905,29327.0,2157376.0,1710442260,,,,,,,,,,,-9.778279591400748,9.997372222082063,0.0752857142857144,-3.364420102343871,-73.91615660955831,0,0,99944.36499999999,,,71.935:694.0;,-13.879999999997239,
342,2024-03-15 03:13:00,71.715,71.685,71.715,71.67,23389.0,1716160.0,1710443580,,,,,,,,,1.0,,-12.757567708109196,4.4414302780114525,0.0757857142857147,-8.996706426719697,-76.7093974134936,1,0,50030.72499999999,71.715:696.0;,71.715:696.0;,,0.0,71.715;
356,2024-03-15 03:27:00,71.761,71.77,71.777,71.76,21619.0,1587264.0,1710444420,,,,,,,,,,,22.65120844971058,7.99266475885123,0.0780714285714288,-8.996706426719697,66.23231655356082,0,0,99976.381,,,71.761:696.0;,32.01599999999462,
100,2024-03-25 23:11:00,69.89,69.895,69.895,69.885,17646.0,1262112.0,1711379460,1.0,,,,,,,,,,0.4063867820556872,-6.7239486101678025,0.0901428571428561,-25.777293494779,-73.23778993202367,1,0,50005.030999999995,69.89:715.0;,69.89:715.0;,,0.0,69.89;
126,2024-03-25 23:37:00,69.92,69.939,69.939,69.92,28946.0,2072096.0,1711381020,,,,,,,,,,,37.146576726366405,-7.422964638872216,0.0764285714285719,-28.15648344002868,84.5783547510908,0,0,99997.831,,,69.92:715.0;,21.450000000000813,
260,2024-04-09 01:51:00,70.035,70.02,70.035,70.02,18130.0,1299232.0,1712598660,1.0,,,,,,,,,,-2.6972518940682164,-8.196773126466184,0.0498571428571444,9.194398611959812,-75.14700450432846,1,0,50062.87600000001,70.035:713.0;,70.035:713.0;,,0.0,70.035;
270,2024-04-09 02:01:00,69.98,69.96,69.98,69.96,20100.0,1439424.0,1712599260,,,,,,,,,,,-6.107765689182784,-13.762503182616996,0.0496428571428586,6.600152599162598,-73.78933170168712,0,0,99958.61600000001,,,69.98:713.0;,-39.21499999999473,
322,2024-04-13 02:53:00,69.985,69.965,69.985,69.965,25440.0,1821952.0,1712947980,,,,,1.0,,1.0,,1.0,,-17.287913282516136,4.951961088772467,0.0767857142857165,1.732464850326295,-74.91320580308562,1,0,49989.32600000001,69.985:714.0;,69.985:714.0;,,0.0,69.985;
329,2024-04-13 03:00:00,69.95,69.935,69.96,69.935,22496.0,1611008.0,1712948400,,,,,,,,,,,-7.638786610061295,3.424389334283486,0.0742857142857157,-3.50119445050467,-59.10578481397787,0,0,99933.62600000002,,,69.95:714.0;,-24.989999999997565,
14,2024-04-15 21:45:00,69.345,69.52,69.52,69.345,95683.0,6805152.0,1713188700,1.0,,,,,,,,,,1.7145755071219997,9.608579892372024,0.192071428571427,-12.612392514279136,-76.16597285833134,1,0,50005.22600000002,69.345:720.0;,69.345:720.0;,,0.0,69.345;
20,2024-04-15 21:51:00,69.47,69.63,69.63,69.47,42911.0,3054112.0,1713189060,,,,,,,,,,,12.12209819177572,11.517619591488106,0.1987142857142844,-12.612392514279136,61.519655088389655,0,0,100023.62600000002,,,69.47:720.0;,90.0,
242,2024-04-16 01:33:00,68.795,68.795,68.795,68.78,53556.0,3772032.0,1713202380,,,,,1.0,,,,1.0,,-0.6551581664462134,-1.1499080671590889,0.0877857142857162,-23.39626604684277,-75.437601034807,1,0,50078.45600000002,68.795:726.0;,68.795:726.0;,,0.0,68.795;
250,2024-04-16 01:41:00,68.83,68.85,68.85,68.815,39567.0,2787776.0,1713202860,,,,,,,,,,,12.75135558822524,-0.982309676950912,0.0869285714285743,-23.39626604684277,76.27187545222831,0,0,100049.03600000002,,,68.83:726.0;,25.409999999997524,
336,2024-04-16 03:07:00,68.565,68.55,68.565,68.55,14940.0,1048640.0,1713208020,,,,,,,1.0,,,,10.524688953391866,-1.3447556551434126,0.0873571428571427,-25.11427893704537,-74.60690875588816,1,0,50133.71600000002,68.565:728.0;,68.565:728.0;,,0.0,68.565;
347,2024-04-16 03:18:00,68.575,68.565,68.575,68.56,47243.0,3317376.0,1713208680,,,,,,,,,,,18.86369948369113,-1.2805494634408705,0.0759285714285716,-25.11427893704537,54.00762804977615,0,0,100056.31600000002,,,68.575:728.0;,7.280000000003724,
236,2024-04-19 01:27:00,67.295,67.295,67.3,67.295,35697.0,2460576.0,1713461220,1.0,,,,,,,,,,6.448431835664419,18.225120293217444,0.0662857142857161,15.29305197744539,-17.479137344864714,1,0,50056.13100000002,67.295:743.0;,67.295:743.0;,,0.0,67.295;
242,2024-04-19 01:33:00,67.3,67.3,67.305,67.285,10466.0,721312.0,1713461580,,,,,,,,,,,19.985542876454343,13.030107201963643,0.0648571428571449,14.699119318108536,79.87321574986082,0,0,100060.03100000002,,,67.3:743.0;,3.7149999999966212,
145,2024-06-14 23:56:00,73.455,73.44,73.46,73.44,29988.0,2203072.0,1718380560,1.0,,,,,,,,,,-11.517198422263128,-9.239984180592948,0.1107142857142845,-7.538463396863989,-77.01118798986873,1,0,50037.17600000002,73.455:681.0;,73.455:681.0;,,0.0,73.455;
151,2024-06-15 00:02:00,73.392,73.395,73.401,73.39,47054.0,3454016.0,1718380920,,,,,,,,,,,-10.586080049949352,-9.763376113195648,0.1014285714285685,-9.090910098590683,-74.91509855850688,0,0,100017.12800000003,,,73.392:681.0;,-42.903000000001626,
272,2024-06-28 02:03:00,72.51,72.505,72.51,72.5,13421.0,972544.0,1719511380,1.0,,,,,,,,,,-4.799447240972583,0.5252554817090669,0.0597142857142845,4.057535653334611,-73.22210385758483,1,0,50057.73800000002,72.51:689.0;,72.51:689.0;,,0.0,72.51;
274,2024-06-28 02:05:00,72.471,72.475,72.475,72.465,18915.0,1370240.0,1719511500,,,,,,,,,,,-6.683477186158463,-0.1476125606658946,0.0618571428571418,4.057535653334611,-74.769501110133,0,0,99990.25700000001,,,72.471:689.0;,-26.87100000000102,
174,2024-07-18 00:25:00,76.515,76.51,76.515,76.5,34096.0,2608352.0,1721233500,,,,,1.0,,,,1.0,,-6.8807544882620135,-19.05581647182394,0.1232142857142863,7.535907663373024,-77.03316210829476,1,0,50025.962000000014,76.515:653.0;,76.515:653.0;,,0.0,76.515;
185,2024-07-18 00:36:00,76.564,76.605,76.605,76.564,8942.0,684768.0,1721234160,,,,,,,,,,,15.124886162437733,-18.13794547754504,0.1283571428571436,3.554274963720033,22.93566385481375,0,0,100022.25400000002,,,76.564:653.0;,31.996999999995026,
126,2024-07-18 23:37:00,76.685,76.675,76.695,76.665,19579.0,1501536.0,1721317020,,,,,,,1.0,,,,8.058519194015233,8.12284915567568,0.19592857142857,12.801499942415376,-74.6731131622867,1,0,50023.63400000001,76.685:652.0;,76.685:652.0;,,0.0,76.685;
138,2024-07-18 23:49:00,76.564,76.49,76.564,76.49,40639.0,3109280.0,1721317740,,,,,,,,,,,16.398007566118885,0.853999049912403,0.1830714285714277,12.801499942415376,-17.44283538696444,0,0,99943.36200000001,,,76.564:652.0;,-78.89200000000608,
50,2024-07-19 22:21:00,75.335,75.39,75.39,75.33,23456.0,1767728.0,1721398860,1.0,,,,,,,,,,-6.424767903263316,15.136584803166684,0.249214285714285,15.368972080865298,-76.1058566756904,1,0,49996.25700000001,75.335:663.0;,75.335:663.0;,,0.0,75.335;
75,2024-07-19 22:46:00,75.55,75.61,75.61,75.55,13483.0,1019056.0,1721400360,,,,,,,,,,,66.45844753834672,10.558740851038792,0.1710000000000004,13.70283356353433,55.58518689741793,0,0,100085.907,,,75.55:663.0;,142.54500000000226,
