,code,total_profit_rate
0,AAPL,0.004226499999999911
1,AMD,-0.021012590000000442
2,BABA,0.0010123600000002675
3,GOOGL,0.0046824899999995395
4,MSFT,-0.0032396100000003925
5,NVDA,0.008213050000000166
6,PDD,0.012758860000000594
7,TSLA,0.007960700000000598
8,平均,0.0018252200000000302
