,0
code,AMD
trade_days,18
win_days,4
win_sells,7
lose_sells,25
max_1d_profit,420.9500000000039
max_1d_lost,-724.3720000000038
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,97898.74099999995
total_profit_rate,-0.021012590000000442
buy_nums,33
sell_nums,32
avg_win_sell_profit,211.7521428571428
avg_lose_sell_profit,-143.34096000000136
