,dt,open,close,high,low,vol,ts
0,2023-11-28 22:31:00,236.68,237.19,238.009,235.24,3153660,1701181860
1,2023-11-28 22:32:00,237.015,236.1,237.015,235.801,931272,1701181920
2,2023-11-28 22:33:00,236.21,236.57,237.215,236.21,935131,1701181980
3,2023-11-28 22:34:00,237.42,238.01,238.28,237.15,950038,1701182040
4,2023-11-28 22:35:00,238.39,237.741,238.39,237.68,833485,1701182100
5,2023-11-28 22:36:00,238.066,238.44,238.44,238.066,803583,1701182160
6,2023-11-28 22:37:00,238.429,238.33,238.429,238.126,709832,1701182220
7,2023-11-28 22:38:00,238.43,238.115,238.43,237.925,804132,1701182280
8,2023-11-28 22:39:00,238.12,237.854,238.17,237.765,477289,1701182340
9,2023-11-28 22:40:00,238.339,238.67,238.893,238.321,1170755,1701182400
10,2023-11-28 22:41:00,239.068,238.34,239.068,238.18,868628,1701182460
11,2023-11-28 22:42:00,237.97,237.789,237.97,237.3,969323,1701182520
12,2023-11-28 22:43:00,238.164,237.715,238.205,237.715,605081,1701182580
13,2023-11-28 22:44:00,237.355,237.1,237.38,237.1,531153,1701182640
14,2023-11-28 22:45:00,236.56,236.76,236.85,236.56,675337,1701182700
15,2023-11-28 22:46:00,236.722,236.86,237.05,236.641,568536,1701182760
16,2023-11-28 22:47:00,236.73,237.182,237.182,236.73,571357,1701182820
17,2023-11-28 22:48:00,237.325,237.0,237.37,237.0,494932,1701182880
18,2023-11-28 22:49:00,236.67,236.86,236.91,236.67,475015,1701182940
19,2023-11-28 22:50:00,237.01,236.865,237.01,236.668,419641,1701183000
20,2023-11-28 22:51:00,236.585,235.86,236.585,235.86,706714,1701183060
21,2023-11-28 22:52:00,235.89,235.47,235.89,235.194,815606,1701183120
22,2023-11-28 22:53:00,235.525,235.655,235.71,235.475,355688,1701183180
23,2023-11-28 22:54:00,235.39,235.2,235.39,235.197,513652,1701183240
24,2023-11-28 22:55:00,235.35,234.77,235.385,234.665,802340,1701183300
25,2023-11-28 22:56:00,234.855,234.735,234.855,234.64,516096,1701183360
26,2023-11-28 22:57:00,234.63,234.61,234.795,234.36,544160,1701183420
27,2023-11-28 22:58:00,234.799,235.06,235.24,234.799,462410,1701183480
28,2023-11-28 22:59:00,235.184,235.352,235.45,235.18,467374,1701183540
29,2023-11-28 23:00:00,235.39,235.43,235.43,235.32,349678,1701183600
30,2023-11-28 23:01:00,235.215,235.692,235.692,235.215,568278,1701183660
31,2023-11-28 23:02:00,235.87,235.58,235.87,235.489,402212,1701183720
32,2023-11-28 23:03:00,235.54,234.97,235.54,234.93,452076,1701183780
33,2023-11-28 23:04:00,235.025,235.46,235.49,235.025,483416,1701183840
34,2023-11-28 23:05:00,235.64,235.39,235.64,235.35,382596,1701183900
35,2023-11-28 23:06:00,235.72,236.04,236.04,235.645,513516,1701183960
36,2023-11-28 23:07:00,235.843,235.6,235.93,235.6,308920,1701184020
37,2023-11-28 23:08:00,235.773,235.641,235.773,235.48,312900,1701184080
38,2023-11-28 23:09:00,235.78,235.89,235.965,235.78,340548,1701184140
39,2023-11-28 23:10:00,235.98,236.15,236.15,235.68,438960,1701184200
40,2023-11-28 23:11:00,236.06,235.485,236.06,235.485,431074,1701184260
41,2023-11-28 23:12:00,235.41,235.52,235.52,235.41,453248,1701184320
42,2023-11-28 23:13:00,235.54,235.56,235.734,235.5,385698,1701184380
43,2023-11-28 23:14:00,235.515,235.45,235.615,235.45,254494,1701184440
44,2023-11-28 23:15:00,235.425,235.23,235.425,235.085,388086,1701184500
45,2023-11-28 23:16:00,235.45,235.895,235.999,235.45,542284,1701184560
