,code,total_profit_rate
0,AAPL,0.0011179299999997117
1,AMD,-0.017242000000000646
2,BABA,0.004126770000000057
3,GOOGL,0.002308720000000042
4,MSFT,-0.0013269299999999484
5,NVDA,0.0018655499999999936
6,PDD,-0.006733549999999533
7,TSLA,0.00858674000000037
8,平均,-0.0009120962499999941
