,0
code,BABA
trade_days,13
win_days,5
win_sells,8
lose_sells,8
max_1d_profit,587.2050000000016
max_1d_lost,-80.62999999999958
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100412.677
total_profit_rate,0.004126770000000057
buy_nums,16
sell_nums,16
avg_win_sell_profit,103.45437500000013
avg_lose_sell_profit,-51.869749999999826
