,code,total_profit_rate
0,AAPL,-0.00198144999999994
1,AMD,-0.03268370000000054
2,BABA,0.0034828700000000268
3,GOOGL,0.01059055000000031
4,MSFT,-0.008181060000000628
5,NVDA,0.03283612999999952
6,PDD,-0.005680349999999779
7,TSLA,0.02068470000000011
8,平均,0.0023834612499998853
