,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
38,2024-01-11 23:09:00,226.859,226.67,226.859,226.58,303134.0,67985920.0,1704985740,,,,,,,,,1.0,,-2.439674186817492,14.216180265267084,1.336500000000001,19.006600347606277,-76.50540549360852,1,0,50091.02,226.859:220.0;,226.859:220.0;,,0.0,226.859;
64,2024-01-11 23:35:00,227.264,226.96,227.29,226.96,467544.0,105055232.0,1704987300,,,,,,,,,,,47.87038264101393,-2.6580030084604545,1.5380000000000007,17.22859318169833,59.51627169907,0,0,100089.1,,,227.264:220.0;,89.10000000000025,
98,2024-01-13 00:09:00,220.87,221.155,221.169,220.87,323788.0,71537664.0,1705075740,,,,,,,,,1.0,,14.142387592360812,14.810658766981106,0.8492142857142844,11.990600059003564,-72.30345125078998,1,0,50172.48,220.87:226.0;,220.87:226.0;,,0.0,220.87;
111,2024-01-13 00:22:00,221.28,221.55,221.55,221.16,359016.0,79436800.0,1705076520,,,,,,,,,,,70.37719558291514,10.601478350864014,0.7784285714285711,11.990600059003564,70.60614992130235,0,0,100181.76000000001,,,221.28:226.0;,92.65999999999923,
132,2024-01-13 00:43:00,219.64,219.467,219.64,219.4,279028.0,61069312.0,1705077780,,,,,,,1.0,,,,27.90543000557288,4.796273248323303,0.7757142857142867,11.5300691648517,-71.85607855417715,1,0,50323.48000000001,219.64:227.0;,219.64:227.0;,,0.0,219.64;
139,2024-01-13 00:50:00,219.33,218.91,219.375,218.91,802512.0,175044608.0,1705078200,,,,,,,,,,,5.292668418437927,-1.6257265725718495,0.7665000000000016,11.5300691648517,-72.68363789504868,0,0,100111.39000000001,,,219.33:227.0;,-70.36999999999406,
149,2024-01-13 01:00:00,218.26,218.25,218.27,218.161,299200.0,65175552.0,1705078800,,,,,1.0,,,,,,-9.781027399799434,-6.593276377637039,0.7433571428571436,9.58732625417364,-73.89155800499722,1,0,50129.85000000001,218.26:229.0;,218.26:229.0;,,0.0,218.26;
153,2024-01-13 01:04:00,218.0,217.985,218.14,217.86,401592.0,87368704.0,1705079040,,,,,,,,,,,-8.414361351463661,-6.593276377637039,0.7433571428571436,9.58732625417364,-64.5133972656577,0,0,100051.85,,,218.0:229.0;,-59.53999999999792,
138,2024-01-20 00:49:00,207.93,207.92,207.947,207.82,214736.0,44527616.0,1705682940,,,,,,,1.0,,1.0,,12.754613695268231,10.85418763736807,0.7487142857142837,15.436557843012444,-75.87328252669396,1,0,50148.65,207.93:240.0;,207.93:240.0;,,0.0,207.93;
161,2024-01-20 01:12:00,208.52,208.59,208.59,208.4,210664.0,43809792.0,1705684320,,,,,,,,,,,51.854571665462345,4.544757517342703,0.5937857142857175,14.218887036547423,69.59298954361799,0,0,100193.45000000001,,,208.52:240.0;,141.60000000000082,
150,2024-01-26 01:01:00,184.284,184.167,184.359,184.167,494600.0,90732544.0,1706202060,,,,,,,1.0,,,,-2.3036603768703685,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.09379532180151,1,0,50252.48600000001,184.284:271.0;,184.284:271.0;,,0.0,184.284;
152,2024-01-26 01:03:00,183.92,183.685,183.92,183.685,549864.0,100311040.0,1706202180,,,,,,,,,,,-7.608499231611816,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.70726610325886,0,0,100094.80600000001,,,183.92:271.0;,-98.64400000000117,
