,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
198,2024-04-18 00:49:00,84.555,84.663,84.663,84.555,128460.0,108320768.0,1713372540,,,1.0,,,,,,,,6.430896116484519,-15.751694951601516,0.2782857142857163,12.066991609810673,-72.77590019470226,1,0,50027.994999999995,84.555:591.0;,84.555:591.0;,,0.0,84.555;
210,2024-04-18 01:01:00,84.649,84.717,84.731,84.649,123740.0,104404992.0,1713373260,,,,,,,,,,,42.064474758788826,-12.613446999743104,0.2812857142857154,8.211060027789003,75.8019664178393,0,0,100055.554,,,84.649:591.0;,55.553999999996506,
278,2024-04-20 02:09:00,79.277,79.044,79.277,79.033,294208.0,232370176.0,1713550140,,,,,1.0,,,,,,-0.2201610327057395,0.1166044841711055,0.3509285714285722,14.00116955703376,-60.38356990910549,1,0,50031.767,79.277:631.0;,79.277:631.0;,,0.0,79.277;
279,2024-04-20 02:10:00,78.996,78.933,79.122,78.933,216988.0,170905600.0,1713550200,,,,,,,,,,,1.7383891985196414,0.8186652268337333,0.3930000000000007,14.00116955703376,-40.36790447929824,0,0,99878.24299999999,,,78.996:631.0;,-177.31100000000373,
24,2024-06-21 21:55:00,125.46,124.97,125.46,124.97,2464024.0,307318784.0,1718978100,1.0,,,,,,,,1.0,,-13.7201498832858,7.549272116311485,1.4226428571428542,14.17295246274884,-76.43822277872134,1,0,49945.16299999999,125.46:398.0;,125.46:398.0;,,0.0,125.46;
35,2024-06-21 22:06:00,126.1,126.19,126.19,126.0,1091728.0,137023488.0,1718978760,,,,,,,,,,,7.753657977901206,8.790267946806331,1.4993571428571388,8.07516086468641,5.854023947652284,0,0,100132.96299999999,,,126.1:398.0;,254.72000000000023,
15,2024-06-24 21:46:00,122.841,122.87,122.94,122.46,2619520.0,320923648.0,1719236760,1.0,,,,,,,,,,5.822589248124075,6.77086745480738,0.9230714285714268,4.376084287804588,-73.88702227307208,1,0,50136.67599999999,122.841:407.0;,122.841:407.0;,,0.0,122.841;
18,2024-06-24 21:49:00,122.76,122.24,122.76,122.24,2636140.0,322441728.0,1719236940,,,,,,,,,,,-0.8215106981809299,6.77086745480738,0.9230714285714268,4.376084287804588,-74.50254807189648,0,0,100099.99599999998,,,122.76:407.0;,-32.966999999995465,
21,2024-06-24 21:52:00,121.8,122.255,122.255,121.8,2113144.0,257652736.0,1719237120,,,,,,,,,1.0,,-4.720973673252516,4.025394225831235,1.0394999999999988,4.376084287804588,-77.11998508207427,1,0,50040.19599999999,121.8:411.0;,121.8:411.0;,,0.0,121.8;
44,2024-06-24 22:15:00,122.97,122.84,122.97,122.77,949776.0,116431872.0,1719238500,,,,,,,,,,,30.4637300358486,13.509223829174047,1.2302857142857124,2.0946456828208966,29.70507343110863,0,0,100580.86599999998,,,122.97:411.0;,480.8700000000007,
61,2024-06-24 22:32:00,121.45,121.57,121.665,121.45,1887544.0,229396480.0,1719239520,,,,,,,1.0,,,,14.264655457689535,8.247013598235569,1.2933571428571429,-0.8467088734686286,-75.7194276705596,1,0,50543.46599999998,121.45:412.0;,121.45:412.0;,,0.0,121.45;
64,2024-06-24 22:35:00,121.12,121.43,121.43,121.089,1456840.0,176513024.0,1719239700,,,,,,,,,,,13.501235858982156,7.332385417299598,1.2524999999999995,-0.8467088734686286,-71.46102680810529,0,0,100444.90599999999,,,121.12:412.0;,-135.9599999999993,
81,2024-06-24 22:52:00,118.98,119.145,119.164,118.98,2628896.0,313114624.0,1719240720,,,1.0,,,,,,,,-0.719493180054755,1.9247153517032205,1.1076428571428565,-0.8467088734686286,-73.22955926580511,1,0,50473.30599999999,118.98:420.0;,118.98:420.0;,,0.0,118.98;
84,2024-06-24 22:55:00,118.79,119.28,119.28,118.79,2218912.0,264095744.0,1719240900,,,,,,,,,,,3.5549969706821187,2.056126701495735,1.0729999999999993,-0.8467088734686286,27.44186199123441,0,0,100365.106,,,118.79:420.0;,-79.79999999999905,
35,2024-07-17 22:06:00,119.3,119.209,119.3,119.185,2042592.0,243321856.0,1721225160,1.0,,,,,,,,1.0,,-11.875788649534726,16.28297287589706,1.026142857142856,11.017449878133348,-77.54472127113387,1,0,50259.106,119.3:420.0;,119.3:420.0;,,0.0,119.3;
37,2024-07-17 22:08:00,118.74,118.71,118.96,118.65,2058584.0,244619264.0,1721225280,,,,,,,,,,,-11.6074229405818,16.28297287589706,1.026142857142856,11.017449878133348,-75.26539635413876,0,0,100129.90599999999,,,118.74:420.0;,-235.20000000000095,
194,2024-07-18 00:45:00,117.4,117.09,117.4,117.09,1262912.0,148187136.0,1721234700,,,,,,,1.0,,,,4.127616000965936,-5.856795043608152,0.4385714285714306,5.979289052274929,-68.73671289013134,1,0,50000.105999999985,117.4:427.0;,117.4:427.0;,,0.0,117.4;
195,2024-07-18 00:46:00,117.21,116.948,117.31,116.948,2287440.0,267663360.0,1721234760,,,,,,,,,,,2.3864840609013243,-5.856795043608152,0.4385714285714306,5.979289052274929,-73.70191056988128,0,0,100048.77599999998,,,117.21:427.0;,-81.1300000000051,
115,2024-07-18 23:26:00,116.77,117.065,117.065,116.77,1066736.0,124255232.0,1721316360,,,1.0,,,,,,,,-5.717819863614487,17.085815539274634,0.7656428571428587,15.996207234919613,-78.10373717235913,1,0,50071.215999999986,116.77:428.0;,116.77:428.0;,,0.0,116.77;
117,2024-07-18 23:28:00,116.8,116.735,116.935,116.735,737264.0,86003712.0,1721316480,,,,,,,,,,,-5.631563598966125,17.085815539274634,0.7656428571428587,15.996207234919613,-74.9500749018793,0,0,100061.61599999998,,,116.8:428.0;,12.840000000000487,
361,2024-07-25 03:32:00,114.01,113.995,114.02,113.93,1052352.0,120623104.0,1721849520,,,1.0,,,,,,,,6.584091178107137,8.355478846359453,0.4540714285714295,-9.365665309899214,-77.06488954193462,1,0,50125.235999999975,114.01:438.0;,114.01:438.0;,,0.0,114.01;
372,2024-07-25 03:43:00,115.435,115.49,115.543,115.36,1019520.0,118177792.0,1721850180,,,,,,,,,,,94.43409099655996,15.880410047584494,0.5265714285714286,-9.365665309899214,84.14939257414122,0,0,100685.76599999997,,,115.435:438.0;,624.1499999999987,
5,2024-07-25 21:36:00,111.44,110.83,111.44,110.83,3623226.0,401972736.0,1721914560,1.0,,,,,,,,1.0,,16.584362387338857,14.988972994949757,0.8929999999999997,-17.85498298800377,-69.85869821823992,1,0,50426.32599999997,111.44:451.0;,111.44:451.0;,,0.0,111.44;
8,2024-07-25 21:39:00,111.83,111.62,111.9,111.62,1497992.0,167084032.0,1721914740,,,,,1.0,,,,,,11.311812151388024,14.988972994949757,0.8929999999999997,-17.85498298800377,-69.61599831937272,1,0,102.82599999997183,111.44:451.0;111.83:450.0;,111.83:450.0;,,0.0,111.83;111.83;
