,code,total_profit_rate
0,AAPL,0.0030321999999998184
1,AMD,-0.019290920000000655
2,BABA,0.0009353100000002446
3,GOOGL,-0.0008257300000003021
4,MSFT,-0.0010252099999998876
5,NVDA,0.006368509999999716
6,PDD,0.0018382100000005064
7,TSLA,0.006986180000000397
8,平均,-0.0002476812500000203
