,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
210,2024-01-03 02:01:00,47.915,47.885,47.915,47.885,124200,1704218460,,,,,1.0,,,,,,-14.662820141074675,11.532803395768774,0.1237857142857135,-8.98995992211286,-78.28188129612465,1,0,50024.655,47.915:1043.0;,47.915:1043.0;,,0.0,47.915;
260,2024-01-03 02:51:00,47.945,47.89,47.945,47.89,156880,1704221460,,,,,,,,,,,91.79260690371032,34.42614257501024,0.1186428571428572,-11.236460352218929,-10.02930872463163,0,0,100031.29000000001,,,47.945:1043.0;,31.290000000001186,
338,2024-01-03 04:09:00,47.164,47.175,47.175,47.145,137944,1704226140,,,,,1.0,,,,,,-5.896852410025545,6.072505436562118,0.1339285714285699,-19.09139380672697,-74.10613947933827,1,0,50037.450000000004,47.164:1060.0;,47.164:1060.0;,,0.0,47.164;
369,2024-01-03 04:40:00,47.185,47.2,47.2,47.165,175624,1704228000,,,,,,,,,,,41.23667362124543,2.982637109556684,0.1278571428571417,-20.70157425820308,42.23700281268256,0,0,100053.55000000002,,,47.185:1060.0;,22.260000000000844,
46,2024-01-03 23:17:00,46.615,46.659,46.685,46.615,261880,1704295020,1.0,,,,,,,,,,-3.237038908399789,16.667135342213683,0.308642857142857,11.012132278725232,-77.64105760258853,1,0,50035.65500000001,46.615:1073.0;,46.615:1073.0;,,0.0,46.615;
69,2024-01-03 23:40:00,46.46,46.43,46.46,46.405,681552,1704296400,,,,,,,,,,,8.988900990359191,8.76770529710548,0.2969999999999996,9.655727295628015,-72.39511708453549,0,0,99887.23500000002,,,46.46:1073.0;,-166.31500000000122,
71,2024-01-03 23:42:00,46.535,46.51,46.562,46.51,270712,1704296520,,,,,,,,,1.0,,7.897935382282021,8.76770529710548,0.2969999999999996,9.655727295628015,-73.82420219068386,1,0,49862.11000000002,46.535:1075.0;,46.535:1075.0;,,0.0,46.535;
113,2024-01-04 00:24:00,46.79,46.806,46.815,46.79,63440,1704299040,,,,,,,,,,,86.46079058135291,20.023628106204058,0.1909999999999994,9.182171784995088,20.039549564789176,0,0,100161.36000000002,,,46.79:1075.0;,274.12500000000273,
296,2024-01-05 03:27:00,45.955,45.905,45.955,45.886,70820,1704396420,1.0,,,,,,,,,,-5.222379284219059,15.894020142210977,0.1003571428571424,7.895546994599147,-75.36255297402816,1,0,50116.36500000002,45.955:1089.0;,45.955:1089.0;,,0.0,45.955;
300,2024-01-05 03:31:00,45.839,45.835,45.844,45.835,109428,1704396660,,,,,,,,,,,-10.255848194424992,10.504255256362498,0.0982142857142852,7.241482190529105,-76.45482283780203,0,0,100035.03600000002,,,45.839:1089.0;,-126.32399999999963,
387,2024-01-05 04:58:00,45.625,45.605,45.625,45.59,183496,1704401880,,,,,,,,,1.0,,-0.8665576274715647,8.833362890717225,0.128071428571428,6.642510981571771,-75.26683307382747,1,0,100035.03600000002,,,,0.0,
280,2024-02-14 03:11:00,55.915,55.891,55.936,55.891,192396,1707851460,,,,,,,,,1.0,,-6.81114411492176,13.328335538516306,0.1424285714285719,1.5701620970461363,-74.36173540805012,1,0,50047.02600000002,55.915:894.0;,55.915:894.0;,,0.0,55.915;
282,2024-02-14 03:13:00,55.905,55.83,55.905,55.83,105644,1707851580,,,,,1.0,,,,,,-7.960260917554347,13.328335538516306,0.1424285714285719,1.5701620970461363,-76.49034519677721,1,0,67.95600000002014,55.915:894.0;55.905:894.0;,55.905:894.0;,,0.0,55.915;55.905;
285,2024-02-14 03:16:00,55.725,55.789,55.789,55.725,178208,1707851760,,,,,,,,,,,-6.912230836696846,9.48931891638317,0.1514285714285722,1.5701620970461363,-76.61026815217818,0,0,99704.25600000002,,,55.725:894.0;55.725:894.0;,-330.7799999999977,
286,2024-02-14 03:17:00,55.795,55.755,55.795,55.735,250936,1707851820,,,,,,,1.0,,,,-6.443127937257767,9.48931891638317,0.1514285714285722,1.5701620970461363,-69.14905967158724,1,0,49711.93600000002,55.795:896.0;,55.795:896.0;,,0.0,55.795;
317,2024-02-14 03:48:00,56.023,55.895,56.023,55.885,204120,1707853680,,,,,,,,,,,81.68756377425393,9.279643502730202,0.1640714285714288,-4.391350350778453,67.72137423984648,0,0,99908.54400000002,,,56.023:896.0;,204.28800000000138,
346,2024-03-06 04:17:00,58.035,58.015,58.041,58.015,151040,1709669820,,,1.0,,,,,,,,14.907685189997409,4.019394209072292,0.177428571428572,-11.530776186716508,-62.00736621304123,1,0,49998.444000000025,58.035:860.0;,58.035:860.0;,,0.0,58.035;
353,2024-03-06 04:24:00,57.85,57.943,57.943,57.85,283952,1709670240,,,,,,,,,,,10.993234885867524,4.053844324205134,0.1709285714285719,-11.530776186716508,-72.08416220663793,0,0,99749.44400000002,,,57.85:860.0;,-159.09999999999584,
235,2024-04-16 01:26:00,57.156,57.045,57.156,57.045,244980,1713201960,,,1.0,,,,,,,,4.617769881920438,-3.759750060346129,0.2649285714285717,8.490702580457551,-78.05907775321465,1,0,49909.41200000002,57.156:872.0;,57.156:872.0;,,0.0,57.156;
238,2024-04-16 01:29:00,56.755,56.53,56.755,56.53,1019100,1713202140,,,,,,,,,,,-1.0846063025291812,-3.759750060346129,0.2649285714285717,8.490702580457551,-78.5473002326819,0,0,99399.77200000003,,,56.755:872.0;,-349.67199999999673,
244,2024-04-16 01:35:00,56.26,56.34,56.405,56.26,724264,1713202500,,,,,1.0,,,,,,-0.8895692792101002,-6.113453360986682,0.282428571428572,3.170561631229674,-67.17549946631209,1,0,49553.412000000026,56.26:886.0;,56.26:886.0;,,0.0,56.26;
249,2024-04-16 01:40:00,56.115,56.065,56.115,56.051,412756,1713202800,,,,,,,,,,,-0.0009182344776732,-7.660684792173583,0.3000714285714291,3.170561631229674,-43.68772803023786,0,0,99271.30200000003,,,56.115:886.0;,-128.46999999999647,
19,2024-04-16 21:50:00,55.45,55.565,55.57,55.45,265617,1713275400,1.0,,,,,,,,,,42.19723473186068,10.187972536763064,0.3515000000000015,2.80599631676224,-49.78386836199945,1,0,49643.552000000025,55.45:895.0;,55.45:895.0;,,0.0,55.45;
30,2024-04-16 22:01:00,55.93,55.875,55.93,55.875,293664,1713276060,,1.0,,,,,,,,,74.19131238806193,15.631264764086495,0.358428571428573,2.891605367564374,70.54559917601334,0,1,74700.19200000002,55.45:447.0;,,55.93:448;,215.0399999999986,56.08;
37,2024-04-16 22:08:00,55.71,55.86,55.895,55.71,326025,1713276480,,,,,,,,,,,82.42473311569022,18.58110635255401,0.3447857142857157,2.891605367564374,52.02774229286695,0,0,99602.56200000002,,,55.71:447.0;,116.21999999999912,
196,2024-04-18 00:47:00,53.43,53.395,53.43,53.35,463924,1713372420,,,1.0,,,,,,,,-1.583924484160864,-16.866411792922364,0.2262142857142853,4.738198248611781,-75.04775294890372,1,0,49805.80200000002,53.43:932.0;,53.43:932.0;,,0.0,53.43;
256,2024-04-18 01:47:00,54.145,54.11,54.145,54.07,171964,1713376020,,,,,,,,,,,93.58310898011844,17.50417663576451,0.2182142857142857,4.975256834991971,28.741285216503854,0,0,100268.94200000001,,,54.145:932.0;,666.3800000000032,
10,2024-04-19 21:41:00,51.84,51.762,51.905,51.76,357502,1713534060,1.0,,,,,,,,,,24.297852652928256,15.532400115526592,0.3945714285714286,11.468342624089058,-63.097888094482535,1,0,50139.662000000004,51.84:967.0;,51.84:967.0;,,0.0,51.84;
18,2024-04-19 21:49:00,52.11,52.06,52.11,52.01,346837,1713534540,,1.0,,,,,,,,,38.30433930691052,18.496065005229973,0.4067142857142859,11.468342624089058,16.10145992244484,0,1,75360.902,51.84:483.0;,,52.11:484;,130.67999999999807,52.339;
20,2024-04-19 21:51:00,51.88,51.88,51.89,51.88,315048,1713534660,,,,,,,,,,,35.138535124528104,19.10906825695217,0.4274285714285715,11.468342624089058,-24.7247860870955,0,0,100418.94200000001,,,51.88:483.0;,19.319999999999588,
56,2024-04-19 22:27:00,51.1,51.036,51.1,51.036,350176,1713536820,,,,,,,1.0,,,,-10.070830713554706,13.174573167690356,0.474928571428571,12.136625308926517,-77.76735840748564,1,0,50289.84200000001,51.1:981.0;,51.1:981.0;,,0.0,51.1;
