,dt,open,close,high,low,vol,turnover,ts
0,2022-05-03 21:31:00,97.51,97.43,99.38,96.89,439108,44341360.0,1651584660
1,2022-05-03 21:32:00,97.32,97.385,97.49,97.32,16098,1610420.0,1651584720
2,2022-05-03 21:33:00,97.466,97.72,97.869,97.466,12629,1265996.0,1651584780
3,2022-05-03 21:34:00,97.685,98.57,98.69,97.685,391445,39297160.0,1651584840
4,2022-05-03 21:35:00,98.95,99.34,99.54,98.95,234515,23895960.0,1651584900
5,2022-05-03 21:36:00,99.05,99.78,99.78,99.02,183951,18755312.0,1651584960
6,2022-05-03 21:37:00,99.674,99.351,99.885,99.351,210540,21559552.0,1651585020
7,2022-05-03 21:38:00,99.435,99.25,99.435,99.25,132180,13472224.0,1651585080
8,2022-05-03 21:39:00,99.29,99.61,99.69,99.29,118742,12135296.0,1651585140
9,2022-05-03 21:40:00,99.475,99.575,99.8,99.475,107640,11008016.0,1651585200
10,2022-05-03 21:41:00,99.68,99.509,99.68,99.38,122263,12484992.0,1651585260
11,2022-05-03 21:42:00,99.41,98.945,99.41,98.931,135877,13823920.0,1651585320
12,2022-05-03 21:43:00,99.06,99.23,99.24,98.895,92416,9398448.0,1651585380
13,2022-05-03 21:44:00,98.92,98.77,98.92,98.72,83514,8474144.0,1651585440
14,2022-05-03 21:45:00,98.69,98.53,98.69,98.515,66450,6728656.0,1651585500
15,2022-05-03 21:46:00,98.41,98.315,98.415,98.315,111433,11252416.0,1651585560
16,2022-05-03 21:47:00,98.045,98.04,98.045,97.78,107383,10807056.0,1651585620
17,2022-05-03 21:48:00,98.165,98.232,98.42,98.165,70670,7129872.0,1651585680
18,2022-05-03 21:49:00,98.19,97.81,98.19,97.8,69080,6949856.0,1651585740
19,2022-05-03 21:50:00,97.72,97.75,97.78,97.64,79159,7940608.0,1651585800
20,2022-05-03 21:51:00,97.8,97.83,97.892,97.68,120475,12096352.0,1651585860
21,2022-05-03 21:52:00,97.521,97.718,97.718,97.521,91444,9159296.0,1651585920
22,2022-05-03 21:53:00,97.76,97.955,97.955,97.665,89744,9008160.0,1651585980
23,2022-05-03 21:54:00,97.92,98.005,98.032,97.82,64019,6436416.0,1651586040
24,2022-05-03 21:55:00,97.95,98.46,98.46,97.95,134236,13541888.0,1651586100
25,2022-05-03 21:56:00,98.41,98.272,98.462,98.25,72966,7369056.0,1651586160
26,2022-05-03 21:57:00,98.235,98.61,98.61,98.22,66594,6726944.0,1651586220
27,2022-05-03 21:58:00,98.615,98.76,98.76,98.615,59260,6002272.0,1651586280
28,2022-05-03 21:59:00,98.8,98.96,98.97,98.8,54315,5512928.0,1651586340
29,2022-05-03 22:00:00,98.998,99.03,99.03,98.93,76517,7777280.0,1651586400
30,2022-05-03 22:01:00,99.06,99.33,99.33,99.06,88064,8962016.0,1651586460
31,2022-05-03 22:02:00,99.42,99.4,99.495,99.27,115499,11781600.0,1651586520
32,2022-05-03 22:03:00,99.35,99.18,99.36,99.18,41407,4220480.0,1651586580
33,2022-05-03 22:04:00,99.05,99.1,99.26,99.05,41806,4254688.0,1651586640
34,2022-05-03 22:05:00,99.08,99.06,99.17,99.046,29748,3025888.0,1651586700
35,2022-05-03 22:06:00,99.08,98.84,99.08,98.83,70478,7158880.0,1651586760
36,2022-05-03 22:07:00,98.73,98.7,98.91,98.7,42746,4333920.0,1651586820
37,2022-05-03 22:08:00,98.565,98.41,98.565,98.36,51672,5223712.0,1651586880
38,2022-05-03 22:09:00,98.4,98.36,98.4,98.32,51871,5236768.0,1651586940
39,2022-05-03 22:10:00,98.315,98.17,98.33,98.17,56659,5716128.0,1651587000
40,2022-05-03 22:11:00,98.14,98.22,98.36,98.056,66629,6715520.0,1651587060
41,2022-05-03 22:12:00,98.087,98.09,98.26,98.087,40773,4111392.0,1651587120
42,2022-05-03 22:13:00,97.92,97.87,98.0,97.82,78081,7849696.0,1651587180
43,2022-05-03 22:14:00,97.88,98.01,98.05,97.88,34905,3511200.0,1651587240
44,2022-05-03 22:15:00,97.97,97.92,98.005,97.697,94473,9490464.0,1651587300
45,2022-05-03 22:16:00,97.78,97.715,97.91,97.715,35753,3591840.0,1651587360
46,2022-05-03 22:17:00,97.71,97.58,97.71,97.53,80801,8096032.0,1651587420
47,2022-05-03 22:18:00,97.699,97.75,97.86,97.699,88825,8918496.0,1651587480
48,2022-05-03 22:19:00,97.77,97.98,98.033,97.77,39065,3927104.0,1651587540
49,2022-05-03 22:20:00,97.97,97.821,98.06,97.821,44715,4498144.0,1651587600
50,2022-05-03 22:21:00,97.804,97.96,97.96,97.804,36638,3680480.0,1651587660
51,2022-05-03 22:22:00,97.96,97.711,97.995,97.711,36237,3641184.0,1651587720
52,2022-05-03 22:23:00,97.67,97.638,97.67,97.54,38623,3870752.0,1651587780
53,2022-05-03 22:24:00,97.66,97.745,97.745,97.635,22593,2265952.0,1651587840
54,2022-05-03 22:25:00,97.73,97.76,97.76,97.73,33142,3326080.0,1651587900
55,2022-05-03 22:26:00,97.77,98.08,98.08,97.77,38589,3878560.0,1651587960
56,2022-05-03 22:27:00,98.112,98.26,98.26,98.06,43809,4412768.0,1651588020
57,2022-05-03 22:28:00,98.11,98.18,98.18,98.06,25246,2543968.0,1651588080
58,2022-05-03 22:29:00,98.168,98.23,98.28,98.168,30608,3085952.0,1651588140
59,2022-05-03 22:30:00,98.34,98.37,98.375,98.289,51424,5192416.0,1651588200
60,2022-05-03 22:31:00,98.34,98.246,98.389,98.23,40359,4073376.0,1651588260
61,2022-05-03 22:32:00,98.21,97.9,98.21,97.855,61968,6233088.0,1651588320
62,2022-05-03 22:33:00,97.965,98.005,98.175,97.965,33411,3364032.0,1651588380
63,2022-05-03 22:34:00,98.1,98.285,98.285,98.1,30926,3117824.0,1651588440
64,2022-05-03 22:35:00,98.25,98.215,98.325,98.215,35441,3576448.0,1651588500
65,2022-05-03 22:36:00,98.14,97.966,98.15,97.966,28458,2865152.0,1651588560
66,2022-05-03 22:37:00,98.028,97.977,98.028,97.938,24207,2435072.0,1651588620
67,2022-05-03 22:38:00,97.88,97.67,97.88,97.67,49081,4927808.0,1651588680
68,2022-05-03 22:39:00,97.653,97.585,97.653,97.5,29868,2993792.0,1651588740
69,2022-05-03 22:40:00,97.61,97.33,97.61,97.33,61916,6194432.0,1651588800
70,2022-05-03 22:41:00,97.333,97.394,97.4,97.32,52374,5235328.0,1651588860
71,2022-05-03 22:42:00,97.335,97.246,97.37,97.246,59219,5917824.0,1651588920
72,2022-05-03 22:43:00,97.185,97.188,97.192,97.153,48170,4808896.0,1651588980
73,2022-05-03 22:44:00,97.17,97.135,97.17,97.05,42264,4215936.0,1651589040
74,2022-05-03 22:45:00,97.14,97.24,97.3,97.14,32168,3213568.0,1651589100
75,2022-05-03 22:46:00,97.29,97.26,97.29,97.26,33012,3297472.0,1651589160
76,2022-05-03 22:47:00,97.304,97.19,97.304,97.18,32499,3245696.0,1651589220
77,2022-05-03 22:48:00,97.16,97.146,97.165,97.13,22045,2199936.0,1651589280
78,2022-05-03 22:49:00,97.21,97.302,97.35,97.21,42352,4231680.0,1651589340
79,2022-05-03 22:50:00,97.275,97.265,97.289,97.25,23249,2321728.0,1651589400
80,2022-05-03 22:51:00,97.21,97.24,97.25,97.15,24281,2424192.0,1651589460
81,2022-05-03 22:52:00,97.34,97.33,97.36,97.272,26946,2692608.0,1651589520
82,2022-05-03 22:53:00,97.347,97.32,97.35,97.3,24113,2410304.0,1651589580
83,2022-05-03 22:54:00,97.34,97.415,97.415,97.34,32508,3250688.0,1651589640
84,2022-05-03 22:55:00,97.531,97.39,97.531,97.39,50134,5017920.0,1651589700
85,2022-05-03 22:56:00,97.41,97.27,97.41,97.27,61333,6133440.0,1651589760
86,2022-05-03 22:57:00,97.24,97.25,97.26,97.18,41205,4114688.0,1651589820
87,2022-05-03 22:58:00,97.404,97.245,97.44,97.245,47394,4739072.0,1651589880
88,2022-05-03 22:59:00,97.137,97.35,97.38,97.137,70018,6993024.0,1651589940
89,2022-05-03 23:00:00,97.415,97.46,97.49,97.407,30330,3035712.0,1651590000
90,2022-05-03 23:01:00,97.49,97.55,97.58,97.49,15455,1548416.0,1651590060
91,2022-05-03 23:02:00,97.56,97.523,97.56,97.47,32329,3237504.0,1651590120
92,2022-05-03 23:03:00,97.543,97.43,97.585,97.415,40442,4049536.0,1651590180
93,2022-05-03 23:04:00,97.45,97.44,97.47,97.415,11386,1139392.0,1651590240
