,dt,open,close,high,low,vol,ts
0,2024-05-09 21:31:00,79.5,79.92,79.92,78.39,408977,1715261460
1,2024-05-09 21:32:00,79.865,79.74,79.865,79.74,15113,1715261520
2,2024-05-09 21:33:00,79.73,79.25,79.73,79.25,382087,1715261580
3,2024-05-09 21:34:00,79.11,79.13,79.13,79.07,105019,1715261640
4,2024-05-09 21:35:00,79.165,79.14,79.315,79.14,127354,1715261700
5,2024-05-09 21:36:00,79.17,79.178,79.22,79.024,90964,1715261760
6,2024-05-09 21:37:00,79.2,79.05,79.2,79.05,71344,1715261820
7,2024-05-09 21:38:00,79.03,78.98,79.06,78.971,65683,1715261880
8,2024-05-09 21:39:00,78.99,78.87,78.99,78.87,63633,1715261940
9,2024-05-09 21:40:00,78.855,78.875,78.875,78.785,78280,1715262000
10,2024-05-09 21:41:00,78.89,78.8,78.9,78.8,48778,1715262060
11,2024-05-09 21:42:00,78.77,78.795,78.795,78.75,47831,1715262120
12,2024-05-09 21:43:00,78.72,78.75,78.82,78.72,56145,1715262180
13,2024-05-09 21:44:00,78.765,78.92,78.92,78.765,22983,1715262240
14,2024-05-09 21:45:00,78.89,78.93,78.93,78.88,35147,1715262300
15,2024-05-09 21:46:00,78.92,78.985,78.985,78.92,36442,1715262360
16,2024-05-09 21:47:00,78.98,78.998,79.0,78.96,42823,1715262420
17,2024-05-09 21:48:00,78.975,79.07,79.07,78.975,58028,1715262480
18,2024-05-09 21:49:00,79.09,79.155,79.155,79.09,74519,1715262540
19,2024-05-09 21:50:00,79.155,79.1,79.185,79.1,60494,1715262600
20,2024-05-09 21:51:00,79.11,79.22,79.22,79.11,79646,1715262660
21,2024-05-09 21:52:00,79.215,79.17,79.215,79.16,27412,1715262720
22,2024-05-09 21:53:00,79.17,79.125,79.17,79.08,29037,1715262780
23,2024-05-09 21:54:00,79.12,79.098,79.12,79.04,31605,1715262840
24,2024-05-09 21:55:00,79.11,79.12,79.145,79.11,25540,1715262900
25,2024-05-09 21:56:00,79.11,79.115,79.125,79.085,30960,1715262960
26,2024-05-09 21:57:00,79.16,79.135,79.16,79.115,28356,1715263020
27,2024-05-09 21:58:00,79.16,79.14,79.175,79.135,29773,1715263080
28,2024-05-09 21:59:00,79.14,79.135,79.14,79.124,24244,1715263140
29,2024-05-09 22:00:00,79.15,79.12,79.15,79.115,31090,1715263200
30,2024-05-09 22:01:00,79.07,79.173,79.173,79.07,33744,1715263260
31,2024-05-09 22:02:00,79.195,79.158,79.21,79.158,47671,1715263320
32,2024-05-09 22:03:00,79.118,79.13,79.15,79.118,17655,1715263380
33,2024-05-09 22:04:00,79.12,79.079,79.12,79.075,27966,1715263440
34,2024-05-09 22:05:00,79.085,79.155,79.155,79.06,42997,1715263500
35,2024-05-09 22:06:00,79.125,79.105,79.15,79.105,18713,1715263560
36,2024-05-09 22:07:00,79.125,79.112,79.125,79.085,31787,1715263620
37,2024-05-09 22:08:00,79.115,79.14,79.165,79.115,47764,1715263680
38,2024-05-09 22:09:00,79.14,79.11,79.14,79.11,28435,1715263740
39,2024-05-09 22:10:00,79.11,79.115,79.124,79.11,11029,1715263800
40,2024-05-09 22:11:00,79.1,79.095,79.1,79.08,27675,1715263860
41,2024-05-09 22:12:00,79.095,79.11,79.145,79.095,35915,1715263920
42,2024-05-09 22:13:00,79.13,79.135,79.135,79.095,12714,1715263980
43,2024-05-09 22:14:00,79.103,79.105,79.105,79.095,28391,1715264040
44,2024-05-09 22:15:00,79.06,79.06,79.065,79.06,30688,1715264100
45,2024-05-09 22:16:00,79.04,79.055,79.055,79.035,24360,1715264160
46,2024-05-09 22:17:00,79.03,79.055,79.055,79.015,29872,1715264220
47,2024-05-09 22:18:00,79.06,79.02,79.085,79.02,17764,1715264280
48,2024-05-09 22:19:00,79.05,79.02,79.05,79.015,33647,1715264340
49,2024-05-09 22:20:00,79.01,79.05,79.05,79.0,27565,1715264400
50,2024-05-09 22:21:00,79.08,79.16,79.171,79.08,60704,1715264460
51,2024-05-09 22:22:00,79.185,79.29,79.29,79.175,44816,1715264520
52,2024-05-09 22:23:00,79.35,79.44,79.44,79.35,65848,1715264580
53,2024-05-09 22:24:00,79.44,79.495,79.5,79.43,68949,1715264640
54,2024-05-09 22:25:00,79.488,79.45,79.495,79.44,53622,1715264700
55,2024-05-09 22:26:00,79.42,79.39,79.42,79.36,39535,1715264760
56,2024-05-09 22:27:00,79.39,79.4,79.4,79.375,23562,1715264820
57,2024-05-09 22:28:00,79.41,79.425,79.43,79.41,23378,1715264880
58,2024-05-09 22:29:00,79.42,79.42,79.43,79.42,20391,1715264940
59,2024-05-09 22:30:00,79.42,79.394,79.424,79.373,19530,1715265000
60,2024-05-09 22:31:00,79.388,79.37,79.39,79.37,16869,1715265060
61,2024-05-09 22:32:00,79.34,79.425,79.48,79.34,113734,1715265120
62,2024-05-09 22:33:00,79.4,79.495,79.495,79.4,35799,1715265180
63,2024-05-09 22:34:00,79.51,79.54,79.54,79.5,25909,1715265240
64,2024-05-09 22:35:00,79.54,79.565,79.565,79.54,24796,1715265300
65,2024-05-09 22:36:00,79.59,79.62,79.62,79.59,25860,1715265360
66,2024-05-09 22:37:00,79.59,79.59,79.615,79.59,46756,1715265420
67,2024-05-09 22:38:00,79.55,79.53,79.55,79.49,36210,1715265480
68,2024-05-09 22:39:00,79.525,79.49,79.525,79.48,21027,1715265540
69,2024-05-09 22:40:00,79.505,79.495,79.53,79.49,22091,1715265600
70,2024-05-09 22:41:00,79.44,79.49,79.49,79.44,17717,1715265660
