,0
code,AMD
trade_days,19
win_days,6
win_sells,15
lose_sells,20
max_1d_profit,1162.5950000000016
max_1d_lost,-2254.3750000000123
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,95593.522
total_profit_rate,-0.044064780000000026
buy_nums,33
sell_nums,35
avg_win_sell_profit,415.60993333333323
avg_lose_sell_profit,-532.0313500000021
