,dt,open,close,high,low,vol,turnover,ts
0,2023-01-18 22:31:00,91.94,92.2,92.2,90.862,925752,85252616.0,1674052260
1,2023-01-18 22:32:00,92.2,92.405,92.405,92.2,166563,15407328.0,1674052320
2,2023-01-18 22:33:00,92.37,91.98,92.37,91.98,175954,16251232.0,1674052380
3,2023-01-18 22:34:00,91.86,91.94,91.94,91.83,136130,12537424.0,1674052440
4,2023-01-18 22:35:00,91.94,92.046,92.046,91.94,85204,7856616.0,1674052500
5,2023-01-18 22:36:00,92.02,91.95,92.02,91.91,99844,9202624.0,1674052560
6,2023-01-18 22:37:00,91.97,91.83,92.04,91.83,101111,9318432.0,1674052620
7,2023-01-18 22:38:00,91.78,91.64,91.78,91.625,178748,16435136.0,1674052680
8,2023-01-18 22:39:00,91.647,91.74,91.78,91.647,85374,7847824.0,1674052740
9,2023-01-18 22:40:00,91.73,91.85,91.85,91.695,72997,6711536.0,1674052800
10,2023-01-18 22:41:00,91.87,91.77,91.92,91.77,110512,10176688.0,1674052860
11,2023-01-18 22:42:00,91.82,91.72,91.82,91.72,55242,5081888.0,1674052920
12,2023-01-18 22:43:00,91.69,91.8,91.8,91.62,84312,7750592.0,1674052980
13,2023-01-18 22:44:00,91.81,91.625,91.81,91.625,57499,5286960.0,1674053040
14,2023-01-18 22:45:00,91.52,91.555,91.555,91.45,140446,12879200.0,1674053100
15,2023-01-18 22:46:00,91.625,91.6,91.68,91.47,146059,13398032.0,1674053160
16,2023-01-18 22:47:00,91.575,91.57,91.575,91.49,53442,4902960.0,1674053220
17,2023-01-18 22:48:00,91.62,91.46,91.62,91.46,49544,4545872.0,1674053280
18,2023-01-18 22:49:00,91.47,91.535,91.535,91.47,34561,3169216.0,1674053340
19,2023-01-18 22:50:00,91.54,91.62,91.62,91.54,61502,5645120.0,1674053400
20,2023-01-18 22:51:00,91.7,91.68,91.7,91.615,89107,8183792.0,1674053460
21,2023-01-18 22:52:00,91.745,91.74,91.79,91.705,86862,7986784.0,1674053520
22,2023-01-18 22:53:00,91.75,91.68,91.75,91.66,43360,3985312.0,1674053580
23,2023-01-18 22:54:00,91.7,91.74,91.74,91.64,72391,6651360.0,1674053640
24,2023-01-18 22:55:00,91.73,91.695,91.73,91.67,37842,3478112.0,1674053700
25,2023-01-18 22:56:00,91.67,91.635,91.725,91.6,61191,5620448.0,1674053760
26,2023-01-18 22:57:00,91.645,91.625,91.645,91.56,51291,4710048.0,1674053820
27,2023-01-18 22:58:00,91.64,91.79,91.79,91.62,69758,6411040.0,1674053880
28,2023-01-18 22:59:00,91.815,91.84,91.84,91.815,81752,7524256.0,1674053940
29,2023-01-18 23:00:00,91.85,91.95,91.95,91.85,97811,9009088.0,1674054000
30,2023-01-18 23:01:00,92.11,92.22,92.22,92.11,160729,14839392.0,1674054060
31,2023-01-18 23:02:00,92.219,92.33,92.33,92.205,119423,11041216.0,1674054120
32,2023-01-18 23:03:00,92.339,92.275,92.339,92.265,139343,12891680.0,1674054180
33,2023-01-18 23:04:00,92.253,92.27,92.325,92.253,121640,11251328.0,1674054240
34,2023-01-18 23:05:00,92.3,92.267,92.32,92.245,69121,6394048.0,1674054300
35,2023-01-18 23:06:00,92.246,92.405,92.405,92.23,107296,9926848.0,1674054360
36,2023-01-18 23:07:00,92.495,92.43,92.495,92.405,162902,15092608.0,1674054420
37,2023-01-18 23:08:00,92.449,92.451,92.451,92.38,54494,5046848.0,1674054480
