,dt,open,close,high,low,vol,turnover,ts
0,2022-08-04 21:31:00,117.28,117.41,118.8,117.23,863905,101828472.0,1659619860
1,2022-08-04 21:32:00,117.39,117.35,117.39,117.21,138518,16275464.0,1659619920
2,2022-08-04 21:33:00,117.26,117.7,117.7,117.26,159802,18816192.0,1659619980
3,2022-08-04 21:34:00,117.71,117.48,117.73,117.46,125515,14786752.0,1659620040
4,2022-08-04 21:35:00,117.55,117.49,117.6,117.41,111170,13087312.0,1659620100
5,2022-08-04 21:36:00,117.68,117.97,117.97,117.58,187268,22079232.0,1659620160
6,2022-08-04 21:37:00,118.055,118.07,118.17,117.98,130791,15470048.0,1659620220
7,2022-08-04 21:38:00,118.123,118.12,118.25,118.1,130112,15396048.0,1659620280
8,2022-08-04 21:39:00,118.088,117.78,118.088,117.78,105225,12429120.0,1659620340
9,2022-08-04 21:40:00,117.97,117.75,117.97,117.68,103718,12241472.0,1659620400
10,2022-08-04 21:41:00,117.825,117.85,117.9,117.72,92317,10894704.0,1659620460
11,2022-08-04 21:42:00,117.873,117.96,117.96,117.686,84587,9979024.0,1659620520
12,2022-08-04 21:43:00,117.87,117.97,118.063,117.87,81163,9590816.0,1659620580
13,2022-08-04 21:44:00,117.91,117.97,118.03,117.905,81797,9665920.0,1659620640
14,2022-08-04 21:45:00,118.04,118.07,118.16,117.99,62541,7396800.0,1659620700
15,2022-08-04 21:46:00,118.129,118.025,118.149,117.97,88635,10481760.0,1659620760
16,2022-08-04 21:47:00,118.04,118.04,118.065,118.01,61998,7331744.0,1659620820
17,2022-08-04 21:48:00,118.02,118.15,118.18,118.02,80277,9495264.0,1659620880
18,2022-08-04 21:49:00,118.125,117.833,118.125,117.833,100048,11822976.0,1659620940
19,2022-08-04 21:50:00,117.793,117.74,117.87,117.74,58939,6955296.0,1659621000
20,2022-08-04 21:51:00,117.755,117.815,117.85,117.7,95600,11269600.0,1659621060
21,2022-08-04 21:52:00,117.71,117.78,117.83,117.71,73353,8655584.0,1659621120
22,2022-08-04 21:53:00,117.67,117.64,117.725,117.64,86900,10244928.0,1659621180
23,2022-08-04 21:54:00,117.64,117.47,117.64,117.3,100485,11822176.0,1659621240
24,2022-08-04 21:55:00,117.5,117.8,117.8,117.5,74250,8748672.0,1659621300
25,2022-08-04 21:56:00,117.71,117.83,117.83,117.6,98431,11604608.0,1659621360
26,2022-08-04 21:57:00,117.88,117.99,118.01,117.88,74627,8814880.0,1659621420
27,2022-08-04 21:58:00,118.037,118.06,118.06,117.95,102968,12173664.0,1659621480
28,2022-08-04 21:59:00,118.04,118.06,118.14,118.0,113564,13432768.0,1659621540
29,2022-08-04 22:00:00,118.05,118.08,118.09,118.05,138367,16364160.0,1659621600
30,2022-08-04 22:01:00,118.07,118.07,118.1,117.97,141182,16693024.0,1659621660
31,2022-08-04 22:02:00,118.09,118.2,118.2,118.05,65810,7787392.0,1659621720
32,2022-08-04 22:03:00,118.18,118.35,118.35,118.17,107461,12728448.0,1659621780
33,2022-08-04 22:04:00,118.31,118.34,118.49,118.31,154875,18368544.0,1659621840
34,2022-08-04 22:05:00,118.35,118.41,118.47,118.35,96541,11451776.0,1659621900
35,2022-08-04 22:06:00,118.46,118.49,118.545,118.39,108529,12878848.0,1659621960
36,2022-08-04 22:07:00,118.42,118.16,118.42,118.14,102268,12117504.0,1659622020
37,2022-08-04 22:08:00,118.135,118.08,118.15,118.07,62042,7340032.0,1659622080
38,2022-08-04 22:09:00,118.04,117.92,118.04,117.88,78059,9225792.0,1659622140
39,2022-08-04 22:10:00,117.96,117.91,117.96,117.87,62397,7371392.0,1659622200
40,2022-08-04 22:11:00,117.88,117.845,117.92,117.82,84930,10026496.0,1659622260
41,2022-08-04 22:12:00,117.91,117.667,117.98,117.667,65105,7685632.0,1659622320
42,2022-08-04 22:13:00,117.65,117.73,117.76,117.65,62916,7418304.0,1659622380
43,2022-08-04 22:14:00,117.77,117.74,117.77,117.69,63910,7536256.0,1659622440
44,2022-08-04 22:15:00,117.61,117.61,117.61,117.46,79308,9343552.0,1659622500
45,2022-08-04 22:16:00,117.74,117.59,117.81,117.54,60255,7103616.0,1659622560
46,2022-08-04 22:17:00,117.63,117.39,117.63,117.39,65332,7689536.0,1659622620
47,2022-08-04 22:18:00,117.199,117.185,117.199,117.04,119914,14077824.0,1659622680
48,2022-08-04 22:19:00,117.2,117.19,117.289,117.145,68233,8012160.0,1659622740
49,2022-08-04 22:20:00,117.367,117.4,117.43,117.295,55434,6519488.0,1659622800
50,2022-08-04 22:21:00,117.305,117.365,117.463,117.305,64006,7528640.0,1659622860
51,2022-08-04 22:22:00,117.29,117.44,117.44,117.29,71347,8392256.0,1659622920
52,2022-08-04 22:23:00,117.51,117.615,117.64,117.51,48121,5666240.0,1659622980
53,2022-08-04 22:24:00,117.51,117.425,117.55,117.425,51766,6092288.0,1659623040
54,2022-08-04 22:25:00,117.4,117.41,117.46,117.4,50699,5964352.0,1659623100
55,2022-08-04 22:26:00,117.404,117.315,117.41,117.27,61583,7241472.0,1659623160
56,2022-08-04 22:27:00,117.42,117.46,117.53,117.42,38740,4559744.0,1659623220
57,2022-08-04 22:28:00,117.5,117.48,117.5,117.4,45141,5312512.0,1659623280
58,2022-08-04 22:29:00,117.42,117.33,117.44,117.33,59033,6942400.0,1659623340
59,2022-08-04 22:30:00,117.24,117.3,117.3,117.24,48614,5709504.0,1659623400
60,2022-08-04 22:31:00,117.31,117.11,117.31,117.11,41352,4855744.0,1659623460
61,2022-08-04 22:32:00,117.105,117.158,117.19,117.105,49521,5811392.0,1659623520
