,0
code,BABA
trade_days,15
win_days,7
win_sells,10
lose_sells,10
max_1d_profit,542.4499999999999
max_1d_lost,-172.2549999999996
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,100360.19900000002
total_profit_rate,0.003601990000000166
buy_nums,20
sell_nums,20
avg_win_sell_profit,118.89770000000051
avg_lose_sell_profit,-82.87779999999957
