,dt,open,close,high,low,vol,turnover,ts
0,2023-02-01 22:31:00,109.24,109.58,109.68,107.58,1002405,110939344.0,1675261860
1,2023-02-01 22:32:00,109.41,109.52,109.58,109.41,25090,2812688.0,1675261920
2,2023-02-01 22:33:00,109.55,110.15,110.18,109.55,475861,53387488.0,1675261980
3,2023-02-01 22:34:00,110.159,110.235,110.37,110.159,177338,20022432.0,1675262040
4,2023-02-01 22:35:00,110.17,109.76,110.25,109.758,162672,18330800.0,1675262100
5,2023-02-01 22:36:00,109.66,109.33,109.66,109.33,92059,10321216.0,1675262160
6,2023-02-01 22:37:00,109.21,109.185,109.52,109.185,101078,11317760.0,1675262220
7,2023-02-01 22:38:00,109.14,109.41,109.465,109.14,155873,17445024.0,1675262280
8,2023-02-01 22:39:00,109.67,109.94,109.94,109.56,159549,17915152.0,1675262340
9,2023-02-01 22:40:00,109.84,109.708,109.84,109.606,75709,8509440.0,1675262400
10,2023-02-01 22:41:00,109.58,109.89,109.89,109.58,76726,8621792.0,1675262460
11,2023-02-01 22:42:00,109.93,109.915,109.97,109.8,100875,11348704.0,1675262520
12,2023-02-01 22:43:00,110.08,110.34,110.34,110.08,97112,10955552.0,1675262580
13,2023-02-01 22:44:00,110.35,110.128,110.35,110.128,88819,10026272.0,1675262640
14,2023-02-01 22:45:00,110.29,110.18,110.29,110.18,92382,10423744.0,1675262700
15,2023-02-01 22:46:00,110.152,110.5,110.5,110.15,129695,14647680.0,1675262760
16,2023-02-01 22:47:00,110.5,110.41,110.5,110.301,110336,12477984.0,1675262820
17,2023-02-01 22:48:00,110.535,110.73,110.73,110.535,100041,11331200.0,1675262880
18,2023-02-01 22:49:00,110.72,110.415,110.72,110.41,106313,12030624.0,1675262940
19,2023-02-01 22:50:00,110.34,110.395,110.51,110.34,88165,9965280.0,1675263000
20,2023-02-01 22:51:00,110.45,110.081,110.48,110.081,81551,9207616.0,1675263060
21,2023-02-01 22:52:00,110.11,110.133,110.235,110.11,63344,7144320.0,1675263120
22,2023-02-01 22:53:00,110.17,110.13,110.235,110.13,45783,5164416.0,1675263180
23,2023-02-01 22:54:00,110.33,110.171,110.33,110.16,51343,5793856.0,1675263240
24,2023-02-01 22:55:00,110.235,110.182,110.235,110.01,81349,9173248.0,1675263300
25,2023-02-01 22:56:00,110.16,109.89,110.16,109.74,77851,8761600.0,1675263360
26,2023-02-01 22:57:00,109.94,109.81,109.95,109.81,52944,5957568.0,1675263420
27,2023-02-01 22:58:00,109.75,109.605,109.81,109.605,89150,10018720.0,1675263480
28,2023-02-01 22:59:00,109.61,109.53,109.61,109.53,48059,5392256.0,1675263540
29,2023-02-01 23:00:00,109.48,109.75,109.75,109.48,52674,5912576.0,1675263600
30,2023-02-01 23:01:00,109.7,109.24,109.7,109.18,145770,16318272.0,1675263660
31,2023-02-01 23:02:00,109.21,109.07,109.21,108.965,93358,10426752.0,1675263720
32,2023-02-01 23:03:00,109.125,109.2,109.29,109.125,45476,5084608.0,1675263780
33,2023-02-01 23:04:00,109.17,108.95,109.17,108.91,64302,7176224.0,1675263840
34,2023-02-01 23:05:00,109.09,109.16,109.17,109.04,35106,3920832.0,1675263900
35,2023-02-01 23:06:00,109.18,109.18,109.18,109.05,40994,4580736.0,1675263960
36,2023-02-01 23:07:00,109.22,109.26,109.26,109.17,33735,3772352.0,1675264020
37,2023-02-01 23:08:00,109.29,109.24,109.39,109.19,51971,5817088.0,1675264080
38,2023-02-01 23:09:00,109.21,109.26,109.33,109.21,27419,3067136.0,1675264140
39,2023-02-01 23:10:00,109.255,109.215,109.28,109.196,21486,2403104.0,1675264200
40,2023-02-01 23:11:00,109.2,109.3,109.36,109.2,42137,4714176.0,1675264260
41,2023-02-01 23:12:00,109.305,109.422,109.422,109.305,55049,6165408.0,1675264320
42,2023-02-01 23:13:00,109.4,109.665,109.665,109.4,52358,5873696.0,1675264380
43,2023-02-01 23:14:00,109.74,109.813,109.813,109.74,60447,6795584.0,1675264440
44,2023-02-01 23:15:00,109.82,109.905,109.95,109.82,65515,7370944.0,1675264500
45,2023-02-01 23:16:00,109.85,109.6,109.85,109.6,64529,7254016.0,1675264560
46,2023-02-01 23:17:00,109.68,109.68,109.72,109.622,40564,4554432.0,1675264620
47,2023-02-01 23:18:00,109.55,109.65,109.65,109.55,49749,5580992.0,1675264680
48,2023-02-01 23:19:00,109.65,109.7,109.74,109.65,47963,5388672.0,1675264740
49,2023-02-01 23:20:00,109.656,109.72,109.749,109.63,37258,4184064.0,1675264800
50,2023-02-01 23:21:00,109.69,109.639,109.7,109.639,22594,2537600.0,1675264860
51,2023-02-01 23:22:00,109.55,109.49,109.55,109.39,55180,6186880.0,1675264920
52,2023-02-01 23:23:00,109.41,109.391,109.44,109.39,17889,2004352.0,1675264980
53,2023-02-01 23:24:00,109.35,109.16,109.35,109.16,64083,7169408.0,1675265040
54,2023-02-01 23:25:00,109.19,109.13,109.19,109.11,44463,4970176.0,1675265100
55,2023-02-01 23:26:00,108.992,108.89,109.0,108.89,79583,8879168.0,1675265160
56,2023-02-01 23:27:00,108.87,108.51,108.87,108.51,117874,13120064.0,1675265220
57,2023-02-01 23:28:00,108.5,108.44,108.545,108.44,89593,9958144.0,1675265280
58,2023-02-01 23:29:00,108.31,108.13,108.37,108.11,137276,15218176.0,1675265340
59,2023-02-01 23:30:00,108.14,108.25,108.25,107.992,123415,13662912.0,1675265400
60,2023-02-01 23:31:00,108.282,108.51,108.51,108.282,115667,12839360.0,1675265460
61,2023-02-01 23:32:00,108.541,108.632,108.645,108.541,78261,8706816.0,1675265520
62,2023-02-01 23:33:00,108.59,108.53,108.74,108.53,69051,7682880.0,1675265580
63,2023-02-01 23:34:00,108.41,108.43,108.498,108.41,76021,8444864.0,1675265640
64,2023-02-01 23:35:00,108.46,108.31,108.5,108.31,75534,8386624.0,1675265700
65,2023-02-01 23:36:00,108.37,108.21,108.43,108.21,70931,7869504.0,1675265760
66,2023-02-01 23:37:00,108.195,107.905,108.225,107.905,121018,13396416.0,1675265820
67,2023-02-01 23:38:00,107.92,107.77,107.92,107.77,129273,14281088.0,1675265880
68,2023-02-01 23:39:00,107.73,107.62,107.73,107.559,135991,14990656.0,1675265940
69,2023-02-01 23:40:00,107.74,107.86,107.86,107.69,77806,8586048.0,1675266000
70,2023-02-01 23:41:00,107.89,107.83,107.96,107.79,50542,5585152.0,1675266060
71,2023-02-01 23:42:00,107.91,107.95,107.969,107.88,48201,5330112.0,1675266120
72,2023-02-01 23:43:00,107.82,107.81,107.85,107.72,58847,6498432.0,1675266180
73,2023-02-01 23:44:00,107.93,107.89,107.96,107.88,44604,4931008.0,1675266240
74,2023-02-01 23:45:00,107.911,107.91,107.911,107.809,35917,3969600.0,1675266300
75,2023-02-01 23:46:00,107.91,107.97,108.03,107.88,65243,7215936.0,1675266360
76,2023-02-01 23:47:00,108.02,107.917,108.02,107.88,41820,4624128.0,1675266420
77,2023-02-01 23:48:00,107.98,108.115,108.115,107.932,55182,6103680.0,1675266480
78,2023-02-01 23:49:00,108.14,108.16,108.16,108.045,48402,5359424.0,1675266540
79,2023-02-01 23:50:00,108.235,108.09,108.235,108.035,107122,11865984.0,1675266600
80,2023-02-01 23:51:00,108.07,107.93,108.07,107.93,39042,4319680.0,1675266660
81,2023-02-01 23:52:00,107.93,108.19,108.19,107.93,51210,5667840.0,1675266720
82,2023-02-01 23:53:00,108.24,108.14,108.24,108.105,26194,2902464.0,1675266780
83,2023-02-01 23:54:00,108.14,108.25,108.29,108.14,41643,4616384.0,1675266840
