,dt,open,close,high,low,vol,turnover,ts
0,2022-06-01 21:31:00,93.28,93.72,94.15,93.15,306654,29508836.0,1654090260
1,2022-06-01 21:32:00,93.97,94.02,94.05,93.97,6866,663164.0,1654090320
2,2022-06-01 21:33:00,93.9,94.06,94.12,93.9,299049,28896156.0,1654090380
3,2022-06-01 21:34:00,93.9,93.21,93.93,93.21,115751,11147644.0,1654090440
4,2022-06-01 21:35:00,93.18,93.501,93.59,93.18,154129,14787720.0,1654090500
5,2022-06-01 21:36:00,93.48,93.04,93.48,93.04,115789,11111296.0,1654090560
6,2022-06-01 21:37:00,92.98,93.11,93.11,92.87,169160,16169416.0,1654090620
7,2022-06-01 21:38:00,92.94,93.11,93.22,92.94,126575,12118808.0,1654090680
8,2022-06-01 21:39:00,92.99,92.76,93.155,92.76,134822,12887456.0,1654090740
9,2022-06-01 21:40:00,92.684,92.675,92.829,92.675,86438,8243984.0,1654090800
10,2022-06-01 21:41:00,92.58,92.33,92.709,92.33,137341,13069568.0,1654090860
11,2022-06-01 21:42:00,92.29,92.77,92.77,92.29,100765,9582656.0,1654090920
12,2022-06-01 21:43:00,93.085,93.015,93.085,92.87,79579,7606080.0,1654090980
13,2022-06-01 21:44:00,93.032,93.189,93.189,93.008,58564,5606992.0,1654091040
14,2022-06-01 21:45:00,93.28,93.42,93.42,93.25,108243,10380640.0,1654091100
15,2022-06-01 21:46:00,93.46,93.17,93.46,93.17,108540,10415344.0,1654091160
16,2022-06-01 21:47:00,93.09,93.27,93.47,93.09,76383,7325472.0,1654091220
17,2022-06-01 21:48:00,93.34,93.64,93.64,93.32,92934,8928624.0,1654091280
18,2022-06-01 21:49:00,93.58,93.32,93.58,93.22,82753,7945808.0,1654091340
19,2022-06-01 21:50:00,93.34,93.305,93.51,93.305,71153,6835280.0,1654091400
20,2022-06-01 21:51:00,93.22,93.27,93.27,93.165,68118,6529088.0,1654091460
21,2022-06-01 21:52:00,93.18,93.125,93.18,92.88,74959,7167264.0,1654091520
22,2022-06-01 21:53:00,93.18,93.25,93.28,93.12,43258,4144832.0,1654091580
23,2022-06-01 21:54:00,93.14,93.08,93.21,93.06,53621,5134048.0,1654091640
24,2022-06-01 21:55:00,93.04,93.35,93.36,93.04,58789,5637072.0,1654091700
25,2022-06-01 21:56:00,93.305,93.309,93.38,93.298,44057,4228240.0,1654091760
26,2022-06-01 21:57:00,93.19,93.21,93.27,93.18,38049,3646336.0,1654091820
27,2022-06-01 21:58:00,93.3,93.26,93.445,93.26,62796,6029440.0,1654091880
28,2022-06-01 21:59:00,93.2,93.304,93.36,93.2,58189,5581216.0,1654091940
29,2022-06-01 22:00:00,93.42,93.57,93.57,93.35,99616,9568448.0,1654092000
30,2022-06-01 22:01:00,93.45,92.822,93.45,92.62,136473,13074752.0,1654092060
31,2022-06-01 22:02:00,92.78,93.12,93.12,92.78,65820,6289248.0,1654092120
32,2022-06-01 22:03:00,93.045,92.955,93.135,92.955,59678,5709600.0,1654092180
33,2022-06-01 22:04:00,92.88,92.81,92.88,92.75,63160,6026752.0,1654092240
34,2022-06-01 22:05:00,92.825,93.01,93.01,92.825,37015,3535872.0,1654092300
35,2022-06-01 22:06:00,93.025,92.925,93.039,92.86,33120,3165536.0,1654092360
36,2022-06-01 22:07:00,92.87,92.67,92.87,92.61,59999,5718592.0,1654092420
37,2022-06-01 22:08:00,92.755,92.56,92.755,92.56,36681,3495104.0,1654092480
38,2022-06-01 22:09:00,92.6,92.52,92.65,92.52,59634,5678272.0,1654092540
39,2022-06-01 22:10:00,92.49,92.709,92.709,92.49,48356,4603136.0,1654092600
40,2022-06-01 22:11:00,92.7,92.63,92.75,92.63,42770,4078016.0,1654092660
41,2022-06-01 22:12:00,92.66,92.65,92.75,92.65,27303,2602496.0,1654092720
42,2022-06-01 22:13:00,92.575,92.53,92.635,92.525,39292,3741600.0,1654092780
43,2022-06-01 22:14:00,92.504,92.545,92.56,92.49,25564,2432192.0,1654092840
44,2022-06-01 22:15:00,92.6,92.88,92.88,92.6,56652,5405376.0,1654092900
45,2022-06-01 22:16:00,92.77,92.735,92.77,92.6,36303,3461184.0,1654092960
46,2022-06-01 22:17:00,92.73,92.457,92.73,92.45,26907,2559520.0,1654093020
47,2022-06-01 22:18:00,92.39,92.21,92.39,92.175,110586,10493472.0,1654093080
48,2022-06-01 22:19:00,92.27,92.181,92.365,92.181,51315,4870304.0,1654093140
49,2022-06-01 22:20:00,92.21,92.035,92.21,92.0,58062,5499744.0,1654093200
50,2022-06-01 22:21:00,92.06,92.038,92.08,92.038,61574,5831296.0,1654093260
51,2022-06-01 22:22:00,92.1,92.04,92.1,92.025,35249,3338240.0,1654093320
52,2022-06-01 22:23:00,92.07,92.06,92.16,92.06,30669,2905184.0,1654093380
53,2022-06-01 22:24:00,92.127,92.195,92.29,92.127,50792,4815872.0,1654093440
54,2022-06-01 22:25:00,92.237,92.13,92.237,92.13,39431,3738176.0,1654093500
55,2022-06-01 22:26:00,92.2,92.21,92.28,92.193,33710,3197120.0,1654093560
56,2022-06-01 22:27:00,92.18,92.08,92.22,92.08,55968,5304064.0,1654093620
57,2022-06-01 22:28:00,92.105,92.0,92.14,92.0,39815,3771520.0,1654093680
58,2022-06-01 22:29:00,91.955,91.96,91.99,91.91,35638,3370528.0,1654093740
59,2022-06-01 22:30:00,91.94,92.02,92.02,91.94,36905,3491712.0,1654093800
60,2022-06-01 22:31:00,91.93,91.94,92.019,91.93,39194,3708032.0,1654093860
61,2022-06-01 22:32:00,91.91,91.9,91.91,91.8,59053,5579264.0,1654093920
62,2022-06-01 22:33:00,91.89,91.76,91.93,91.76,24033,2270240.0,1654093980
63,2022-06-01 22:34:00,91.74,91.786,91.81,91.715,45295,4275328.0,1654094040
64,2022-06-01 22:35:00,91.83,91.6,91.83,91.6,46068,4346784.0,1654094100
65,2022-06-01 22:36:00,91.545,91.506,91.545,91.43,57145,5378048.0,1654094160
66,2022-06-01 22:37:00,91.48,91.39,91.48,91.39,77850,7322080.0,1654094220
67,2022-06-01 22:38:00,91.445,91.43,91.445,91.383,49169,4623776.0,1654094280
68,2022-06-01 22:39:00,91.47,91.435,91.56,91.435,61584,5794080.0,1654094340
69,2022-06-01 22:40:00,91.499,91.55,91.55,91.475,25597,2409248.0,1654094400
70,2022-06-01 22:41:00,91.695,91.68,91.73,91.65,51207,4830016.0,1654094460
71,2022-06-01 22:42:00,91.63,91.695,91.76,91.63,30951,2919104.0,1654094520
72,2022-06-01 22:43:00,91.63,91.63,91.7,91.59,41844,3945600.0,1654094580
73,2022-06-01 22:44:00,91.615,91.71,91.71,91.615,27965,2636960.0,1654094640
74,2022-06-01 22:45:00,91.715,91.75,91.75,91.715,28133,2654848.0,1654094700
75,2022-06-01 22:46:00,91.74,91.6,91.81,91.6,36541,3446656.0,1654094760
76,2022-06-01 22:47:00,91.53,91.51,91.59,91.485,50415,4746784.0,1654094820
77,2022-06-01 22:48:00,91.51,91.47,91.51,91.431,31253,2940928.0,1654094880
78,2022-06-01 22:49:00,91.495,91.44,91.495,91.44,17164,1614592.0,1654094940
79,2022-06-01 22:50:00,91.38,91.22,91.38,91.2,55123,5176512.0,1654095000
80,2022-06-01 22:51:00,91.18,91.33,91.33,91.15,57417,5386496.0,1654095060
81,2022-06-01 22:52:00,91.33,91.42,91.42,91.305,35927,3376544.0,1654095120
82,2022-06-01 22:53:00,91.501,91.51,91.564,91.475,38450,3619936.0,1654095180
83,2022-06-01 22:54:00,91.6,91.54,91.6,91.54,35974,3387456.0,1654095240
84,2022-06-01 22:55:00,91.595,91.695,91.698,91.595,44438,4187808.0,1654095300
85,2022-06-01 22:56:00,91.7,91.77,91.77,91.69,41081,3874752.0,1654095360
86,2022-06-01 22:57:00,91.797,91.76,91.797,91.705,60274,5687104.0,1654095420
87,2022-06-01 22:58:00,91.715,91.73,91.77,91.71,42253,3987008.0,1654095480
88,2022-06-01 22:59:00,91.7,91.62,91.7,91.59,37454,3530816.0,1654095540
89,2022-06-01 23:00:00,91.56,91.487,91.58,91.45,25425,2392896.0,1654095600
90,2022-06-01 23:01:00,91.47,91.485,91.58,91.47,91982,8657728.0,1654095660
91,2022-06-01 23:02:00,91.435,91.28,91.46,91.28,44601,4192768.0,1654095720
92,2022-06-01 23:03:00,91.225,91.249,91.249,91.112,62315,5846528.0,1654095780
93,2022-06-01 23:04:00,91.249,91.297,91.297,91.165,23702,2223936.0,1654095840
94,2022-06-01 23:05:00,91.27,91.255,91.35,91.255,39868,3745088.0,1654095900
95,2022-06-01 23:06:00,91.25,91.31,91.31,91.215,19657,1844992.0,1654095960
96,2022-06-01 23:07:00,91.23,91.33,91.33,91.22,33362,3132544.0,1654096020
97,2022-06-01 23:08:00,91.32,91.15,91.334,91.15,41295,3875968.0,1654096080
98,2022-06-01 23:09:00,91.17,91.215,91.215,91.09,48504,4547904.0,1654096140
99,2022-06-01 23:10:00,91.21,91.03,91.21,91.03,25284,2370432.0,1654096200
100,2022-06-01 23:11:00,90.963,91.05,91.094,90.963,41036,3842880.0,1654096260
101,2022-06-01 23:12:00,91.11,91.01,91.11,90.96,45554,4266176.0,1654096320
102,2022-06-01 23:13:00,91.075,91.11,91.19,91.075,36035,3378048.0,1654096380
103,2022-06-01 23:14:00,91.1,91.0,91.1,90.993,63554,5951168.0,1654096440
104,2022-06-01 23:15:00,90.94,91.0,91.03,90.915,62943,5887936.0,1654096500
105,2022-06-01 23:16:00,90.941,90.775,90.96,90.775,116670,10909120.0,1654096560
106,2022-06-01 23:17:00,90.77,90.73,90.863,90.73,60984,5698368.0,1654096620
107,2022-06-01 23:18:00,90.69,90.724,90.77,90.69,61306,5722176.0,1654096680
108,2022-06-01 23:19:00,90.76,90.75,90.79,90.73,19514,1821696.0,1654096740
109,2022-06-01 23:20:00,90.78,90.855,90.855,90.78,35999,3364160.0,1654096800
110,2022-06-01 23:21:00,90.78,90.7,90.815,90.685,28443,2655680.0,1654096860
111,2022-06-01 23:22:00,90.68,90.685,90.75,90.68,61835,5772160.0,1654096920
112,2022-06-01 23:23:00,90.695,90.56,90.74,90.56,59223,5523648.0,1654096980
113,2022-06-01 23:24:00,90.58,90.455,90.6,90.44,80054,7453376.0,1654097040
114,2022-06-01 23:25:00,90.46,90.55,90.55,90.413,67249,6257344.0,1654097100
115,2022-06-01 23:26:00,90.55,90.485,90.55,90.485,25632,2387392.0,1654097160
116,2022-06-01 23:27:00,90.55,90.38,90.55,90.38,58326,5429248.0,1654097220
117,2022-06-01 23:28:00,90.375,90.44,90.44,90.375,41263,3837760.0,1654097280
118,2022-06-01 23:29:00,90.435,90.485,90.485,90.415,70393,6549120.0,1654097340
119,2022-06-01 23:30:00,90.51,90.48,90.52,90.425,37380,3479232.0,1654097400
120,2022-06-01 23:31:00,90.46,90.33,90.46,90.33,50143,4662272.0,1654097460
121,2022-06-01 23:32:00,90.35,90.52,90.53,90.35,45355,4219264.0,1654097520
122,2022-06-01 23:33:00,90.56,90.39,90.61,90.39,59571,5548928.0,1654097580
123,2022-06-01 23:34:00,90.39,90.19,90.39,90.19,59895,5564736.0,1654097640
124,2022-06-01 23:35:00,90.2,90.1,90.2,90.1,73094,6780672.0,1654097700
125,2022-06-01 23:36:00,90.12,89.98,90.12,89.98,84323,7811776.0,1654097760
126,2022-06-01 23:37:00,89.985,89.895,89.985,89.895,107625,9961280.0,1654097820
127,2022-06-01 23:38:00,89.885,90.04,90.04,89.885,49949,4623040.0,1654097880
128,2022-06-01 23:39:00,90.03,90.27,90.27,90.01,53258,4942272.0,1654097940
129,2022-06-01 23:40:00,90.23,90.26,90.26,90.17,39031,3623232.0,1654098000
130,2022-06-01 23:41:00,90.225,90.18,90.28,90.18,18364,1704512.0,1654098060
131,2022-06-01 23:42:00,90.145,90.065,90.16,90.065,28463,2639424.0,1654098120
132,2022-06-01 23:43:00,89.987,90.038,90.05,89.96,20287,1878528.0,1654098180
133,2022-06-01 23:44:00,90.01,90.049,90.053,90.0,20867,1933056.0,1654098240
134,2022-06-01 23:45:00,90.01,89.88,90.01,89.88,59831,5537408.0,1654098300
135,2022-06-01 23:46:00,89.88,89.98,90.047,89.88,45181,4181312.0,1654098360
136,2022-06-01 23:47:00,90.04,90.135,90.19,90.04,37260,3455488.0,1654098420
137,2022-06-01 23:48:00,90.13,89.97,90.13,89.97,29902,2771904.0,1654098480
138,2022-06-01 23:49:00,89.975,89.975,89.975,89.91,33128,3066752.0,1654098540
139,2022-06-01 23:50:00,89.97,89.928,90.0,89.92,28971,2682240.0,1654098600
140,2022-06-01 23:51:00,89.88,89.95,89.979,89.88,56131,5193280.0,1654098660
141,2022-06-01 23:52:00,89.972,89.987,90.09,89.972,34116,3160768.0,1654098720
142,2022-06-01 23:53:00,89.98,89.72,89.98,89.72,139829,12929344.0,1654098780
143,2022-06-01 23:54:00,89.67,89.71,89.71,89.62,114317,10545088.0,1654098840
144,2022-06-01 23:55:00,89.71,89.8,89.86,89.71,42821,3957376.0,1654098900
145,2022-06-01 23:56:00,89.835,89.745,89.85,89.745,60364,5579904.0,1654098960
146,2022-06-01 23:57:00,89.86,89.85,89.92,89.84,24001,2218944.0,1654099020
147,2022-06-01 23:58:00,89.795,89.84,89.84,89.78,22048,2037504.0,1654099080
148,2022-06-01 23:59:00,89.84,89.67,89.84,89.67,19839,1832256.0,1654099140
149,2022-06-02 00:00:00,89.64,89.64,89.67,89.635,27251,2513600.0,1654099200
150,2022-06-02 00:01:00,89.65,89.57,89.66,89.57,23141,2134144.0,1654099260
151,2022-06-02 00:02:00,89.52,89.45,89.585,89.45,63365,5839424.0,1654099320
152,2022-06-02 00:03:00,89.42,89.505,89.505,89.42,46111,4245568.0,1654099380
153,2022-06-02 00:04:00,89.53,89.446,89.53,89.446,38591,3554816.0,1654099440
154,2022-06-02 00:05:00,89.415,89.34,89.415,89.27,48477,4458048.0,1654099500
155,2022-06-02 00:06:00,89.34,89.5,89.5,89.34,44860,4129216.0,1654099560
156,2022-06-02 00:07:00,89.52,89.55,89.633,89.485,57551,5304448.0,1654099620
157,2022-06-02 00:08:00,89.56,89.565,89.57,89.52,14657,1350720.0,1654099680
158,2022-06-02 00:09:00,89.69,89.59,89.69,89.59,30996,2858944.0,1654099740
159,2022-06-02 00:10:00,89.59,89.59,89.625,89.59,22359,2061952.0,1654099800
160,2022-06-02 00:11:00,89.54,89.38,89.54,89.38,25882,2382720.0,1654099860
161,2022-06-02 00:12:00,89.415,89.305,89.415,89.28,70103,6446528.0,1654099920
162,2022-06-02 00:13:00,89.28,89.28,89.335,89.28,26771,2460864.0,1654099980
163,2022-06-02 00:14:00,89.33,89.53,89.53,89.33,35252,3245248.0,1654100040
164,2022-06-02 00:15:00,89.59,89.6,89.6,89.57,22369,2062208.0,1654100100
165,2022-06-02 00:16:00,89.62,89.81,89.82,89.62,55000,5077440.0,1654100160
166,2022-06-02 00:17:00,89.84,89.92,89.92,89.8,70193,6490560.0,1654100220
