,0
code,MSFT
trade_days,8
win_days,3
win_sells,5
lose_sells,9
max_1d_profit,112.85999999998808
max_1d_lost,-211.74000000001433
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,99654.37999999998
total_profit_rate,-0.0034562000000002424
buy_nums,14
sell_nums,14
avg_win_sell_profit,28.09199999999628
avg_lose_sell_profit,-54.008888888890155
