,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
36,2024-01-03 23:07:00,239.745,239.43,239.98,239.43,479878.0,114924032.0,1704294420,,,,,,,1.0,,,,-7.432368491788207,-8.239620615296467,1.3991428571428568,19.93908593761357,-69.2601185672658,1,0,50133.04,239.745:208.0;,239.745:208.0;,,0.0,239.745;
38,2024-01-03 23:09:00,239.027,239.261,239.377,238.73,558188.0,133368832.0,1704294540,,,,,,,,,,,-7.528670443976285,-8.239620615296467,1.3991428571428568,19.93908593761357,-72.09148861748584,0,0,99850.65599999999,,,239.027:208.0;,-149.3440000000037,
38,2024-01-11 23:09:00,226.859,226.67,226.859,226.58,303134.0,67985920.0,1704985740,,,,,,,,,1.0,,-2.439674186817492,14.216180265267084,1.336500000000001,19.006600347606277,-76.50540549360852,1,0,49941.675999999985,226.859:220.0;,226.859:220.0;,,0.0,226.859;
39,2024-01-11 23:10:00,226.51,226.61,226.66,226.51,370452.0,83181056.0,1704985800,,,,,,,,,,,-3.0732746756833933,8.736172273772823,1.3493571428571425,19.006600347606277,-76.13439316892504,0,0,99773.87599999999,,,226.51:220.0;,-76.78000000000395,
98,2024-01-13 00:09:00,220.87,221.155,221.169,220.87,323788.0,71537664.0,1705075740,,,,,,,,,1.0,,14.142387592360812,14.810658766981106,0.8492142857142844,11.990600059003564,-72.30345125078998,1,0,50078.12599999999,220.87:225.0;,220.87:225.0;,,0.0,220.87;
104,2024-01-13 00:15:00,221.35,221.42,221.52,221.27,329260.0,72832000.0,1705076100,,,,,,,,,,,49.55351491323561,11.47551170270438,0.8012857142857135,11.990600059003564,65.82734869346828,0,0,99881.87599999999,,,221.35:225.0;,107.9999999999977,
132,2024-01-13 00:43:00,219.64,219.467,219.64,219.4,279028.0,61069312.0,1705077780,,,,,,,1.0,,,,27.90543000557288,4.796273248323303,0.7757142857142867,11.5300691648517,-71.85607855417715,1,0,50023.59599999999,219.64:227.0;,219.64:227.0;,,0.0,219.64;
133,2024-01-13 00:44:00,219.4,219.69,219.69,219.4,339440.0,74360832.0,1705077840,,,,,,,,,,,24.28525505487553,4.796273248323303,0.7757142857142867,11.5300691648517,-73.165048033583,0,0,99827.396,,,219.4:227.0;,-54.47999999999561,
149,2024-01-13 01:00:00,218.26,218.25,218.27,218.161,299200.0,65175552.0,1705078800,,,,,1.0,,,,,,-9.781027399799434,-6.593276377637039,0.7433571428571436,9.58732625417364,-73.89155800499722,1,0,50064.115999999995,218.26:228.0;,218.26:228.0;,,0.0,218.26;
152,2024-01-13 01:03:00,218.089,218.0,218.12,218.0,243576.0,52982784.0,1705078980,,,,,,,,,,,-8.237394843924776,-6.593276377637039,0.7433571428571436,9.58732625417364,-60.791807111741626,0,0,99788.408,,,218.089:228.0;,-38.98799999999824,
138,2024-01-20 00:49:00,207.93,207.92,207.947,207.82,214736.0,44527616.0,1705682940,,,,,,,1.0,,1.0,,12.754613695268231,10.85418763736807,0.7487142857142837,15.436557843012444,-75.87328252669396,1,0,50093.13799999999,207.93:239.0;,207.93:239.0;,,0.0,207.93;
142,2024-01-20 00:53:00,207.95,208.185,208.185,207.89,374120.0,77628416.0,1705683180,,,,,,,,,,,12.4477719703237,7.540806317932223,0.7354285714285709,15.436557843012444,-64.98091234120214,0,0,99793.188,,,207.95:239.0;,4.779999999995653,
150,2024-01-26 01:01:00,184.284,184.167,184.359,184.167,494600.0,90732544.0,1706202060,,,,,,,1.0,,,,-2.3036603768703685,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.09379532180151,1,0,50036.507999999994,184.284:270.0;,184.284:270.0;,,0.0,184.284;
151,2024-01-26 01:02:00,184.14,184.0,184.14,184.0,711752.0,130228224.0,1706202120,,,,,,,,,,,-5.151023240426795,-8.467573607481611,0.6245714285714244,15.379191330030828,-78.46297038525859,0,0,99754.30799999999,,,184.14:270.0;,-38.88000000000147,
154,2024-01-26 01:05:00,183.979,183.89,183.979,183.835,390592.0,71442432.0,1706202300,,,,,1.0,,,,,,-7.776825315461252,-8.388652628798642,0.6215714285714264,15.379191330030828,-76.14077156587899,1,0,49895.99899999999,183.979:271.0;,183.979:271.0;,,0.0,183.979;
156,2024-01-26 01:07:00,183.63,183.33,183.63,183.174,671336.0,122548224.0,1706202420,,,,,,,,,,,-10.164912456661682,-8.388652628798642,0.6215714285714264,15.379191330030828,-75.42705358946613,0,0,99659.72899999999,,,183.63:271.0;,-94.57900000000487,
