,0
code,MSFT
trade_days,8
win_days,2
win_sells,3
lose_sells,11
max_1d_profit,82.07999999999015
max_1d_lost,-198.92000000001156
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,99527.69899999998
total_profit_rate,-0.004723010000000194
buy_nums,14
sell_nums,14
avg_win_sell_profit,30.239999999996144
avg_lose_sell_profit,-51.18372727272831
