,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
282,2024-02-14 03:13:00,403.7,403.691,403.7,403.64,25527,1707851580,1.0,,,,,,,,,,-11.082469283115827,13.266412977957714,0.4647857142857146,2.2995861484242823,-75.5176721063404,1,0,50344.9,403.7:123.0;,403.7:123.0;,,0.0,403.7;
321,2024-02-14 03:52:00,403.25,403.296,403.304,403.2,31096,1707853920,,,,,,,,,,,35.78103687084877,2.543600433256735,0.4572857142857174,-2.363595234521,-70.3308575231235,0,0,99944.65,,,403.25:123.0;,-55.3499999999986,
184,2024-04-16 00:35:00,419.29,419.23,419.37,419.2,23721,1713198900,,,,,1.0,,,,,,-6.842218570313683,2.369191616932696,0.5929999999999974,5.124803223756345,-76.8620810917978,1,0,50049.13999999999,419.29:119.0;,419.29:119.0;,,0.0,419.29;
229,2024-04-16 01:20:00,418.16,417.836,418.16,417.836,43455,1713201600,,,,,,,,,,,26.604018186028107,-7.778145278999084,0.6469999999999955,1.12365106278979,-73.14909664303998,0,0,99810.18,,,418.16:119.0;,-134.46999999999946,
233,2024-04-16 01:24:00,417.11,417.01,417.25,416.99,45728,1713201840,,,,,,,1.0,,1.0,,11.178593425736588,-7.778145278999084,0.6469999999999955,1.12365106278979,-77.39885479888783,1,0,50174.08999999999,417.11:119.0;,417.11:119.0;,,0.0,417.11;
240,2024-04-16 01:31:00,415.408,414.88,415.408,414.842,71538,1713202260,,,,,,,,,,,-3.721448676005515,-10.798870941563592,0.7442142857142804,-3.691401011368896,-78.66232887961955,0,0,99607.64199999999,,,415.408:119.0;,-202.53799999999978,
245,2024-04-16 01:36:00,414.87,415.18,415.18,414.85,116071,1713202560,,,,,1.0,,,,,,-3.173321009388822,-11.370998488291242,0.7202857142857104,-3.691401011368896,-73.54572355709676,1,0,49823.24199999999,414.87:120.0;,414.87:120.0;,,0.0,414.87;
287,2024-04-16 02:18:00,413.45,413.41,413.6,413.38,11602,1713205080,,,,,,,,,,,9.779923653902962,-9.884768499821764,0.8683571428571416,-6.393878571231255,-73.89998711410836,0,0,99437.242,,,413.45:120.0;,-170.4000000000019,
222,2024-04-19 01:13:00,406.702,406.66,406.702,406.59,18942,1713460380,1.0,,,,,,,,,,3.3061917249873147,19.353791268213783,0.6782142857142779,5.66922629392073,-71.51534032033763,1,0,49819.598,406.702:122.0;,406.702:122.0;,,0.0,406.702;
266,2024-04-19 01:57:00,405.36,405.6,405.6,405.36,22944,1713463020,,,,,,,,,,,27.823611683974452,3.16796883690634,0.6926428571428532,4.721438118493879,-75.16605658718242,0,0,99273.518,,,405.36:122.0;,-163.7239999999981,
322,2024-05-01 02:53:00,392.901,392.59,392.901,392.59,40026,1714503180,,,,,1.0,,,,1.0,,-10.433730142986278,2.0039479496741883,0.4105000000000091,7.557806460896032,-75.4986481374566,1,0,49767.992,392.901:126.0;,392.901:126.0;,,0.0,392.901;
353,2024-05-01 03:24:00,392.57,392.61,392.61,392.54,33926,1714505040,,,,,,,,,,,33.77664108484049,7.64913075376294,0.4076428571428648,3.594877824099584,-68.00786181593061,0,0,99231.812,,,392.57:126.0;,-41.70600000000218,
370,2024-05-31 03:41:00,415.29,415.205,415.34,415.135,80828,1717098060,,,,,1.0,,,,1.0,,1.6493993404736926,5.498807992303277,0.5162142857143002,4.243269641159444,-59.38120000613458,1,0,49812.302,415.29:119.0;,415.29:119.0;,,0.0,415.29;
381,2024-05-31 03:52:00,414.925,414.84,414.99,414.8,127308,1717098720,,,,,,,1.0,,,,7.654172682699215,3.680246243081825,0.5864285714285862,4.243269641159444,-27.54325374513952,1,0,436.22699999999895,415.29:119.0;414.925:119.0;,414.925:119.0;,,0.0,415.65;414.925;
386,2024-05-31 03:57:00,414.85,414.73,414.85,414.72,171688,1717099020,,,,,,,,,,,11.520851131554071,3.966239916644966,0.6325000000000135,4.243269641159444,54.03920368959096,0,0,99170.527,,,414.85:119.0;414.85:119.0;,-61.28499999999838,415.65;415.285;
