,0
code,NVDA
trade_days,13
win_days,7
win_sells,15
lose_sells,9
max_1d_profit,1557.5140000000029
max_1d_lost,-1754.6509999999994
start_day,20240102
end_day,20240801
start_cash,100000
end_cash,102351.79699999998
total_profit_rate,0.023517969999999666
buy_nums,22
sell_nums,24
avg_win_sell_profit,551.5623999999996
avg_lose_sell_profit,-657.9598888888893
