,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
149,2024-01-17 01:00:00,68.12,68.13,68.13,68.115,27802.0,1705424400,1.0,,,,,,,,,,10.313895741543078,0.1323882254236004,0.1364285714285722,13.64089375310094,-75.69178441583354,1,0,50068.03999999999,68.12:733.0;,68.12:733.0;,,0.0,68.12;
179,2024-01-17 01:30:00,67.88,67.915,67.918,67.88,28752.0,1705426200,,,,,,,,,,,8.524295761619499,-2.5196722170675976,0.1171428571428582,7.978374453695167,-7.695895743663569,0,0,99824.07999999999,,,67.88:733.0;,-175.92000000000667,
383,2024-02-29 04:54:00,72.895,72.86,72.895,72.86,66851.0,1709153640,,,,,,,1.0,,,,24.465849867422374,10.694411208277389,0.0900714285714302,-11.467719382111696,-55.972849676499465,1,0,49963.89999999999,72.895:684.0;,72.895:684.0;,,0.0,72.895;
386,2024-02-29 04:57:00,72.925,72.935,72.94,72.92,59204.0,1709153820,,,,,,,,,,,26.63265157228203,10.386349900282482,0.0997857142857157,-11.467719382111696,-25.439742117828693,0,0,99844.59999999998,,,72.925:684.0;,20.520000000000778,72.965;
371,2024-03-01 04:42:00,72.18,72.19,72.19,72.18,24699.0,1709239320,,,,,1.0,,,,,,1.1424713176239578,8.916400359044289,0.0530714285714282,-33.0821502446765,-74.96275380363302,1,0,49968.21999999997,72.18:691.0;,72.18:691.0;,,0.0,72.18;
386,2024-03-01 04:57:00,72.395,72.38,72.395,72.38,45793.0,1709240220,,,,,,,,,,,78.77797848785305,16.217964997192148,0.0653571428571433,-33.0821502446765,84.41935503651828,0,0,99993.16499999998,,,72.395:691.0;,148.56499999999255,72.395;
313,2024-03-15 02:44:00,71.955,71.94,71.957,71.94,15818.0,1710441840,,,,,,,1.0,,,,0.6153624483887654,13.929044754126624,0.0742142857142858,-3.364420102343871,-76.71639501654998,1,0,50056.39499999998,71.955:694.0;,71.955:694.0;,,0.0,71.955;
325,2024-03-15 02:56:00,71.825,71.835,71.835,71.825,34189.0,1710442560,,,,,,,,,,,-18.96044626941913,8.081515900698847,0.0774285714285716,-3.364420102343871,-78.49963038255385,0,0,99902.94499999998,,,71.825:694.0;,-90.21999999999684,
342,2024-03-15 03:13:00,71.715,71.685,71.715,71.67,23389.0,1710443580,,,,,,,,,1.0,,-12.757567708109196,4.4414302780114525,0.0757857142857147,-8.996706426719697,-76.7093974134936,1,0,49917.589999999975,71.715:697.0;,71.715:697.0;,,0.0,71.715;
367,2024-03-15 03:38:00,71.605,71.618,71.618,71.595,32472.0,1710445080,,,,,,,,,,,21.090300935386608,9.562752190454749,0.0834285714285708,-13.423421493854876,-69.72454196336594,0,0,99826.27499999998,,,71.605:697.0;,-76.6699999999996,
100,2024-03-25 23:11:00,69.89,69.895,69.895,69.885,17646.0,1711379460,1.0,,,,,,,,,,0.4063867820556872,-6.7239486101678025,0.0901428571428561,-25.777293494779,-73.23778993202367,1,0,49924.81499999998,69.89:714.0;,69.89:714.0;,,0.0,69.89;
150,2024-03-26 00:01:00,69.865,69.795,69.865,69.795,54917.0,1711382460,,,,,,,,,,,33.04957131531784,-5.518139517192445,0.0598571428571444,-30.099755621015944,-39.77692445124286,0,0,99808.42499999997,,,69.865:714.0;,-17.85000000000406,
