,code,total_profit_rate
0,AAPL,0.003896319999999731
1,AMD,-0.01736808000000023
2,BABA,0.002305060000000747
3,GOOGL,0.002901520000000213
4,MSFT,-0.0059418600000001875
5,NVDA,0.004604939999999891
6,PDD,0.000926029999999356
7,TSLA,0.020567910000000023
8,平均,0.0014864799999999428
