,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
281,2024-01-03 03:12:00,184.185,184.105,184.2,184.105,190704.0,35156992.0,1704222720,,,,,,,,,1.0,,4.960337517913651,-2.091781170653846,0.2092857142857188,-10.795811519854766,-72.7647941633205,1,0,50085.865,184.185:271.0;,184.185:271.0;,,0.0,184.185;
298,2024-01-03 03:29:00,183.745,183.84,183.845,183.745,131984.0,24294400.0,1704223740,,,,,,,,,,,-1.0671687140577415,-4.831544766959379,0.2094285714285766,-10.795811519854766,-75.76526691923277,0,0,99880.76000000001,,,183.745:271.0;,-119.23999999999938,
299,2024-01-03 03:30:00,183.86,184.005,184.005,183.86,176824.0,32566272.0,1704223800,,,,,,,1.0,,,,2.4644118332573264,-4.037489045183662,0.2135000000000043,-13.50596374964158,-51.90653752226541,1,0,50054.700000000004,183.86:271.0;,183.86:271.0;,,0.0,183.86;
325,2024-01-03 03:56:00,183.652,183.67,183.68,183.61,136280.0,25056256.0,1704225360,,,,,,,,,,,33.4822442046962,-2.7112378706503364,0.2305714285714312,-13.50596374964158,-67.26277154344642,0,0,99824.39199999999,,,183.652:271.0;,-56.36800000000727,
20,2024-01-29 22:51:00,189.638,189.93,189.93,189.638,379397.0,72166016.0,1706539860,1.0,,,,,,,,,,2.261646570733028,-0.8015455816718671,0.4054285714285726,-12.60867665262839,-72.19837872742255,1,0,49949.59799999999,189.638:263.0;,189.638:263.0;,,0.0,189.638;
91,2024-01-30 00:02:00,189.985,190.0,190.055,189.98,75531.0,14540544.0,1706544120,,,,,,,,,,,13.519756745498569,37.34650011075284,0.3569999999999972,-14.494586693255997,5.058953236143499,0,0,99915.65299999999,,,189.985:263.0;,91.26100000000221,
279,2024-01-31 03:10:00,187.21,187.095,187.24,187.095,105724.0,19832832.0,1706641800,,,,,1.0,,1.0,,,,-20.034790313622125,-1.5836967186630275,0.2144285714285721,7.643299991694384,-75.52727040559336,1,0,50117.79299999999,187.21:266.0;,187.21:266.0;,,0.0,187.21;
365,2024-01-31 04:36:00,187.357,187.395,187.4,187.355,89256.0,16765440.0,1706646960,,,,,,,,,,,11.31483872048311,36.91054551102644,0.1870000000000037,4.959064923172853,-19.2580505810093,0,0,99954.75499999999,,,187.357:266.0;,39.1019999999977,
337,2024-02-13 04:08:00,186.612,186.65,186.68,186.612,40488.0,7552000.0,1707768480,1.0,,,,1.0,,,,,,-0.9798883209255536,6.785919375396965,0.1644999999999978,10.182809237326396,-58.16471543063449,1,0,50129.350999999995,186.612:267.0;,186.612:267.0;,,0.0,186.612;
386,2024-02-13 04:57:00,186.78,186.745,186.8,186.745,256556.0,48025088.0,1707771420,,,,,,,,,,,84.43415319894322,14.868232159326569,0.140357142857141,6.86239028465198,65.24452522490917,0,0,99999.611,,,186.78:267.0;,44.8560000000017,
7,2024-02-13 22:38:00,184.38,184.52,184.56,184.38,294513.0,54378112.0,1707835080,1.0,,,,,,,,,,7.262916510231179,13.99332350513837,0.343285714285709,0.65481207615953,-76.34221532719961,1,0,50032.63100000001,184.38:271.0;,184.38:271.0;,,0.0,184.38;
108,2024-02-14 00:19:00,185.334,185.305,185.34,185.305,54364.0,10185216.0,1707841140,,,,,,,,,,,37.31791438080597,43.272089683832206,0.2721428571428512,0.2273993497203434,-19.140161966092165,0,0,100258.14500000002,,,185.334:271.0;,258.5340000000021,
