,code,total_profit_rate
0,AAPL,-0.002623469999999517
1,AMD,-0.023677620000000066
2,BABA,0.00363155000000015
3,GOOGL,0.009354730000000089
4,MSFT,-0.013213379999999941
5,NVDA,0.023918359999999916
6,PDD,0.03269491999999996
7,TSLA,0.005511179999999838
8,平均,0.004449533750000054
