,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao
0,2024-08-28 21:31:00,149.4,150.156,150.96,149.234,656908,98406568.0,1724851860,,,,,,,,,,,81.60351158610158,91.58447377644981,0.29992857142857027,14.0953750271638,40.58215494306225
1,2024-08-28 21:32:00,150.094,150.034,150.2,149.825,138474,20782576.0,1724851920,,,,,,,,,,,75.83752161787879,91.58447377644981,0.29992857142857027,14.0953750271638,6.33369712394541
2,2024-08-28 21:33:00,150.21,149.92,150.21,149.865,108403,16265848.0,1724851980,,,,,,,,,,,69.4213843586993,91.58447377644981,0.29992857142857027,14.0953750271638,-28.03542717987903
3,2024-08-28 21:34:00,149.75,150.031,150.031,149.67,119055,17837184.0,1724852040,,,,,,,,,,,64.92936715866213,91.58447377644981,0.29992857142857027,14.0953750271638,-47.713244217541785
4,2024-08-28 21:35:00,149.92,149.44,150.035,149.44,85807,12846032.0,1724852100,,,,,,,,,,,54.38913402252288,80.79642894678666,0.41035714285714114,14.0953750271638,-52.217716988026474
5,2024-08-28 21:36:00,149.355,149.15,149.469,149.077,207716,31003680.0,1724852160,,,,,,,,,,,43.47870121830309,80.79642894678666,0.41035714285714114,14.0953750271638,-66.2653094718119
6,2024-08-28 21:37:00,149.08,148.668,149.09,148.615,212709,31682304.0,1724852220,,,,,,,,,,,33.48953095790435,80.79642894678666,0.41035714285714114,14.0953750271638,-72.24298761659172
7,2024-08-28 21:38:00,148.675,148.9,148.98,148.675,165142,24578192.0,1724852280,,,,,,,,,,,26.539793198736845,80.79642894678666,0.41035714285714114,14.0953750271638,-74.98850469008917
8,2024-08-28 21:39:00,149.17,149.01,149.17,148.986,160329,23902192.0,1724852340,1.0,,,,,,,,,,21.318330447882204,80.79642894678666,0.41035714285714114,14.0953750271638,-75.4741599991406
9,2024-08-28 21:40:00,148.397,147.912,148.397,147.912,384555,57003584.0,1724852400,,,,,,,,,,,13.530829487071003,67.45725640624734,0.5124285714285699,14.0953750271638,-75.24851515288132
10,2024-08-28 21:41:00,148.35,148.58,148.58,148.245,181994,26997088.0,1724852460,,,,,,,,,,,10.875306969904415,67.45725640624734,0.5124285714285699,14.0953750271638,-76.75257852758412
11,2024-08-28 21:42:00,148.71,148.802,148.92,148.71,161764,24073152.0,1724852520,,,,,,,,,,,10.003072598980182,67.45725640624734,0.5124285714285699,14.0953750271638,-75.48045225307787
12,2024-08-28 21:43:00,148.88,148.97,149.19,148.88,169970,25341184.0,1724852580,,,,,,,,,,,10.381945220230193,67.45725640624734,0.5124285714285699,14.0953750271638,-73.27570432655268
13,2024-08-28 21:44:00,148.961,149.32,149.42,148.93,165488,24694144.0,1724852640,,,,,,,,,,,13.014633126156738,67.45725640624734,0.5124285714285699,14.0953750271638,-69.9800024131626
14,2024-08-28 21:45:00,149.3,149.04,149.3,149.04,113537,16933568.0,1724852700,,,,,,,,,,,13.699847787479612,62.61016088769263,0.5981428571428548,14.0953750271638,-62.44251082538621
15,2024-08-28 21:46:00,149.011,148.96,149.011,148.67,128442,19119328.0,1724852760,,,,,,,,,,,13.8987331539646,62.61016088769263,0.5981428571428548,14.0953750271638,-59.00795595422468
16,2024-08-28 21:47:00,148.98,149.22,149.22,148.98,134985,20123072.0,1724852820,,,,,,,,,,,15.793239380805872,62.61016088769263,0.5981428571428548,14.0953750271638,-57.557625450754095
17,2024-08-28 21:48:00,149.501,149.09,149.501,148.89,176742,26376352.0,1724852880,,,,,,,,,,,16.748992344253097,62.61016088769263,0.5981428571428548,14.0953750271638,-49.67728215547432
18,2024-08-28 21:49:00,149.066,148.83,149.22,148.83,117479,17512800.0,1724852940,,,,,,,,,,,16.048676709551785,62.61016088769263,0.5981428571428548,14.0953750271638,-46.73085916545614
19,2024-08-28 21:50:00,148.91,148.84,149.03,148.84,113777,16947456.0,1724853000,,,,,,,,,,,15.563855290324042,57.02000426778248,0.6353571428571415,14.0953750271638,-52.30986489365491
20,2024-08-28 21:51:00,148.717,148.79,148.96,148.717,125228,18637824.0,1724853060,,,,,,,,,,,14.894163214874993,57.02000426778248,0.6353571428571415,14.0953750271638,-54.7860401572631
21,2024-08-28 21:52:00,148.72,148.787,148.787,148.36,162589,24147712.0,1724853120,,,,,,,,,,,14.35380624070065,57.02000426778248,0.6353571428571415,14.0953750271638,-57.05919910470041
22,2024-08-28 21:53:00,148.808,148.58,148.925,148.58,96089,14294336.0,1724853180,,,,,,,,,,,12.648988537800136,57.02000426778248,0.6353571428571415,14.0953750271638,-58.186876342971786
23,2024-08-28 21:54:00,148.59,148.3,148.59,148.3,103265,15326720.0,1724853240,,,,,,,,,,,9.449475777057074,57.02000426778248,0.6353571428571415,14.0953750271638,-62.371401702353
24,2024-08-28 21:55:00,148.38,148.54,148.543,148.334,101953,15130048.0,1724853300,,,,,,,,,,,8.181735150724961,50.151236027777344,0.6678571428571425,14.0953750271638,-67.9121397963979
25,2024-08-28 21:56:00,148.51,148.74,148.74,148.4,108712,16146816.0,1724853360,,,,,,,,,,,8.386610740058373,50.151236027777344,0.6678571428571425,14.0953750271638,-68.09230895812628
26,2024-08-28 21:57:00,148.57,148.69,148.97,148.57,132385,19700224.0,1724853420,,,,,,,,,,,8.335038746090362,50.151236027777344,0.6678571428571425,14.0953750271638,-65.53145843047695
27,2024-08-28 21:58:00,148.645,148.979,149.02,148.645,86724,12913344.0,1724853480,,,,,,,,,,,10.178557673080093,50.151236027777344,0.6678571428571425,14.0953750271638,-64.01735678175919
28,2024-08-28 21:59:00,148.875,148.84,148.875,148.73,79134,11775296.0,1724853540,,,,,,,,,,,11.023277287176754,50.151236027777344,0.6678571428571425,14.0953750271638,-56.43349128918838
29,2024-08-28 22:00:00,148.7,148.53,148.744,148.53,108653,16145920.0,1724853600,,,,,,,,,,,9.901730635160035,43.97375270299224,0.7011428571428573,12.527341221882711,-53.14410949670544
30,2024-08-28 22:01:00,148.366,148.37,148.37,148.23,183351,27182528.0,1724853660,,,,,,,,,,,7.967636996688228,43.97375270299224,0.7011428571428573,12.527341221882711,-59.12176817358372
31,2024-08-28 22:02:00,148.33,148.545,148.545,148.32,90190,13387264.0,1724853720,,,,,,,,,,,7.411456813051387,43.97375270299224,0.7011428571428573,12.527341221882711,-64.77897096306928
32,2024-08-28 22:03:00,148.395,148.63,148.72,148.395,97812,14530752.0,1724853780,,,,,,,,,,,7.519277443683848,43.97375270299224,0.7011428571428573,12.527341221882711,-64.83210834620202
33,2024-08-28 22:04:00,148.64,148.535,148.64,148.47,64122,9521920.0,1724853840,,,,,,,,,,,7.088822718773557,43.97375270299224,0.7011428571428573,12.527341221882711,-63.12503005085783
34,2024-08-28 22:05:00,148.45,148.75,148.76,148.45,76595,11388416.0,1724853900,,,,,,,,,,,8.12124641672338,39.86656408191914,0.727642857142858,12.527341221882711,-63.478662089532705
35,2024-08-28 22:06:00,148.61,148.435,148.64,148.37,67877,10080512.0,1724853960,,,,,,,,,,,7.131635185266177,39.86656408191914,0.727642857142858,12.527341221882711,-58.675942518761296
36,2024-08-28 22:07:00,148.456,148.445,148.456,148.155,134911,20009664.0,1724854020,,,,,,,,,,,6.3768394859265385,39.86656408191914,0.727642857142858,12.527341221882711,-62.48135221887201
37,2024-08-28 22:08:00,148.516,148.35,148.516,148.33,83110,12337472.0,1724854080,,,,,,,,,,,5.173051798693834,39.86656408191914,0.727642857142858,12.527341221882711,-64.16719210397007
38,2024-08-28 22:09:00,148.521,148.33,148.521,148.275,66598,9883072.0,1724854140,,,,,,,,,,,4.039893652679439,39.86656408191914,0.727642857142858,12.527341221882711,-66.59638150401634
39,2024-08-28 22:10:00,148.48,148.505,148.63,148.38,123934,18399936.0,1724854200,,,,,,,,,,,4.193041308632203,34.69759262222277,0.7566428571428584,12.527341221882711,-68.11962038498154
40,2024-08-28 22:11:00,148.535,148.265,148.565,148.154,135711,20127808.0,1724854260,,,,,,,,,,,2.8894706538329586,34.69759262222277,0.7566428571428584,12.527341221882711,-66.17163678356987
41,2024-08-28 22:12:00,148.25,148.32,148.345,148.158,49614,7354944.0,1724854320,,,,,,,,,,,2.1373991398417616,34.69759262222277,0.7566428571428584,12.527341221882711,-68.5549645806769
42,2024-08-28 22:13:00,148.48,148.39,148.54,148.35,77104,11445312.0,1724854380,,,,,,,,,,,1.971157769750306,34.69759262222277,0.7566428571428584,12.527341221882711,-69.01807550801246
43,2024-08-28 22:14:00,148.32,148.04,148.32,148.04,161379,23907392.0,1724854440,,,,,,,,,,,-0.3072353671784924,34.69759262222277,0.7566428571428584,12.527341221882711,-68.09501332015903
44,2024-08-28 22:15:00,148.12,147.852,148.12,147.852,160525,23747648.0,1724854500,,,,,,,,,,,-3.074505465964066,26.40896158677984,0.7917857142857149,12.527341221882711,-72.13181573872222
45,2024-08-28 22:16:00,147.83,148.08,148.09,147.83,121448,17963584.0,1724854560,,,,,,,,,,,-3.4639710731956086,26.40896158677984,0.7917857142857149,12.527341221882711,-75.16760409123877
46,2024-08-28 22:17:00,147.97,147.958,148.05,147.925,104021,15389248.0,1724854620,,,,,,,,,,,-4.7208033146656945,26.40896158677984,0.7917857142857149,12.527341221882711,-74.86065487168572
47,2024-08-28 22:18:00,148.0,147.96,148.0,147.931,68066,10071488.0,1724854680,,,,,,,,,,,-5.6718518912239375,26.40896158677984,0.7917857142857149,12.527341221882711,-75.59344252435942
48,2024-08-28 22:19:00,147.96,147.92,147.998,147.88,133820,19798336.0,1724854740,,,,,,,,,,,-6.795596391897931,26.40896158677984,0.7917857142857149,12.527341221882711,-76.00073242411271
49,2024-08-28 22:20:00,147.98,148.1,148.1,147.905,92659,13713152.0,1724854800,,,,,,,,,,,-5.418233549073314,20.719832133616592,0.7871428571428558,12.527341221882711,-76.53313617363467
50,2024-08-28 22:21:00,148.199,147.97,148.199,147.97,92038,13626304.0,1724854860,,,,,,,,,,,-5.609304133311468,20.719832133616592,0.7871428571428558,12.527341221882711,-75.35110853463512
51,2024-08-28 22:22:00,148.065,148.13,148.13,148.0,53523,7921408.0,1724854920,,,,,,,,,,,-3.8836721797523026,20.719832133616592,0.7871428571428558,12.527341221882711,-75.61683209374016
52,2024-08-28 22:23:00,147.95,147.82,147.96,147.73,138093,20413184.0,1724854980,,,,,,,,,,,-4.743278190439639,20.719832133616592,0.7871428571428558,12.527341221882711,-74.0475693820665
53,2024-08-28 22:24:00,147.76,147.915,147.935,147.76,104811,15508544.0,1724855040,,,,,,,,,,,-4.423264775119939,20.719832133616592,0.7871428571428558,12.527341221882711,-75.24642800823047
54,2024-08-28 22:25:00,147.97,148.3,148.36,147.97,124298,18423296.0,1724855100,,,,,,,,,,,0.07617779615534914,17.43420548903606,0.8221428571428565,12.527341221882711,-74.95476961825136
55,2024-08-28 22:26:00,148.375,148.446,148.54,148.375,163558,24281984.0,1724855160,,,,,,,,,,,5.71390562523807,17.43420548903606,0.8221428571428565,12.527341221882711,-68.26374569964298
56,2024-08-28 22:27:00,148.56,148.37,148.56,148.335,149316,22160128.0,1724855220,,,,,,,,,,,9.959156158540317,17.43420548903606,0.8221428571428565,12.527341221882711,-50.34019980822088
57,2024-08-28 22:28:00,148.46,148.444,148.46,148.33,63552,9433216.0,1724855280,,,,,,,,,,,14.572134936533672,17.43420548903606,0.8221428571428565,12.527341221882711,-29.221325902197446
58,2024-08-28 22:29:00,148.455,148.346,148.52,148.34,55130,8181888.0,1724855340,,,,,,,,,,,17.647438256765575,17.43420548903606,0.8221428571428565,12.527341221882711,5.492725487504551
59,2024-08-28 22:30:00,148.37,148.48,148.526,148.37,104976,15577600.0,1724855400,,,,,,,,,,,21.84853838639181,15.638021106675254,0.8149999999999977,11.352982387204232,11.723728317635635
60,2024-08-28 22:31:00,148.609,148.532,148.63,148.532,69806,10368640.0,1724855460,,,,,,,,,,,26.160415696419108,15.638021106675254,0.8149999999999977,11.352982387204232,34.46675538098257
61,2024-08-28 22:32:00,148.47,148.58,148.59,148.47,54368,8073856.0,1724855520,,,,,,,,,,,30.519513527271968,15.638021106675254,0.8149999999999977,11.352982387204232,48.48072847431233
62,2024-08-28 22:33:00,148.575,148.456,148.6,148.456,60921,9047040.0,1724855580,,,,,,,,,,,34.533829837827035,15.638021106675254,0.8149999999999977,11.352982387204232,56.69663774729901
63,2024-08-28 22:34:00,148.47,148.571,148.571,148.41,58834,8731776.0,1724855640,,,,,,,,,,,41.14537848129407,15.638021106675254,0.8149999999999977,11.352982387204232,53.5862452692694
64,2024-08-28 22:35:00,148.63,148.46,148.845,148.46,133266,19803776.0,1724855700,,,,,,,,,,,45.4608209963815,13.98870673865396,0.8167857142857124,11.352982387204232,57.38292275994838
65,2024-08-28 22:36:00,148.32,148.57,148.57,148.32,66540,9871104.0,1724855760,,,,,,,,,,,50.89913977822235,13.98870673865396,0.8167857142857124,11.352982387204232,53.06710535542095
66,2024-08-28 22:37:00,148.71,148.71,148.82,148.6,64114,9529856.0,1724855820,,,,,,,,,,,57.773781054662614,13.98870673865396,0.8167857142857124,11.352982387204232,55.84887278419768
67,2024-08-28 22:38:00,148.735,148.575,148.74,148.575,43891,6522112.0,1724855880,,,,,,,,,,,61.84322506077654,13.98870673865396,0.8167857142857124,11.352982387204232,62.50950337114141
68,2024-08-28 22:39:00,148.53,148.555,148.655,148.53,53049,7876480.0,1724855940,,,,,,,,,,,65.10813621384293,13.98870673865396,0.8167857142857124,11.352982387204232,60.538046139507685
69,2024-08-28 22:40:00,148.566,148.29,148.566,148.29,57217,8489728.0,1724856000,,,,,,,,,,,64.02117890195802,11.58439788021181,0.7760714285714272,11.352982387204232,57.72060092034374
70,2024-08-28 22:41:00,148.17,148.245,148.245,148.17,71904,10658560.0,1724856060,,,,,,,,,,,62.31605019387723,11.58439788021181,0.7760714285714272,11.352982387204232,35.97742573842002
71,2024-08-28 22:42:00,148.28,147.99,148.28,147.99,114128,16900224.0,1724856120,,,,,,,,,,,56.95338887673266,11.58439788021181,0.7760714285714272,11.352982387204232,3.8169283746073863
72,2024-08-28 22:43:00,147.858,147.82,147.96,147.761,80894,11961472.0,1724856180,,,,,,,,,,,49.76869834976137,11.58439788021181,0.7760714285714272,11.352982387204232,-45.655411598957265
73,2024-08-28 22:44:00,147.74,147.735,147.77,147.735,100731,14880128.0,1724856240,,,,,,,,,,,41.90729152846315,11.58439788021181,0.7760714285714272,11.352982387204232,-65.22055196695698
74,2024-08-28 22:45:00,147.7,147.185,147.7,147.089,218358,32168832.0,1724856300,,,,,,,,,,,35.83396982815646,6.67611700284678,0.7385714285714268,11.352982387204232,-72.3301819611198
75,2024-08-28 22:46:00,147.03,146.955,147.03,146.83,248034,36438528.0,1724856360,,,,,,,,,,,30.54922138504577,6.67611700284678,0.7385714285714268,11.352982387204232,-74.37202833629092
